index,comparacao,distancia
0,7938956_136033_emenda.txt_8,19.71480755374364
1,7938956_136033_emenda.txt_10,20.327653569367815
2,7938956_136033_emenda.txt_12,26.707342662513305
3,7938956_136033_emenda.txt_18,20.49441360436167
4,7938956_136033_emenda.txt_24,20.49441360436167
5,7938956_136033_emenda.txt_30,20.49441360436167
6,7938956_136033_emenda.txt_36,20.49441360436167
7,7938956_136033_emenda.txt_42,20.49441360436167
8,7938956_136033_emenda.txt_48,20.49441360436167
9,7938956_136033_emenda.txt_54,20.49441360436167
10,7938956_136033_emenda.txt_60,20.49441360436167
11,7938956_136033_emenda.txt_66,20.49441360436167
12,7938956_136033_emenda.txt_72,20.49441360436167
13,7938956_136033_emenda.txt_78,20.49441360436167
14,7938956_136033_emenda.txt_84,20.49441360436167
15,7938956_136033_emenda.txt_90,20.49441360436167
16,7938956_136033_emenda.txt_96,20.49441360436167
17,7938956_136033_emenda.txt_102,20.49441360436167
18,7938956_136033_emenda.txt_108,20.49441360436167
19,7938956_136033_emenda.txt_114,20.49441360436167
20,7938956_136033_emenda.txt_120,20.49441360436167
21,7938956_136033_emenda.txt_126,20.49441360436167
22,7938956_136033_emenda.txt_132,20.49441360436167
23,7938956_136033_emenda.txt_138,20.49441360436167
24,7938956_136033_emenda.txt_144,20.49441360436167
25,7938956_136033_emenda.txt_152,20.49441360436167
26,7938956_136033_emenda.txt_158,20.49441360436167
27,7938956_136033_emenda.txt_164,20.49441360436167
28,7938956_136033_emenda.txt_170,20.49441360436167
29,7938956_136033_emenda.txt_176,20.49441360436167
30,7938956_136033_emenda.txt_182,20.49441360436167
31,7938956_136033_emenda.txt_188,20.49441360436167
32,7938956_136033_emenda.txt_194,20.49441360436167
33,7938956_136033_emenda.txt_200,20.49441360436167
34,7938956_136033_emenda.txt_206,20.49441360436167
35,7938956_136033_emenda.txt_212,20.49441360436167
36,7938956_136033_emenda.txt_218,20.49441360436167
37,7938956_136033_emenda.txt_224,20.49441360436167
38,7938956_136033_emenda.txt_230,20.49441360436167
39,7938956_136033_emenda.txt_236,20.49441360436167
40,7938956_136033_emenda.txt_242,20.49441360436167
41,7938956_136033_emenda.txt_254,21.532762464465794
42,7938956_136033_emenda.txt_266,19.747156841962138
43,7938956_136033_emenda.txt_270,19.663897593272118
44,7938956_136033_emenda.txt_278,27.950729381997252
45,7938956_136033_emenda.txt_286,25.98415715446403
46,7938956_136033_emenda.txt_292,20.200561102992783
47,7938956_136033_emenda.txt_300,21.919721482289024
48,7938956_136033_emenda.txt_308,16.691254534584136
49,7938956_136033_emenda.txt_312,20.14995868987911
50,7938956_136033_emenda.txt_316,23.233453624888952
51,7938956_136033_emenda.txt_320,19.997373211799406
52,7938956_136033_emenda.txt_326,23.199963969233448
53,7938956_136033_emenda.txt_332,20.49441360436167
54,7938956_136033_emenda.txt_338,20.51080241187653
55,7938956_136033_emenda.txt_348,20.976276395057177
56,7938956_136033_emenda.txt_352,22.391494247278427
57,7938956_136033_emenda.txt_368,20.49441360436167
58,7949956_136033_emenda.txt_8,18.55530455646347
