index,comparacao,distancia
0,7723709_132865_emenda.txt_9,20.928281634381456
1,7723709_132865_emenda.txt_11,20.017622250946626
2,7723709_132865_emenda.txt_17,23.475487723514473
3,7723709_132865_emenda.txt_27,15.7367933033247
4,7723709_132865_emenda.txt_35,23.367001883882523
5,7723709_132865_emenda.txt_53,23.7221414869751
6,7723709_132865_emenda.txt_55,23.086971957284312
7,7723709_132865_emenda.txt_65,23.475487723514473
8,7723709_132865_emenda.txt_67,9.72806822745514
9,7723709_132865_emenda.txt_79,22.09577177368478
10,7723709_132865_emenda.txt_81,26.024228035590003
11,7723709_132865_emenda.txt_85,21.718015981211185
12,7723709_132865_emenda.txt_87,24.682240830429873
13,7723709_132865_emenda.txt_89,23.861562711746036
14,7723709_132865_emenda.txt_101,23.74466868754578
15,7723709_132865_emenda.txt_103,24.127589377758024
16,7723709_132865_emenda.txt_107,23.215609543322323
17,7723709_132865_emenda.txt_109,24.792723412294816
18,7723709_132865_emenda.txt_111,24.231994437992235
19,7723709_132865_emenda.txt_113,23.475487723514473
20,7723709_132865_emenda.txt_121,24.718380327293954
21,7723709_132865_emenda.txt_125,25.85183994364078
22,7723709_132865_emenda.txt_127,25.015743281775947
23,7723709_132865_emenda.txt_129,25.309430444807855
24,7723709_132865_emenda.txt_131,25.69989982665159
25,7723709_132865_emenda.txt_133,24.622947600570377
26,7723709_132865_emenda.txt_135,23.475487723514473
27,7723709_132865_emenda.txt_143,25.76442324025154
28,7723709_132865_emenda.txt_145,23.59110989688492
29,7723709_132865_emenda.txt_147,23.051790775501864
30,7723709_132865_emenda.txt_149,24.95836695361054
31,7723709_132865_emenda.txt_151,25.526918275319815
32,7723709_132865_emenda.txt_153,24.669339355380362
33,7723709_132865_emenda.txt_155,23.475487723514473
34,7723709_132865_emenda.txt_163,25.434779425731183
35,7723709_132865_emenda.txt_165,26.676487685447345
36,7723709_132865_emenda.txt_167,24.39921570668073
37,7723709_132865_emenda.txt_182,24.976176792735995
38,7723709_132865_emenda.txt_186,23.475487723514473
39,7723709_132865_emenda.txt_194,25.915934046455387
40,7723709_132865_emenda.txt_200,23.747536051872252
41,7723709_132865_emenda.txt_202,25.649976902894497
42,7723709_132865_emenda.txt_206,24.69700740894732
43,7723709_132865_emenda.txt_214,25.81647189384222
44,7723709_132865_emenda.txt_216,22.95518650099993
45,7723709_132865_emenda.txt_218,24.71897925724904
