index,comparacao,distancia
0,7977413_126049_emenda.txt_9,21.05418969262158
1,7977413_126049_emenda.txt_11,22.662305829077972
2,7977413_126049_emenda.txt_13,21.6221968847463
3,7977413_126049_emenda.txt_15,21.958006301482136
4,7977413_126049_emenda.txt_21,20.700969355205185
5,7977413_126049_emenda.txt_30,24.312466014459893
6,7977413_126049_emenda.txt_36,23.132319869400476
7,7977413_126049_emenda.txt_38,23.99392179990968
8,7977413_126049_emenda.txt_40,20.93233286684383
9,7977413_126049_emenda.txt_42,20.287159093953107
10,7977413_126049_emenda.txt_50,22.662305829077972
11,7977413_126049_emenda.txt_57,19.719303046597098
12,7977413_126049_emenda.txt_59,21.991668376573468
13,7977413_126049_emenda.txt_61,20.032716150226406
14,7977413_126049_emenda.txt_65,20.700969355205185
15,7977413_126049_emenda.txt_74,24.312466014459893
16,7977413_126049_emenda.txt_80,25.074195338272432
17,7977413_126049_emenda.txt_82,18.31023580705807
18,7977413_126049_emenda.txt_86,21.41150274053868
19,7977413_126049_emenda.txt_88,23.32830957386619
20,7977413_126049_emenda.txt_90,19.032436183562336
21,7977413_126049_emenda.txt_92,21.020206070345154
22,7977413_126049_emenda.txt_94,20.53868738971044
23,7977413_126049_emenda.txt_96,21.87152265579218
24,7977413_126049_emenda.txt_103,27.029874345864968
25,7977413_126049_emenda.txt_105,20.550050278364537
26,7977413_126049_emenda.txt_109,20.700969355205185
27,7977413_126049_emenda.txt_118,24.312466014459893
28,7977413_126049_emenda.txt_124,19.6327884500586
29,7977413_126049_emenda.txt_126,22.802256933103216
30,7977413_126049_emenda.txt_130,18.13053736109217
31,7977413_126049_emenda.txt_132,21.17257173421192
32,7977413_126049_emenda.txt_134,21.79620348648832
33,7977413_126049_emenda.txt_136,23.97771701370613
34,7977413_126049_emenda.txt_138,22.31710800689772
35,7977413_126049_emenda.txt_140,20.66502927855945
36,7977413_126049_emenda.txt_144,20.700969355205185
37,7977413_126049_emenda.txt_153,24.312466014459893
38,7977413_126049_emenda.txt_159,22.110058780094597
39,7977413_126049_emenda.txt_163,22.871355341025772
40,7977413_126049_emenda.txt_167,18.829407050343523
41,7977413_126049_emenda.txt_169,21.176282529634644
42,7977413_126049_emenda.txt_171,20.847211551211423
43,7977413_126049_emenda.txt_173,20.76228423288197
44,7977413_126049_emenda.txt_175,27.029874345864968
45,7977413_126049_emenda.txt_177,21.26320057944735
46,7977413_126049_emenda.txt_182,23.654259190394143
47,7977413_126049_emenda.txt_186,20.700969355205185
48,7977413_126049_emenda.txt_195,24.312466014459893
