index,comparacao,distancia
0,2055561_944279_emenda_de_relator.txt_8,18.695088041163824
1,2055561_944279_emenda_de_relator.txt_10,17.814867200354023
2,2055561_944279_emenda_de_relator.txt_12,18.609245075044477
3,2055561_944279_emenda_de_relator.txt_14,20.20870701650058
4,2055561_944279_emenda_de_relator.txt_16,17.60276417698368
5,2055561_944279_emenda_de_relator.txt_20,19.885162194470087
6,2055561_944279_emenda_de_relator.txt_22,19.96984431533223
7,2055561_944279_emenda_de_relator.txt_24,17.600583848895216
8,2055561_944279_emenda_de_relator.txt_26,17.48282219742352
9,2055561_944279_emenda_de_relator.txt_28,17.47273712249958
10,2055561_944279_emenda_de_relator.txt_32,21.05955400416783
11,2055561_944279_emenda_de_relator.txt_34,18.821890040259397
12,2055561_944279_emenda_de_relator.txt_36,19.997959120110764
13,2055561_944279_emenda_de_relator.txt_38,19.705430719078198
14,2055561_944279_emenda_de_relator.txt_42,21.759506428737954
15,2055561_944279_emenda_de_relator.txt_44,19.893138275180927
16,2055561_944279_emenda_de_relator.txt_46,17.25179015331809
17,2055561_944279_emenda_de_relator.txt_48,19.146779124255936
18,2055561_944279_emenda_de_relator.txt_50,18.06233262878762
19,2055561_944279_emenda_de_relator.txt_52,20.449112123394013
20,2055561_944279_emenda_de_relator.txt_54,17.682430810212477
21,2055561_944279_emenda_de_relator.txt_56,18.243298019421996
22,2055561_944279_emenda_de_relator.txt_58,17.451974775667274
23,2055561_944279_emenda_de_relator.txt_60,18.928113707149272
24,2055561_944279_emenda_de_relator.txt_62,17.8326820801837
25,2055561_944279_emenda_de_relator.txt_64,19.580863129803614
26,2055561_944279_emenda_de_relator.txt_66,17.547912521172677
27,2055561_944279_emenda_de_relator.txt_68,17.5412390252428
28,2055561_944279_emenda_de_relator.txt_72,19.243436659630927
29,2055561_944279_emenda_de_relator.txt_74,20.430669919851688
30,2055561_944279_emenda_de_relator.txt_76,20.008559391543766
31,2055561_944279_emenda_de_relator.txt_78,18.20265918924142
32,2055561_944279_emenda_de_relator.txt_82,19.720873874701976
33,2055561_944279_emenda_de_relator.txt_84,20.506005382011985
34,2055561_944279_emenda_de_relator.txt_86,21.18835822721614
35,2055561_944279_emenda_de_relator.txt_88,18.838223546652834
36,2055561_944279_emenda_de_relator.txt_90,19.172742153606478
37,2055561_944279_emenda_de_relator.txt_92,19.579955345957696
38,2055561_944279_emenda_de_relator.txt_94,20.066929033251924
39,2055561_944279_emenda_de_relator.txt_96,18.27947623078236
40,2055561_944279_emenda_de_relator.txt_98,17.445938020004043
41,2055561_944279_emenda_de_relator.txt_100,17.80561485619949
42,2055561_944279_emenda_de_relator.txt_102,18.397707468645553
43,2055561_944279_emenda_de_relator.txt_104,20.682399231153273
44,2055561_944279_emenda_de_relator.txt_106,20.57997116446522
45,2055561_944279_emenda_de_relator.txt_110,17.50697017141879
46,2055561_944279_emenda_de_relator.txt_112,18.66987864073664
47,2055561_944279_emenda_de_relator.txt_114,18.21572902651387
48,2055561_944279_emenda_de_relator.txt_128,17.9634823023764
49,2055561_944279_emenda_de_relator.txt_130,19.811596057016253
50,2055561_944279_emenda_de_relator.txt_132,20.686265834632486
51,2055561_944279_emenda_de_relator.txt_148,20.508297900207506
52,2055561_944279_emenda_de_relator.txt_150,19.32959670088809
53,2055561_944279_emenda_de_relator.txt_152,20.685831531475504
54,2055561_944279_emenda_de_relator.txt_154,16.61090932701419
55,2055561_944279_emenda_de_relator.txt_156,19.853626269834844
56,2055561_944279_emenda_de_relator.txt_158,21.23151373724586
57,2055561_944279_emenda_de_relator.txt_160,19.151412786907805
58,2055561_944279_emenda_de_relator.txt_174,17.983481122751176
59,2055561_944279_emenda_de_relator.txt_176,17.2138540229791
60,2055561_944279_emenda_de_relator.txt_178,21.06628898660168
61,2055561_944279_emenda_de_relator.txt_180,18.334049511800668
62,2055561_944279_emenda_de_relator.txt_182,19.318871070230557
63,2055561_944279_emenda_de_relator.txt_184,22.51983572744817
64,2055561_944279_emenda_de_relator.txt_186,20.238243795870524
65,2055561_944279_emenda_de_relator.txt_188,20.873479025875472
66,2055561_944279_emenda_de_relator.txt_190,17.324998363578672
67,2055561_944279_emenda_de_relator.txt_192,20.79751474526916
68,2055561_944279_emenda_de_relator.txt_194,18.76579026945551
69,2055561_944279_emenda_de_relator.txt_196,17.01363477350717
70,2055561_944279_emenda_de_relator.txt_198,18.838281024554608
71,2055561_944279_emenda_de_relator.txt_200,20.686578803013123
72,2055561_944279_emenda_de_relator.txt_202,17.58959865010672
73,2055561_944279_emenda_de_relator.txt_204,15.794461677387092
74,2055561_944279_emenda_de_relator.txt_206,19.93530314547443
75,2055561_944279_emenda_de_relator.txt_208,20.90069243148904
76,2055561_944279_emenda_de_relator.txt_210,20.678632338628574
77,2055561_944279_emenda_de_relator.txt_212,18.60059180477095
78,2055561_944279_emenda_de_relator.txt_214,19.033199560000554
