index,comparacao,distancia
0,2211898_2196833_emenda_na_comissao.txt_0,20.41008651428094
1,2211898_2196833_emenda_na_comissao.txt_16,21.460170578848704
2,2211898_2196833_emenda_na_comissao.txt_18,14.731286158014495
3,2211898_2196833_emenda_na_comissao.txt_22,17.19771365712868
4,2211898_2196833_emenda_na_comissao.txt_32,19.452120524828036
5,2211898_2196833_emenda_na_comissao.txt_42,19.97990459332099
6,2211898_2196833_emenda_na_comissao.txt_58,19.64088783039492
7,2211898_2196833_emenda_na_comissao.txt_60,20.19216077754061
8,2211898_2196833_emenda_na_comissao.txt_62,16.99645538199836
9,2211898_2196833_emenda_na_comissao.txt_70,20.28005255565084
10,2211898_2196833_emenda_na_comissao.txt_74,19.839051112058286
11,2211898_2196833_emenda_na_comissao.txt_78,20.262284954776465
12,2211898_2196833_emenda_na_comissao.txt_82,25.537170695717816
13,2211898_2196833_emenda_na_comissao.txt_92,25.22440341255178
14,2211898_2196833_emenda_na_comissao.txt_100,19.77323512391947
15,2211898_2196833_emenda_na_comissao.txt_104,21.224061780092867
16,2211898_2196833_emenda_na_comissao.txt_108,21.462106028223545
17,2211898_2196833_emenda_na_comissao.txt_112,21.670722770670135
18,2211898_2196833_emenda_na_comissao.txt_116,21.820238811904016
19,2211898_2196833_emenda_na_comissao.txt_120,19.4582215762787
20,2211898_2196833_emenda_na_comissao.txt_132,22.91822312735908
21,2211898_2196833_emenda_na_comissao.txt_136,23.243433062898948
22,2211898_2196833_emenda_na_comissao.txt_140,22.57553810481292
23,2211898_2196833_emenda_na_comissao.txt_144,22.823267261416376
24,2211898_2196833_emenda_na_comissao.txt_148,22.082420651486782
25,2211898_2196833_emenda_na_comissao.txt_152,20.97515199538035
26,2211898_2196833_emenda_na_comissao.txt_156,20.125102209066675
27,2211898_2196833_emenda_na_comissao.txt_160,22.307302992024
28,2211898_2196833_emenda_na_comissao.txt_168,21.203276186498403
29,2211898_2196833_emenda_na_comissao.txt_172,22.098626464295933
30,2211898_2196833_emenda_na_comissao.txt_176,18.897500074889745
31,2211898_2196833_emenda_na_comissao.txt_186,21.60021544842249
32,2211898_2196833_emenda_na_comissao.txt_192,19.477152273937147
33,2211898_2196833_emenda_na_comissao.txt_200,18.61938475842912
34,2211898_2196833_emenda_na_comissao.txt_204,18.522157186787492
35,2211898_2196833_emenda_na_comissao.txt_208,21.92825293815834
36,2211898_2196833_emenda_na_comissao.txt_216,20.766295642300577
37,2211898_2196833_emenda_na_comissao.txt_232,23.10457588533021
38,2211898_2196833_emenda_na_comissao.txt_236,22.90893304333527
39,2211898_2196833_emenda_na_comissao.txt_240,20.68791204417195
40,2211898_2196833_emenda_na_comissao.txt_246,20.15231460951007
41,2211898_2196833_emenda_na_comissao.txt_250,24.912398158310914
42,2211898_2196833_emenda_na_comissao.txt_262,21.426374412308224
43,2211898_2196833_emenda_na_comissao.txt_268,20.08665852065169
44,2211898_2196833_emenda_na_comissao.txt_276,19.952557353286153
45,2211898_2196833_emenda_na_comissao.txt_280,24.912398158310914
46,2211898_2196833_emenda_na_comissao.txt_284,19.13587200485928
47,2211898_2196833_emenda_na_comissao.txt_288,20.294714011982023
48,2211898_2196833_emenda_na_comissao.txt_292,18.915609744996512
49,2211898_2196833_emenda_na_comissao.txt_296,16.79984621157473
50,2211898_2196833_emenda_na_comissao.txt_298,15.12104229487712
51,2211898_2196833_emenda_na_comissao.txt_300,18.839147011031812
52,2211898_2196833_emenda_na_comissao.txt_308,16.95645772714994
53,2211898_2196833_emenda_na_comissao.txt_310,18.5620462351248
54,2211898_2196833_emenda_na_comissao.txt_312,18.839147011031812
55,2211898_2196833_emenda_na_comissao.txt_316,15.929422411467387
56,2211898_2196833_emenda_na_comissao.txt_320,16.08665785936435
57,2211898_2196833_emenda_na_comissao.txt_322,16.119129987042513
58,2211898_2196833_emenda_na_comissao.txt_326,18.30561755264181
59,2211898_2196833_emenda_na_comissao.txt_330,19.98053473911454
60,2211898_2196833_emenda_na_comissao.txt_338,19.426473623218396
61,2211898_2196833_emenda_na_comissao.txt_342,17.877808133149863
62,2211898_2196833_emenda_na_comissao.txt_346,19.54832714173656
63,2211898_2196833_emenda_na_comissao.txt_352,17.663636670558827
64,2211898_2196833_emenda_na_comissao.txt_362,20.119709116697646
65,2211898_2196833_emenda_na_comissao.txt_376,19.092503839079715
66,2211898_2196833_emenda_na_comissao.txt_380,21.52084697378528
67,2211898_2196833_emenda_na_comissao.txt_398,17.741052918666888
68,2211898_2196833_emenda_na_comissao.txt_400,14.206099120184739
69,2211898_2196833_emenda_na_comissao.txt_406,16.987938736681652
70,2211898_2196833_emenda_na_comissao.txt_410,16.864327583574035
71,2211898_2196833_emenda_na_comissao.txt_416,21.4132593448913
72,2211898_2196833_emenda_na_comissao.txt_422,16.331963714523276
73,2211898_2196833_emenda_na_comissao.txt_426,19.590886688378383
74,2211898_2196833_emenda_na_comissao.txt_430,18.939302538515708
75,2211898_2196833_emenda_na_comissao.txt_434,21.91957668177635
76,2211898_2196833_emenda_na_comissao.txt_438,18.988410400298307
77,2211898_2196833_emenda_na_comissao.txt_442,16.90272781946226
78,2211898_2196833_emenda_na_comissao.txt_444,16.708628009354722
79,2211898_2196833_emenda_na_comissao.txt_450,18.333640653616968
80,2211898_2196833_emenda_na_comissao.txt_454,20.501825548057326
81,2211898_2196833_emenda_na_comissao.txt_458,19.900279900417004
82,2211898_2196833_emenda_na_comissao.txt_462,20.132988663150627
83,2211898_2196833_emenda_na_comissao.txt_466,22.330257000905426
84,2211898_2196833_emenda_na_comissao.txt_470,17.24698042262364
85,2211898_2196833_emenda_na_comissao.txt_472,21.40198842841032
86,2211898_2196833_emenda_na_comissao.txt_476,20.609836239972246
87,2211898_2196833_emenda_na_comissao.txt_480,18.66430189066091
88,2211898_2196833_emenda_na_comissao.txt_488,17.396847636030316
89,2211898_2196833_emenda_na_comissao.txt_492,21.851083896799697
90,2211898_2196833_emenda_na_comissao.txt_496,20.497493963552746
91,2211898_2196833_emenda_na_comissao.txt_500,20.633012106761267
92,2211898_2196833_emenda_na_comissao.txt_504,21.058110076690102
93,2211898_2196833_emenda_na_comissao.txt_508,19.811045435507886
94,2211898_2196833_emenda_na_comissao.txt_512,20.032184339802996
95,2211898_2196833_emenda_na_comissao.txt_516,22.08675525646936
96,2211898_2196833_emenda_na_comissao.txt_520,21.339108672133293
97,2211898_2196833_emenda_na_comissao.txt_524,17.49114308896808
98,2211898_2196833_emenda_na_comissao.txt_526,19.156474574846413
99,2211898_2196833_emenda_na_comissao.txt_534,20.623434482935156
100,2211898_2196833_emenda_na_comissao.txt_540,17.78973132647439
101,2211898_2196833_emenda_na_comissao.txt_544,19.75899509433776
102,2211898_2196833_emenda_na_comissao.txt_548,19.736556764700495
103,2211898_2196833_emenda_na_comissao.txt_552,19.555608345115473
104,2211898_2196833_emenda_na_comissao.txt_554,17.040854376311575
105,2211898_2196833_emenda_na_comissao.txt_564,19.24115316788908
106,2211898_2196833_emenda_na_comissao.txt_570,19.622397135010715
107,2211898_2196833_emenda_na_comissao.txt_574,21.32163070863974
108,2211898_2196833_emenda_na_comissao.txt_578,19.25468636306115
109,2211898_2196833_emenda_na_comissao.txt_582,20.90878369625942
110,2211898_2196833_emenda_na_comissao.txt_586,20.068535566762264
111,2211898_2196833_emenda_na_comissao.txt_590,19.280899865829642
112,2211898_2196833_emenda_na_comissao.txt_594,19.625257609774692
113,2211898_2196833_emenda_na_comissao.txt_598,19.280899865829642
114,2211898_2196833_emenda_na_comissao.txt_602,19.569125737229715
115,2211898_2196833_emenda_na_comissao.txt_610,19.890195067945307
116,2211898_2196833_emenda_na_comissao.txt_614,22.95013035737277
117,2211898_2196833_emenda_na_comissao.txt_618,21.359087741602295
118,2211898_2196833_emenda_na_comissao.txt_622,18.63371833472726
119,2211898_2196833_emenda_na_comissao.txt_626,22.465266494382327
120,2211898_2196833_emenda_na_comissao.txt_632,25.336738084830888
121,2211898_2196833_emenda_na_comissao.txt_636,21.31412656291708
122,2211898_2196833_emenda_na_comissao.txt_640,21.857457000514067
123,2211898_2196833_emenda_na_comissao.txt_644,18.578026667235516
124,2211898_2196833_emenda_na_comissao.txt_650,17.142644600198008
125,2211898_2196833_emenda_na_comissao.txt_662,19.129346642869486
126,2211898_2196833_emenda_na_comissao.txt_674,19.079398285306464
127,2211898_2196833_emenda_na_comissao.txt_680,20.890532477434157
128,2211898_2196833_emenda_na_comissao.txt_686,21.78919663045247
129,2211898_2196833_emenda_na_comissao.txt_702,20.673213408174043
130,2211898_2196833_emenda_na_comissao.txt_764,22.14452514230648
131,2211898_2196833_emenda_na_comissao.txt_828,20.829406455531245
132,2211898_2196833_emenda_na_comissao.txt_832,19.977504989026674
133,2211898_2196833_emenda_na_comissao.txt_834,19.895916643719776
134,2211898_2196833_emenda_na_comissao.txt_840,22.012650850459433
135,2211898_2196833_emenda_na_comissao.txt_844,16.296233776108586
136,2211898_2196833_emenda_na_comissao.txt_858,17.25111820834275
137,2211898_2196833_emenda_na_comissao.txt_870,14.436181503086518
138,2211898_2196833_emenda_na_comissao.txt_874,20.815387088355457
139,2211898_2196833_emenda_na_comissao.txt_878,15.975857914616475
140,2211898_2196833_emenda_na_comissao.txt_884,18.839147011031812
141,2215687_2196833_emenda_na_comissao.txt_0,24.452137275816238
142,2215687_2196833_emenda_na_comissao.txt_16,19.222670110016114
143,2215687_2196833_emenda_na_comissao.txt_18,18.72705520915296
144,2215687_2196833_emenda_na_comissao.txt_22,19.280696056189793
145,2215687_2196833_emenda_na_comissao.txt_32,19.402218640372524
146,2215687_2196833_emenda_na_comissao.txt_42,19.120391592307538
147,2215687_2196833_emenda_na_comissao.txt_58,19.82713285445396
148,2215687_2196833_emenda_na_comissao.txt_60,21.567908250220217
149,2215687_2196833_emenda_na_comissao.txt_62,19.049650272393315
150,2215687_2196833_emenda_na_comissao.txt_70,20.579340916153328
