index,comparacao,distancia
0,2206983_1198512_emenda_na_comissao.txt_4,13.328682938306347
1,2206983_1198512_emenda_na_comissao.txt_6,13.939486979718234
2,2206983_1198512_emenda_na_comissao.txt_16,19.45312053431299
3,2206983_1198512_emenda_na_comissao.txt_18,14.540930477197287
4,2206983_1198512_emenda_na_comissao.txt_24,13.88770597570252
5,2206983_1198512_emenda_na_comissao.txt_30,21.716616571092818
6,2206983_1198512_emenda_na_comissao.txt_42,24.668794586398914
7,2206983_1198512_emenda_na_comissao.txt_44,12.828774753256434
8,2206983_1198512_emenda_na_comissao.txt_52,22.122838186084394
9,2206983_1198512_emenda_na_comissao.txt_54,14.236987521440907
10,2206983_1198512_emenda_na_comissao.txt_56,15.307038264089918
11,2206983_1198512_emenda_na_comissao.txt_58,20.345815748079282
12,2206983_1198512_emenda_na_comissao.txt_60,10.761804629616154
13,2206983_1198512_emenda_na_comissao.txt_62,14.979810389941074
14,2206983_1198512_emenda_na_comissao.txt_64,17.520051241773427
15,2206983_1198512_emenda_na_comissao.txt_66,21.083889783673563
16,2206983_1198512_emenda_na_comissao.txt_72,23.403376438534384
17,2206983_1198512_emenda_na_comissao.txt_74,20.138369261443597
18,2206983_1198512_emenda_na_comissao.txt_76,15.522364946088318
19,2206983_1198512_emenda_na_comissao.txt_78,13.891873704018481
20,2206983_1198512_emenda_na_comissao.txt_80,10.811385970986398
21,2206983_1198512_emenda_na_comissao.txt_82,12.504752451455806
22,2206983_1198512_emenda_na_comissao.txt_84,12.233219514606544
23,2206983_1198512_emenda_na_comissao.txt_86,15.57007600387537
24,2206983_1198512_emenda_na_comissao.txt_88,16.03480376788238
25,2206983_1198512_emenda_na_comissao.txt_90,15.97363819510526
26,2206983_1198512_emenda_na_comissao.txt_96,20.80158645193199
27,2206983_1198512_emenda_na_comissao.txt_98,18.617125184789682
28,2206983_1198512_emenda_na_comissao.txt_114,19.54613051681216
29,2206983_1198512_emenda_na_comissao.txt_116,21.036384834712923
30,2206983_1198512_emenda_na_comissao.txt_118,17.063992307256054
31,2206983_1198512_emenda_na_comissao.txt_120,16.23822179838469
32,2206183_1198512_emenda_na_comissao.txt_4,16.19079216101434
33,2206183_1198512_emenda_na_comissao.txt_6,16.100626991684727
34,2206183_1198512_emenda_na_comissao.txt_16,20.224699765318665
35,2206183_1198512_emenda_na_comissao.txt_18,17.075746473068726
36,2206183_1198512_emenda_na_comissao.txt_24,16.856230122306297
37,2206183_1198512_emenda_na_comissao.txt_30,22.365630952622283
38,2206183_1198512_emenda_na_comissao.txt_42,24.75468089162062
39,2206183_1198512_emenda_na_comissao.txt_44,15.741948693623021
40,2206183_1198512_emenda_na_comissao.txt_52,21.56440369861046
41,2206183_1198512_emenda_na_comissao.txt_54,16.892355650187664
42,2206183_1198512_emenda_na_comissao.txt_56,17.705760314170924
43,2206183_1198512_emenda_na_comissao.txt_58,21.495888402865077
44,2206183_1198512_emenda_na_comissao.txt_60,13.77479483800826
45,2206183_1198512_emenda_na_comissao.txt_62,16.57861099088795
46,2206183_1198512_emenda_na_comissao.txt_64,17.69657208234898
47,2206183_1198512_emenda_na_comissao.txt_66,22.420347780236558
48,2206183_1198512_emenda_na_comissao.txt_72,23.99893453336854
49,2206183_1198512_emenda_na_comissao.txt_74,21.043327948340032
50,2206183_1198512_emenda_na_comissao.txt_76,16.750210884148693
51,2206183_1198512_emenda_na_comissao.txt_78,16.20774262458284
52,2206183_1198512_emenda_na_comissao.txt_80,14.564726180079838
53,2206183_1198512_emenda_na_comissao.txt_82,17.078114782835865
54,2206183_1198512_emenda_na_comissao.txt_84,14.360561151245099
55,2206183_1198512_emenda_na_comissao.txt_86,16.55768222265236
56,2206183_1198512_emenda_na_comissao.txt_88,16.853565910628184
57,2206183_1198512_emenda_na_comissao.txt_90,18.283364891466462
58,2206183_1198512_emenda_na_comissao.txt_96,21.064537291154654
59,2206183_1198512_emenda_na_comissao.txt_98,21.19955682938322
60,2206183_1198512_emenda_na_comissao.txt_114,20.853435402022754
61,2206183_1198512_emenda_na_comissao.txt_116,21.948319374556135
62,2206183_1198512_emenda_na_comissao.txt_118,19.143708006350032
63,2206183_1198512_emenda_na_comissao.txt_120,19.225228640438086
64,2206181_1198512_emenda_na_comissao.txt_4,17.36546743310516
65,2206181_1198512_emenda_na_comissao.txt_6,15.15450898139773
66,2206181_1198512_emenda_na_comissao.txt_16,19.16466951489366
67,2206181_1198512_emenda_na_comissao.txt_18,18.695040568970832
68,2206181_1198512_emenda_na_comissao.txt_24,18.2411393992776
69,2206181_1198512_emenda_na_comissao.txt_30,21.78428640592168
70,2206181_1198512_emenda_na_comissao.txt_42,24.912082154132776
71,2206181_1198512_emenda_na_comissao.txt_44,16.953560510232418
72,2206181_1198512_emenda_na_comissao.txt_52,22.499275831276954
73,2206181_1198512_emenda_na_comissao.txt_54,17.35045677398189
74,2206181_1198512_emenda_na_comissao.txt_56,15.492947537941546
75,2206181_1198512_emenda_na_comissao.txt_58,17.53783525634907
76,2206181_1198512_emenda_na_comissao.txt_60,15.384759165033435
77,2206181_1198512_emenda_na_comissao.txt_62,16.05306024956283
78,2206181_1198512_emenda_na_comissao.txt_64,17.222198803360673
79,2206181_1198512_emenda_na_comissao.txt_66,20.563637267390835
80,2206181_1198512_emenda_na_comissao.txt_72,23.594645690294968
81,2206181_1198512_emenda_na_comissao.txt_74,19.717086386028473
82,2206181_1198512_emenda_na_comissao.txt_76,14.705466420254425
83,2206181_1198512_emenda_na_comissao.txt_78,14.970639940622455
84,2206181_1198512_emenda_na_comissao.txt_80,15.794011840975989
85,2206181_1198512_emenda_na_comissao.txt_82,17.607553000128014
86,2206181_1198512_emenda_na_comissao.txt_84,14.684417954637821
87,2206181_1198512_emenda_na_comissao.txt_86,17.890539077928302
88,2206181_1198512_emenda_na_comissao.txt_88,19.03296155393249
89,2206181_1198512_emenda_na_comissao.txt_90,17.958400422517492
90,2206181_1198512_emenda_na_comissao.txt_96,18.35144418325906
91,2206181_1198512_emenda_na_comissao.txt_98,21.440235295068636
92,2206181_1198512_emenda_na_comissao.txt_114,18.9855351107092
93,2206181_1198512_emenda_na_comissao.txt_116,20.93249653611536
94,2206181_1198512_emenda_na_comissao.txt_118,19.953108897753797
95,2206181_1198512_emenda_na_comissao.txt_120,21.148885703913955
96,2207109_1198512_emenda_na_comissao.txt_4,16.17400058085756
97,2207109_1198512_emenda_na_comissao.txt_6,15.707125287704507
98,2207109_1198512_emenda_na_comissao.txt_16,19.855229539505103
99,2207109_1198512_emenda_na_comissao.txt_18,15.612152155992826
100,2207109_1198512_emenda_na_comissao.txt_24,16.570027528799507
101,2207109_1198512_emenda_na_comissao.txt_30,21.57606279539215
102,2207109_1198512_emenda_na_comissao.txt_42,24.786418476304792
103,2207109_1198512_emenda_na_comissao.txt_44,16.362539859282407
104,2207109_1198512_emenda_na_comissao.txt_52,22.13052710338434
105,2207109_1198512_emenda_na_comissao.txt_54,15.711296476245982
106,2207109_1198512_emenda_na_comissao.txt_56,14.42774545523055
107,2207109_1198512_emenda_na_comissao.txt_58,17.54724269618191
108,2207109_1198512_emenda_na_comissao.txt_60,16.30746432920939
