id_ext,casa,data,sequencia,texto_tramitacao,sigla_local,id_situacao,descricao_situacao,link_inteiro_teor,fase,situacao_descricao_situacao,evento,data_audiencia,local,global,tipo_documento,nivel,titulo_evento,status
16526,camara,2013-10-24T13:02:00Z,236,"Apresentação do Parecer do Relator, PRL 6 CCJC, pelo Dep. Fabio Trad",CCJC,501,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1169244,NA,NA,NA,NA,CCJC,NA,NA,3,NA,Ativa
16526,camara,2013-10-24T13:02:00Z,237,"Parecer do Relator, Dep. Fabio Trad (PMDB/MS), Parecer do Relator, Dep. Fabio Trad (PMDB-MS), pela inconstitucionalidade e injuridicidade do PL 4161/1993, do PL 1365/1995, do PL 1413/1996, do PL 1492/1996, do PL 2022/1996, do PL 2023/1996, do PL 2233/1996, do PL 2234/1996, do PL 2235/1996, do PL 2236/1996, do PL 2237/1996, do PL 2238/1996, do PL 2518/1996, do PL 2413/2000, do PL 2304/2003, do PL 7677/2006, do PL 385/2007, do PL 386/2007 e do PL 3613/2008, apensados; pela constitucionalidade, juridicidade, técnica legislativa e, no mérito, pela aprovação do PL 662/1995, do PL 1404/1996, do PL 1493/1996, do PL 3603/1997, do PL 3841/1997, do PL 1525/1999, do PL 1715/1999, do PL 2890/2000, do PL 3219/2000, do PL 3806/2000, PL 6957/2002, do PL 125/2003, do PL 175/2003, do PL 1587/2003, do PL 3992/2004, do PL 5079/2005, do PL 6910/2006, do PL 7353/2006, do PL 4809/2009, PL 5073/2009, do PL 5195/2009, do PL 6023/2009, do PL 6136/2009, do PL 6218/2009, PL 6242/2009, do PL 6457/2009, do PL 2296/2011, do PL 3339/2012, do PL 3576/2012, do PL 3757/2012, do PL 3898/2012, do PL 4114/2012, do PL 4188/2012, do PL 4704/2012 e do PL 5874/2013, apensados, com Substitutivo; e pela constitucionalidade, juridicidade, técnica legislativa e, no mérito, pela rejeição deste, do PL 5008/2013, do PL 227/1995, do PL 246/1995, do PL 418/1995, do PL 1901/1996, do PL 2519/1996, do PL 2548/1996, do PL 2605/1996, do PL 3040/1997, do PL 3117/1997, do PL 3302/1997, do PL 3398/1997, do PL 3735/1997, do PL 1149/1999, do PL 1150/1999, do PL 1468/1999, do PL 2525/2000, do PL 2622/2000, do PL 3232/2000, do PL 3734/2000, do PL 3787/2000, do PL 3790/2000, do PL 4001/2001, do PL 4521/2001, do PL 2464/2003, do PL 4222/2004, do PL 6894/2006, do PL 7208/2006, do PL 482/2007, do PL 830/2007, do PL 1810/2007, do PL 4432/2008, do PL 7612/2010, do PL 2980/2011, do PL 3274/2012, do PL 3774/2012, do PL 3918/2012, do PL 1075/2003, do PL 3485/2004, do PL 1558/2003, do PL 4579/2004, do PL 281/2007, do PL 3913/2012, do PL 3146/2008, do PL 7069/2010, do PL 3464/2012, do PL 1783/2011, do PL 2465/2011, do PL 4729/2012, do PL 6932/2002, do PL 1251/2007, do PL 3656/2012, do PL 4388/1994, do PL 6/1995, do PL 220/1995, do PL 737/1995, do PL 850/1995, do PL 920/1995, do PL 1111/1995, do PL 1252/1995, do PL 1253/1995, do PL 1414/1996, do PL 1454/1996, do PL 1490/1996, do PL 1491/1996, do PL 1494/1996, do PL 1495/1996, do PL 1497/1996, do PL 1498/1996, do PL 1499/1996, do PL 1500/1996, do PL 1501/1996, do PL 1986/1999, do PL 1794/2007, do PL 5036/2009, do PL 5348/2009, do PL 5461/2009, do PL 2/2011, do PL 1504/2007, do PL 725/2011, do PL 2603/2011, do PL 2682/2011, do PL 4117/2012, do PL 3407/2004, do PL 6496/2009, do PL 2486/2011, do PL 3354/2012, do PL 3719/2012, do PL 4916/2012, do PL 5895/2005, do PL 5711/2009, do PL 5884/2009, do PL 6944/2006, do PL 3257/2012, do PL 905/2007, do PL 3378/2012, do PL 4003/2012, do PL 4249/2012, do PL 4269/2012, do PL 2444/2011, do PL 3750/2012, do PL 822/2011, do PL 2740/2011, do PL 5365/13 e do PL 4946/2013, PL 5687/2013, PL 5970/2013, PL 6210/2013, PL 6046/2013 e PL 6420/2013, apensados, e das Emendas apresentadas nas demais Comissões de mérito.",CCJC,322,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1169244,NA,NA,parecer_pela_aprovacao_com_substitutivo,NA,CCJC,NA,NA,1,Parecer pela Aprovação com Substitutivo,Ativa
16526,camara,2013-10-30T10:00:00Z,238,"Retirado de pauta, de ofício, por solicitação do Relator.",CCJC,250,NA,NA,NA,NA,retirada_de_pauta,NA,CCJC,NA,NA,1,Retirada de Pauta,Ativa
16526,camara,2013-11-08T16:46:00Z,1,"Apresentacao do Requerimento n. 258/2013, pelo Deputado Aelton Freitas (PR-MG), que: ""Solicita ao Sr. Ministro de Estado da Fazenda a estimativa de renuncia de receita decorrente da aprovacao do Projeto de Lei no 5.710, de 2013"".",CFT,100,Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1177365,NA,NA,req_apresentacao,NA,CFT,NA,Requerimento (tipo não especificado),1,Apresentação de Requerimento (tipo não especificado),Ativa
16526,camara,2013-12-17T10:43:00Z,239,Apense-se a este(a) o(a) PL-6926/2013.,MESA,504,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1211504,NA,NA,NA,NA,CCJC,NA,NA,3,NA,Ativa
16526,camara,2013-12-20T10:53:00Z,240,Apensação do PL 6926/2013 a esta proposição.,CCJC,504,NA,NA,NA,NA,NA,NA,CCJC,NA,NA,3,NA,Ativa
16526,camara,2014-03-24T00:00:00Z,241,"Apresentação do Parecer do Relator, PRL 7 CCJC, pelo Dep. Fábio Trad",CCJC,501,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1238135,NA,NA,NA,NA,CCJC,NA,NA,3,NA,Ativa
16526,camara,2014-03-24T14:11:00Z,242,"Parecer do Relator, Dep. Fábio Trad (PMDB-MS), pendente de análise.",CCJC,322,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1238135,NA,NA,NA,NA,CCJC,NA,NA,3,NA,Ativa
16526,camara,2014-04-07T17:13:00Z,1,"Apresentacao do Requerimento n. 9947/2014, pelo Deputado Jose Guimaraes (PT-CE), que: ""Requer a tramitacao em separado do Projeto de Lei no 5.970, de 2013, que ""regulamenta o inciso XXI do art. 37 da Constituicao Federal, para instituir normas gerais voltadas a realizacao de licitacoes e a celebracao de contratos no ambito da Uniao, dos Estados, do Distrito Federal e dos Municipios, e da outras providencias"""".",PLEN,100,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1243189,NA,NA,req_apresentacao,NA,PLEN,NA,Requerimento de Desapensação,1,Apresentação de Requerimento de Desapensação,Ativa
16526,camara,2014-04-07T17:13:00Z,243,"Apresentação do Requerimento n. 9947/2014, pelo Deputado José Guimarães (PT-CE), que: ""Requer a tramitação em separado do Projeto de Lei nº 5.970, de 2013, que ""regulamenta o inciso XXI do art. 37 da Constituição Federal, para instituir normas gerais voltadas à realização de licitações e à celebração de contratos no âmbito da União, dos Estados, do Distrito Federal e dos Municípios, e dá outras providências"""".",PLEN,194,Pronta para Pauta,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1243189,NA,NA,NA,NA,CCJC,NA,NA,3,NA,Ativa
16526,camara,2014-04-09T00:00:00Z,244,"Apresentação do Parecer do Relator n. 8 CCJC, pelo Deputado Fábio Trad (PMDB-MS).",CCJC,501,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1245881,NA,NA,NA,NA,CCJC,NA,NA,3,NA,Ativa
16526,camara,2014-04-09T00:00:00Z,245,"Parecer do Relator, Dep. Fábio Trad.",CCJC,322,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1245881,NA,NA,NA,NA,CCJC,NA,NA,3,NA,Ativa
16526,camara,2014-04-28T00:00:00Z,246,"Indeferido o Requerimento n. 9.947/2014, conforme despacho do seguinte teor: ""Indefiro o Requerimento n. 9.947/2014, nos termos do art. 142 do Regimento Interno da Câmara dos Deputados, porque o Projeto de Lei n. 1.292/1995, seus apensos e o Projeto de Lei n. 5.970/2013 tratam de matérias correlatas. Publique-se. Oficie-se.""",MESA,203,NA,NA,NA,NA,NA,NA,CCJC,NA,NA,3,NA,Ativa
16526,camara,2014-04-28T15:44:00Z,8,"Indefiro o Requerimento n. 9.947/2014, nos termos do art. 142 do Regimento Interno da Camara dos Deputados, porque o Projeto de Lei n. 1.292/1995, seus apensos e o Projeto de Lei n. 5.970/2013 tratam de materias correlatas. Publique-se. Oficie-se.",MESA,110,Tramitação do Requerimento Finalizada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1249190,NA,NA,req_indeferido,NA,MESA,NA,Requerimento de Desapensação,1,Indeferimento de Requerimento de Desapensação,Ativa
16526,camara,2014-07-02T12:08:00Z,247,"Apresentação do Parecer do Relator, PRL 9 CCJC, pelo Dep. Fábio Trad",CCJC,501,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1263547,NA,NA,NA,NA,CCJC,NA,NA,3,NA,Ativa
16526,camara,2014-07-02T12:08:00Z,248,"Parecer do Relator, Dep. Fábio Trad (PMDB-MS), pela inconstitucionalidade e injuridicidade do PL 4161/1993, do PL 1365/1995, do PL 1413/1996, do PL 1492/1996, do PL 2022/1996, do PL 2023/1996, do PL 2233/1996, do PL 2234/1996, do PL 2235/1996, do PL 2236/1996, do PL 2237/1996, do PL 2238/1996, do PL 2518/1996, do PL 2413/2000, do PL 2304/2003, do PL 7677/2006, do PL 385/2007, do PL 386/2007 e do PL 3613/2008, apensados; pela constitucionalidade, juridicidade, técnica legislativa e, no mérito, pela aprovação do PL 662/1995, do PL 1404/1996, do PL 1493/1996, do PL 3603/1997, do PL 3841/1997, do PL 1525/1999, do PL 1715/1999, do PL 2890/2000, do PL 3219/2000, do PL 3806/2000, PL 6957/2002, do PL 125/2003, do PL 175/2003, do PL 1587/2003, do PL 3992/2004, do PL 5079/2005, do PL 6910/2006, do PL 7353/2006, do PL 4809/2009, PL 5073/2009, do PL 5195/2009, do PL 6023/2009, do PL 6136/2009, do PL 6218/2009, PL 6242/2009, do PL 6457/2009, do PL 2296/2011, do PL 3339/2012, do PL 3576/2012, do PL 3757/2012, do PL 3898/2012, do PL 4114/2012, do PL 4188/2012, do PL 4704/2012, do PL 5874/2013, do PL 6594/2013, do PL 6751/2013 e do PL 6758/2013, apensados, com Substitutivo; e pela constitucionalidade, juridicidade, técnica legislativa e, no mérito, pela rejeição do PL 1292/1995, e do PL 5008/2013, do PL 227/1995, do PL 246/1995, do PL 418/1995, do PL 1901/1996, do PL 2519/1996, do PL 2548/1996, do PL 2605/1996, do PL 3040/1997, do PL 3117/1997, do PL 3302/1997, do PL 3398/1997, do PL 3735/1997, do PL 1149/1999, do PL 1150/1999, do PL 1468/1999, do PL 2525/2000, do PL 2622/2000, do PL 3232/2000, do PL 3734/2000, do PL 3787/2000, do PL 3790/2000, do PL 4001/2001, do PL 4521/2001, do PL 2464/2003, do PL 4222/2004, do PL 6894/2006, do PL 7208/2006, do PL 482/2007, do PL 830/2007, do PL 1810/2007, do PL 4432/2008, do PL 7612/2010, do PL 2980/2011, do PL 3274/2012, do PL 3774/2012, do PL 3918/2012, do PL 1075/2003, do PL 3485/2004, do PL 1558/2003, do PL 4579/2004, do PL 281/2007, do PL 3913/2012, do PL 3146/2008, do PL 7069/2010, do PL 3464/2012, do PL 1783/2011, do PL 2465/2011, do PL 4729/2012, do PL 6932/2002, do PL 1251/2007, do PL 3656/2012, do PL 4388/1994, do PL 6/1995, do PL 220/1995, do PL 737/1995, do PL 850/1995, do PL 920/1995, do PL 1111/1995, do PL 1252/1995, do PL 1253/1995, do PL 1414/1996, do PL 1454/1996, do PL 1490/1996, do PL 1491/1996, do PL 1494/1996, do PL 1495/1996, do PL 1497/1996, do PL 1498/1996, do PL 1499/1996, do PL 1500/1996, do PL 1501/1996, do PL 1986/1999, do PL 1794/2007, do PL 5036/2009, do PL 5348/2009, do PL 5461/2009, do PL 2/2011, do PL 1504/2007, do PL 725/2011, do PL 2603/2011, do PL 2682/2011, do PL 4117/2012, do PL 3407/2004, do PL 6496/2009, do PL 2486/2011, do PL 3354/2012, do PL 3719/2012, do PL 4916/2012, do PL 5895/2005, do PL 5711/2009, do PL 5884/2009, do PL 6944/2006, do PL 3257/2012, do PL 905/2007, do PL 3378/2012, do PL 4003/2012, do PL 4249/2012, do PL 4269/2012, do PL 2444/2011, do PL 3750/2012, do PL 822/2011, do PL 2740/2011, do PL 5365/13, do PL 4946/2013, do PL 5418/2013, do PL 5687/2013, PL 5970/2013, PL 6210/2013, PL 6046/2013, PL 6420/2013, do PL 6926/2013, do PL 7053/2014 e do PL 7567/2014, apensados, e das Emendas apresentadas na Comissão de Trabalho, de Administração e Serviço Público.",CCJC,322,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1263547,NA,NA,parecer_pela_aprovacao_com_substitutivo,NA,CCJC,NA,NA,1,Parecer pela Aprovação com Substitutivo,Ativa
16526,camara,2014-09-02T00:00:00Z,249,"Devolvido ao Relator, Dep. Fábio Trad (PMDB-MS)",CCJC,170,NA,NA,NA,NA,NA,NA,CCJC,NA,NA,3,NA,Ativa
16526,camara,2015-01-30T15:27:00Z,250,Devolvida sem Manifestação.,CCJC,507,NA,NA,NA,NA,NA,NA,CCJC,NA,NA,3,NA,Ativa
16526,camara,2015-02-02T16:49:00Z,1,"Apresentacao do Requerimento de Desarquivamento de Proposicoes n. 42/2015, pelo Deputado Paulo Foletto (PSB-ES), que: ""Requer o desarquivamento das proposicoes que menciona"".",PLEN,100,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1296854,NA,NA,req_apresentacao,NA,PLEN,NA,Requerimento de Desarquivamento de Proposições,1,Apresentação de Requerimento de Desarquivamento de Proposições,Ativa
16526,camara,2015-02-03T14:54:00Z,1,"Apresentacao do Requerimento de Desarquivamento de Proposicoes n. 104/2015, pelo Deputado Cesar Halum (PRB-TO), que: ""Requer o desarquivamento de proposicoes"".",PLEN,100,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1297103,NA,NA,req_apresentacao,NA,PLEN,NA,Requerimento de Desarquivamento de Proposições,1,Apresentação de Requerimento de Desarquivamento de Proposições,Ativa
16526,camara,2015-02-03T16:19:00Z,1,"Apresentacao do Requerimento de Desarquivamento de Proposicoes n. 117/2015, pela Deputada Alice Portugal (PCdoB-BA), que: ""Requer o desarquivamento das proposicoes legislativas que enumera"".",PLEN,100,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1297288,NA,NA,req_apresentacao,NA,PLEN,NA,Requerimento de Desarquivamento de Proposições,1,Apresentação de Requerimento de Desarquivamento de Proposições,Ativa
16526,camara,2015-02-03T18:10:00Z,1,"Apresentacao do Requerimento de Desarquivamento de Proposicoes n. 140/2015, pelo Deputado Marco Tebaldi (PSDB-SC), que: ""Requer o desarquivamento de proposicoes"".",PLEN,100,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1297378,NA,NA,req_apresentacao,NA,PLEN,NA,Requerimento de Desarquivamento de Proposições,1,Apresentação de Requerimento de Desarquivamento de Proposições,Ativa
16526,camara,2015-02-04T10:14:00Z,251,Indeferido o pedido de desarquivamento desta proposição constante do REQ-42/2015porquanto a(s) proposição(ões) não foi(ram) arquivada(s).,MESA,640,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1297570,NA,NA,NA,NA,CCJC,NA,NA,3,NA,Ativa
16526,camara,2015-02-04T11:08:00Z,1,"Apresentacao do Requerimento de Desarquivamento de Proposicoes n. 178/2015, pelo Deputado Vicentinho (PT-SP), que: ""Requer o desarquivamento de proposicoes"".",PLEN,100,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1297641,NA,NA,req_apresentacao,NA,PLEN,NA,Requerimento de Desarquivamento de Proposições,1,Apresentação de Requerimento de Desarquivamento de Proposições,Ativa
16526,camara,2015-02-04T17:02:00Z,1,"Apresentacao do Requerimento de Desarquivamento de Proposicoes n. 235/2015, pelo Deputado Chico Alencar (PSOL-RJ), que: ""Requer desarquivamento de proposicoes"".",PLEN,100,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1297828,NA,NA,req_apresentacao,NA,PLEN,NA,Requerimento de Desarquivamento de Proposições,1,Apresentação de Requerimento de Desarquivamento de Proposições,Ativa
16526,camara,2015-02-11T13:15:00Z,1,"Apresentacao do Requerimento de Redistribuicao n. 509/2015, pelo Deputado Vicentinho (PT-SP), que: ""Solicita revisao do despacho ao requerimento 178/2015"".",PLEN,100,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1300060,NA,NA,req_apresentacao,NA,PLEN,NA,Requerimento de Redistribuição,1,Apresentação de Requerimento de Redistribuição,Ativa
16526,camara,2015-02-11T13:15:00Z,16,"Apresentacao do Requerimento de Redistribuicao n. 509/2015, pelo Deputado Vicentinho (PT-SP), que: ""Solicita revisao do despacho ao requerimento 178/2015"".",PLEN,194,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1300060,NA,NA,req_apresentacao,NA,PLEN,NA,Requerimento de Desarquivamento de Proposições,1,Apresentação de Requerimento de Desarquivamento de Proposições,Ativa
16526,camara,2015-02-12T10:12:00Z,1,"Apresentacao do Requerimento de Desarquivamento de Proposicoes n. 552/2015, pelo Deputado Valdir Colatto (PMDB-SC), que: ""Requer o desarquivamento de proposicoes"".",PLEN,100,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1300611,NA,NA,req_apresentacao,NA,PLEN,NA,Requerimento de Desarquivamento de Proposições,1,Apresentação de Requerimento de Desarquivamento de Proposições,Ativa
16526,camara,2015-02-13T17:46:00Z,6,"Defiro o Requerimento n. 509/2015. Assim, revejo o despacho exarado no Requerimento n. 178/2015 para tornar sem efeito a decisao que desarquivou o bloco de projetos apensado ao PL n. 4.330/2004 do qual o Projeto de Lei n. 1.621/2007 faz parte. Publique-se. Oficie-se.",MESA,110,Tramitação do Requerimento Finalizada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1301417,NA,NA,req_deferido,NA,MESA,NA,Requerimento de Redistribuição,1,Deferimento de Requerimento de Redistribuição,Ativa
16526,camara,2015-02-23T15:37:00Z,1,"Apresentacao do Requerimento de Desarquivamento de Proposicoes n. 576/2015, pela Deputada Erika Kokay (PT-DF), que: ""Requer o desarquivamento das proposicoes que especifica"".",PLEN,100,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1302212,NA,NA,req_apresentacao,NA,PLEN,NA,Requerimento de Desarquivamento de Proposições,1,Apresentação de Requerimento de Desarquivamento de Proposições,Ativa
16526,camara,2015-04-16T00:00:00Z,252,"Designado Relator, Dep. Evandro Gussi (PV-SP)",CCJC,320,NA,NA,NA,NA,designado_relator,NA,CCJC,NA,NA,1,Designação de Relator,Ativa
16526,camara,2015-04-29T00:00:00Z,253,Encaminhado à republicação - Avulso letra B,CCP,1005,NA,NA,NA,NA,NA,NA,CCJC,NA,NA,3,NA,Ativa
16526,camara,2015-05-26T12:10:00Z,1,"Apresentacao do Requerimento de Desapensacao n. 1947/2015, pelo Deputado Betinho Gomes (PSDB-PE), que: ""Requer a desapensacao da proposicao PL 460/2015 apensada a proposicao PL 1292/1995"".",PLEN,100,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1339377,NA,NA,req_apresentacao,NA,PLEN,NA,Requerimento de Desapensação,1,Apresentação de Requerimento de Desapensação,Ativa
16526,camara,2015-05-26T12:10:00Z,254,"Apresentação do Requerimento de Desapensação n. 1947/2015, pelo Deputado Betinho Gomes (PSDB-PE), que: ""Requer a desapensação da proposição PL 460/2015 apensada à proposição PL 1292/1995"".",PLEN,194,Pronta para Pauta,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1339377,NA,NA,NA,NA,CCJC,NA,NA,3,NA,Ativa
16526,camara,2015-06-11T10:02:00Z,255,Apense-se a este(a) o(a) PL-1747/2015.,MESA,504,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1343759,NA,NA,NA,NA,CCJC,NA,NA,3,NA,Ativa
16526,camara,2015-06-16T00:00:00Z,11,"Defiro o Requerimento n. 1.947/2015 para determinar que o Projeto de Lei n. 460/2015 seja desapensado do Projeto de Lei n. 1.810/2007. Publique-se. Oficie-se.[ATUALIZACAO DO DESPACHO DO PL 460/2015: As CTASP, CFT (merito e art. 54 do RICD) e CCJC (art. 54 do RICD). Proposicao sujeita a apreciacao do Plenario. Regime de tramitacao: Ordinaria.].",MESA,110,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1348920,NA,NA,req_deferido,NA,MESA,NA,Requerimento de Desapensação,1,Deferimento de Requerimento de Desapensação,Ativa
16526,camara,2015-06-16T00:00:00Z,256,"Deferido o Requerimento n. 1.947/2015, conforme despacho do seguinte teor: Defiro o Requerimento n. 1.947/2015 para determinar que o Projeto de Lei n. 460/2015 seja desapensado do Projeto de Lei n. 1.810/2007. Publique-se. Oficie-se.[ATUALIZAÇÃO DO DESPACHO DO PL 460/2015: Às CTASP, CFT (mérito e art. 54 do RICD) e CCJC (art. 54 do RICD). Proposição sujeita à apreciação do Plenário. Regime de tramitação: Ordinária.].",MESA,203,NA,NA,NA,NA,redistribuicao,NA,CCJC,NA,NA,1,Redistribuição,Ativa
16526,camara,2015-06-17T17:31:00Z,257,Apensação do PL 1747/2015 a esta proposição.,CCJC,504,NA,NA,NA,NA,NA,NA,CCJC,NA,NA,3,NA,Ativa
16526,camara,2015-07-02T11:54:00Z,1,"Apresentacao do Requerimento de Apensacao n. 2358/2015, pelo Deputado Laercio Oliveira (SD-SE), que: ""Requer a tramitacao conjunta dos Projetos de Lei no 4749/2009 com o Projeto de Lei 1.491/1996"".",PLEN,100,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1356433,NA,NA,req_apresentacao,NA,PLEN,NA,Requerimento de Apensação,1,Apresentação de Requerimento de Apensação,Ativa
16526,camara,2015-07-13T00:00:00Z,258,"À CCJC o Memorando nº 176/15 - COPER informando sobre apensação dos PLs 6429/09, 6439/09, 7023/10 e 5058/13 ao de nº 1491/96, tramitando em conjunto com o de nº 1292/95.",CCP,1005,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1361098,NA,NA,NA,NA,CCJC,NA,NA,3,NA,Ativa
16526,camara,2015-07-13T12:20:00Z,9,"Defiro parcialmente o Requerimento n. 2.358/2015, nos termos dos arts. 142 e 143 do RICD, para determinar a desapensacao dos Projetos de Lei n. 6.429/2009, 6.439/2009, 7.023/2010 e 5.058/2013 do bloco encabecado pelo Projeto de Lei n. 4.749/2009 e sua apensacao ao Projeto de Lei n. 1.491/1996. Publique-se. Oficie-se",MESA,110,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1360715,NA,NA,req_deferido,NA,MESA,NA,Requerimento de Apensação,1,Deferimento de Requerimento de Apensação,Ativa
16526,camara,2017-05-16T17:16:00Z,1,"Apresentacao do Requerimento de Desapensacao n. 6457/2017, pelo Deputado Toninho Pinheiro (PP-MG), que: ""Requer a desapensacao da Projeto de Lei no 4.114, de 2012, do Projeto de Lei 1.292, de 1995"".",PLEN,100,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1559047,NA,NA,req_apresentacao,NA,PLEN,NA,Requerimento de Desapensação,1,Apresentação de Requerimento de Desapensação,Ativa
16526,camara,2017-05-16T17:16:00Z,259,"Apresentação do Requerimento de Desapensação n. 6457/2017, pelo Deputado Toninho Pinheiro (PP-MG), que: ""Requer a desapensação da Projeto de Lei nº 4.114, de 2012, do Projeto de Lei 1.292, de 1995"".",PLEN,194,Pronta para Pauta,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1559047,NA,NA,NA,NA,CCJC,NA,NA,3,NA,Ativa
16526,camara,2017-05-24T13:28:00Z,260,Apense-se a este(a) o(a) PL-7608/2017.,MESA,504,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1559627,NA,NA,NA,NA,CCJC,NA,NA,3,NA,Ativa
16526,camara,2017-05-29T12:13:00Z,261,Apensação do PL 7608/2017 a esta proposição.,CCJC,504,NA,NA,NA,NA,NA,NA,CCJC,NA,NA,3,NA,Ativa
16526,camara,2017-05-30T00:00:00Z,262,"Indeferido o Requerimento n. 6.457/2017, conforme despacho do seguinte teor: ""Indefiro o Requerimento n. 6.457/2017, nos termos do art. 142, caput, do Regimento Interno da Câmara dos Deputados, porque os Projetos de Lei n. 1.292/1995 e n. 4.114/2012 tratam de matérias correlatas. Publique-se. Oficie-se."".",MESA,203,NA,NA,NA,NA,NA,NA,CCJC,NA,NA,3,NA,Ativa
16526,camara,2017-05-30T20:31:00Z,13,"Indefiro o Requerimento n. 6.457/2017, nos termos do art. 142, caput, do Regimento Interno da Camara dos Deputados, porque os Projetos de Lei n. 1.292/1995 e n. 4.114/2012 tratam de materias correlatas. Publique-se. Oficie-se.",MESA,110,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1564561,NA,NA,req_indeferido,NA,MESA,NA,Requerimento de Desapensação,1,Indeferimento de Requerimento de Desapensação,Ativa
16526,camara,2017-09-15T17:29:00Z,263,Apense-se a este(a) o(a) PL-8463/2017.,MESA,504,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1598234,NA,NA,NA,NA,CCJC,NA,NA,3,NA,Ativa
16526,camara,2017-09-21T10:25:00Z,264,Apensação do PL 8463/2017 a esta proposição.,CCJC,504,NA,NA,NA,NA,NA,NA,CCJC,NA,NA,3,NA,Ativa
16526,camara,2017-12-07T13:42:00Z,1,"Apresentacao do Requerimento de Apensacao n. 7874/2017, pelo Deputado Bebeto (PSB-BA), que: ""Requer a tramitacao conjunta dos Projetos de Lei no 1.242/2015 com o Projeto de Lei 6.814/2017, considerando que ambas visam a modificar a Lei 8.666/1993, com o objetivo de alterar as disposicoes sobre as garantias exigidas no ambito das contratacoes publicas"".",PLEN,100,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1630245,NA,NA,req_apresentacao,NA,PLEN,NA,Requerimento de Apensação,1,Apresentação de Requerimento de Apensação,Ativa
16526,camara,2017-12-20T16:49:00Z,15,"Indefiro o pedido contido no Requerimento n. 7.874/2017, nos termos do artigo 142, caput, do Regimento Interno da Camara dos Deputados, haja vista que os Projetos de Lei n. 1.242/2015 e n. 6.814/2017, embora tratem de licitacoes e contratos na Administracao Publica, nao abordam os mesmos aspectos da Lei n. 8.666/1993 e, sob essa otica, nao veiculam materia correlata. Publique-se. Oficie-se.",MESA,110,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1635226,NA,NA,req_indeferido,NA,MESA,NA,Requerimento de Apensação,1,Indeferimento de Requerimento de Apensação,Ativa
16526,camara,2018-02-28T22:11:00Z,1,"Apresentacao do Requerimento de Apensacao n. 8165/2018, pelo Deputado Jose Guimaraes (PT-CE), que: ""Requer a apensacao do Projeto de Lei no 6.814/2017 ao Projeto de Lei no 1.292/1995"".",PLEN,100,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1641978,NA,NA,req_apresentacao,NA,PLEN,NA,Requerimento de Apensação,1,Apresentação de Requerimento de Apensação,Ativa
