id_leggo,periodo,temperatura_periodo,temperatura_recente
1,2015-01-19T00:00:00Z,0,0
1,2015-01-26T00:00:00Z,0,0
1,2015-02-02T00:00:00Z,0,0
1,2015-02-09T00:00:00Z,0,0
1,2015-02-16T00:00:00Z,0,0
1,2015-02-23T00:00:00Z,0,0
1,2015-03-02T00:00:00Z,0,0
1,2015-03-09T00:00:00Z,0,0
1,2015-03-16T00:00:00Z,0,0
1,2015-03-23T00:00:00Z,0,0
1,2015-03-30T00:00:00Z,0,0
1,2015-04-06T00:00:00Z,0,0
1,2015-04-13T00:00:00Z,0,0
1,2015-04-20T00:00:00Z,0,0
1,2015-04-27T00:00:00Z,0,0
1,2015-05-04T00:00:00Z,0,0
1,2015-05-11T00:00:00Z,0,0
1,2015-05-18T00:00:00Z,0,0
1,2015-05-25T00:00:00Z,0,0
1,2015-06-01T00:00:00Z,0,0
1,2015-06-08T00:00:00Z,0,0
1,2015-06-15T00:00:00Z,0,0
1,2015-06-22T00:00:00Z,0,0
1,2015-06-29T00:00:00Z,0,0
1,2015-07-06T00:00:00Z,0,0
1,2015-07-13T00:00:00Z,0,0
1,2015-07-20T00:00:00Z,0,0
1,2015-07-27T00:00:00Z,0,0
1,2015-08-03T00:00:00Z,0,0
1,2015-08-10T00:00:00Z,0,0
1,2015-08-17T00:00:00Z,0,0
1,2015-08-24T00:00:00Z,0,0
1,2015-08-31T00:00:00Z,0,0
1,2015-09-07T00:00:00Z,0,0
1,2015-09-14T00:00:00Z,0,0
1,2015-09-21T00:00:00Z,0,0
1,2015-09-28T00:00:00Z,0,0
1,2015-10-05T00:00:00Z,0,0
1,2015-10-12T00:00:00Z,0,0
1,2015-10-19T00:00:00Z,0,0
1,2015-10-26T00:00:00Z,0,0
1,2015-11-02T00:00:00Z,0,0
1,2015-11-09T00:00:00Z,0,0
1,2015-11-16T00:00:00Z,0,0
1,2015-11-23T00:00:00Z,0,0
1,2015-11-30T00:00:00Z,0,0
1,2015-12-07T00:00:00Z,0,0
1,2015-12-14T00:00:00Z,0,0
1,2015-12-21T00:00:00Z,0,0
1,2015-12-28T00:00:00Z,0,0
1,2016-01-04T00:00:00Z,0,0
1,2016-01-11T00:00:00Z,0,0
1,2016-01-18T00:00:00Z,0,0
1,2016-01-25T00:00:00Z,0,0
1,2016-02-01T00:00:00Z,0,0
1,2016-02-08T00:00:00Z,0,0
1,2016-02-15T00:00:00Z,0,0
1,2016-02-22T00:00:00Z,0,0
1,2016-02-29T00:00:00Z,0,0
1,2016-03-07T00:00:00Z,0,0
1,2016-03-14T00:00:00Z,0,0
1,2016-03-21T00:00:00Z,0,0
1,2016-03-28T00:00:00Z,0,0
1,2016-04-04T00:00:00Z,0,0
1,2016-04-11T00:00:00Z,0,0
1,2016-04-18T00:00:00Z,0,0
1,2016-04-25T00:00:00Z,0,0
1,2016-05-02T00:00:00Z,0,0
1,2016-05-09T00:00:00Z,0,0
1,2016-05-16T00:00:00Z,0,0
1,2016-05-23T00:00:00Z,0,0
1,2016-05-30T00:00:00Z,0,0
1,2016-06-06T00:00:00Z,0,0
1,2016-06-13T00:00:00Z,0,0
1,2016-06-20T00:00:00Z,0,0
1,2016-06-27T00:00:00Z,0,0
1,2016-07-04T00:00:00Z,0,0
1,2016-07-11T00:00:00Z,0,0
1,2016-07-18T00:00:00Z,0,0
1,2016-07-25T00:00:00Z,0,0
1,2016-08-01T00:00:00Z,0,0
1,2016-08-08T00:00:00Z,0,0
1,2016-08-15T00:00:00Z,0,0
1,2016-08-22T00:00:00Z,0,0
1,2016-08-29T00:00:00Z,0,0
1,2016-09-05T00:00:00Z,0,0
1,2016-09-12T00:00:00Z,0,0
1,2016-09-19T00:00:00Z,0,0
1,2016-09-26T00:00:00Z,0,0
1,2016-10-03T00:00:00Z,0,0
