id_ext,casa,periodo,energia_periodo,energia_recente
46249,camara,2004-05-27T00:00:00Z,0,4.195
46249,camara,2004-06-03T00:00:00Z,0,3.986
46249,camara,2004-06-10T00:00:00Z,0,3.786
46249,camara,2004-06-17T00:00:00Z,0,3.597
46249,camara,2004-06-24T00:00:00Z,0,3.417
46249,camara,2004-07-01T00:00:00Z,0,3.246
46249,camara,2004-07-08T00:00:00Z,0,3.084
46249,camara,2004-07-15T00:00:00Z,0,2.93
46249,camara,2004-08-02T00:00:00Z,0,2.783
46249,camara,2004-08-05T00:00:00Z,0,2.644
46249,camara,2004-08-12T00:00:00Z,0,2.512
46249,camara,2004-08-19T00:00:00Z,0,2.386
46249,camara,2004-08-26T00:00:00Z,0,2.267
46249,camara,2004-09-02T00:00:00Z,0,2.154
46249,camara,2004-09-09T00:00:00Z,0,2.046
46249,camara,2004-09-16T00:00:00Z,0,1.944
46249,camara,2004-09-23T00:00:00Z,0,1.846
46249,camara,2004-09-30T00:00:00Z,0,1.754
46249,camara,2004-10-07T00:00:00Z,0,1.666
46249,camara,2004-10-14T00:00:00Z,0,1.583
46249,camara,2004-10-21T00:00:00Z,0,1.504
46249,camara,2004-10-28T00:00:00Z,0,1.429
46249,camara,2004-11-04T00:00:00Z,1,2.357
46249,camara,2004-11-11T00:00:00Z,1,3.239
46249,camara,2004-11-18T00:00:00Z,1,4.077
46249,camara,2004-11-25T00:00:00Z,0,3.874
46249,camara,2004-12-02T00:00:00Z,1,4.68
46249,camara,2004-12-09T00:00:00Z,0,4.446
46249,camara,2004-12-16T00:00:00Z,0,4.224
46249,camara,2005-02-02T00:00:00Z,0,4.012
46249,camara,2005-02-07T00:00:00Z,0,3.812
46249,camara,2005-02-14T00:00:00Z,0,3.621
46249,camara,2005-02-21T00:00:00Z,0,3.44
46249,camara,2005-02-28T00:00:00Z,0,3.268
46249,camara,2005-03-07T00:00:00Z,1,4.105
46249,camara,2005-03-14T00:00:00Z,0,3.9
46249,camara,2005-03-21T00:00:00Z,0,3.705
46249,camara,2005-03-28T00:00:00Z,0,3.519
46249,camara,2005-04-04T00:00:00Z,0,3.343
46249,camara,2005-04-11T00:00:00Z,0,3.176
46249,camara,2005-04-18T00:00:00Z,0,3.017
46249,camara,2005-04-25T00:00:00Z,0,2.867
46249,camara,2005-05-02T00:00:00Z,0,2.723
46249,camara,2005-05-09T00:00:00Z,0,2.587
46249,camara,2005-05-16T00:00:00Z,0,2.458
46249,camara,2005-05-23T00:00:00Z,0,2.335
46249,camara,2005-05-30T00:00:00Z,0,2.218
46249,camara,2005-06-06T00:00:00Z,0,2.107
46249,camara,2005-06-13T00:00:00Z,0,2.002
46249,camara,2005-06-20T00:00:00Z,0,1.902
46249,camara,2005-06-27T00:00:00Z,0,1.807
46249,camara,2005-07-04T00:00:00Z,0,1.716
46249,camara,2005-07-11T00:00:00Z,0,1.63
46249,camara,2005-08-01T00:00:00Z,0,1.549
46249,camara,2005-08-08T00:00:00Z,0,1.471
46249,camara,2005-08-15T00:00:00Z,0,1.398
46249,camara,2005-08-22T00:00:00Z,0,1.328
46249,camara,2005-08-29T00:00:00Z,0,1.262
46249,camara,2005-09-05T00:00:00Z,0,1.199
46249,camara,2005-09-12T00:00:00Z,0,1.139
46249,camara,2005-09-19T00:00:00Z,0,1.082
46249,camara,2005-09-26T00:00:00Z,0,1.028
46249,camara,2005-10-03T00:00:00Z,0,0.976
46249,camara,2005-10-10T00:00:00Z,0,0.927
46249,camara,2005-10-17T00:00:00Z,0,0.881
46249,camara,2005-10-24T00:00:00Z,0,0.837
46249,camara,2005-10-31T00:00:00Z,0,0.795
46249,camara,2005-11-07T00:00:00Z,0,0.755
46249,camara,2005-11-14T00:00:00Z,0,0.718
46249,camara,2005-11-21T00:00:00Z,0,0.682
46249,camara,2005-11-28T00:00:00Z,0,0.648
46249,camara,2005-12-05T00:00:00Z,0,0.615
46249,camara,2005-12-12T00:00:00Z,0,0.585
46249,camara,2005-12-19T00:00:00Z,0,0.555
46249,camara,2006-02-02T00:00:00Z,0,0.528
46249,camara,2006-02-06T00:00:00Z,0,0.501
46249,camara,2006-02-13T00:00:00Z,0,0.476
46249,camara,2006-02-20T00:00:00Z,0,0.452
46249,camara,2006-02-27T00:00:00Z,0,0.43
46249,camara,2006-03-06T00:00:00Z,0,0.408
46249,camara,2006-03-13T00:00:00Z,0,0.388
46249,camara,2006-03-20T00:00:00Z,1,1.368
46249,camara,2006-03-27T00:00:00Z,2,3.3
46249,camara,2006-04-03T00:00:00Z,0,3.135
46249,camara,2006-04-10T00:00:00Z,0,2.978
46249,camara,2006-04-17T00:00:00Z,0,2.829
46249,camara,2006-04-24T00:00:00Z,0,2.688
46249,camara,2006-05-01T00:00:00Z,1,3.553
46249,camara,2006-05-08T00:00:00Z,0,3.376
46249,camara,2006-05-15T00:00:00Z,0,3.207
46249,camara,2006-05-22T00:00:00Z,0,3.047
46249,camara,2006-05-29T00:00:00Z,0,2.894
46249,camara,2006-06-05T00:00:00Z,0,2.75
46249,camara,2006-06-12T00:00:00Z,0,2.612
46249,camara,2006-06-19T00:00:00Z,0,2.482
46249,camara,2006-06-26T00:00:00Z,0,2.357
46249,camara,2006-07-03T00:00:00Z,0,2.24
46249,camara,2006-07-10T00:00:00Z,0,2.128
46249,camara,2006-07-17T00:00:00Z,0,2.021
46249,camara,2006-08-01T00:00:00Z,0,1.92
46249,camara,2006-08-07T00:00:00Z,0,1.824
46249,camara,2006-08-14T00:00:00Z,0,1.733
46249,camara,2006-08-21T00:00:00Z,0,1.646
46249,camara,2006-08-28T00:00:00Z,0,1.564
46249,camara,2006-09-04T00:00:00Z,0,1.486
46249,camara,2006-09-11T00:00:00Z,0,1.411
46249,camara,2006-09-18T00:00:00Z,0,1.341
46249,camara,2006-09-25T00:00:00Z,0,1.274
46249,camara,2006-10-02T00:00:00Z,0,1.21
46249,camara,2006-10-09T00:00:00Z,0,1.15
46249,camara,2006-10-16T00:00:00Z,1,2.092
46249,camara,2006-10-23T00:00:00Z,0,1.988
46249,camara,2006-10-30T00:00:00Z,0,1.888
46249,camara,2006-11-06T00:00:00Z,0,1.794
46249,camara,2006-11-13T00:00:00Z,0,1.704
46249,camara,2006-11-20T00:00:00Z,1,2.619
46249,camara,2006-11-27T00:00:00Z,2,4.488
46249,camara,2006-12-04T00:00:00Z,3,7.264
46249,camara,2006-12-11T00:00:00Z,0,6.9
46249,camara,2006-12-18T00:00:00Z,0,6.555
46249,camara,2007-02-02T00:00:00Z,0,6.228
46249,camara,2007-02-05T00:00:00Z,0,5.916
46249,camara,2007-02-12T00:00:00Z,1,6.62
46249,camara,2007-02-19T00:00:00Z,0,6.289
46249,camara,2007-02-26T00:00:00Z,0,5.975
46249,camara,2007-03-05T00:00:00Z,0,5.676
46249,camara,2007-03-12T00:00:00Z,1,6.392
46249,camara,2007-03-19T00:00:00Z,0,6.073
46249,camara,2007-03-26T00:00:00Z,1,6.769
46249,camara,2007-04-02T00:00:00Z,0,6.431
46249,camara,2007-04-09T00:00:00Z,0,6.109
46249,camara,2007-04-16T00:00:00Z,0,5.804
46249,camara,2007-04-23T00:00:00Z,0,5.513
46249,camara,2007-04-30T00:00:00Z,0,5.238
46249,camara,2007-05-07T00:00:00Z,0,4.976
46249,camara,2007-05-14T00:00:00Z,0,4.727
46249,camara,2007-05-21T00:00:00Z,0,4.491
46249,camara,2007-05-28T00:00:00Z,0,4.266
46249,camara,2007-06-04T00:00:00Z,0,4.053
46249,camara,2007-06-11T00:00:00Z,0,3.85
46249,camara,2007-06-18T00:00:00Z,0,3.658
46249,camara,2007-06-25T00:00:00Z,0,3.475
46249,camara,2007-07-02T00:00:00Z,1,4.301
46249,camara,2007-07-09T00:00:00Z,0,4.086
46249,camara,2007-07-16T00:00:00Z,0,3.882
46249,camara,2007-08-01T00:00:00Z,0,3.688
46249,camara,2007-08-06T00:00:00Z,1,4.503
46249,camara,2007-08-13T00:00:00Z,0,4.278
46249,camara,2007-08-20T00:00:00Z,0,4.064
46249,camara,2007-08-27T00:00:00Z,0,3.861
46249,camara,2007-09-03T00:00:00Z,0,3.668
46249,camara,2007-09-10T00:00:00Z,0,3.485
46249,camara,2007-09-17T00:00:00Z,0,3.31
46249,camara,2007-09-24T00:00:00Z,0,3.145
46249,camara,2007-10-01T00:00:00Z,1,3.988
46249,camara,2007-10-08T00:00:00Z,0,3.788
46249,camara,2007-10-15T00:00:00Z,0,3.599
46249,camara,2007-10-22T00:00:00Z,0,3.419
46249,camara,2007-10-29T00:00:00Z,0,3.248
46249,camara,2007-11-05T00:00:00Z,0,3.086
46249,camara,2007-11-12T00:00:00Z,0,2.931
46249,camara,2007-11-19T00:00:00Z,0,2.785
46249,camara,2007-11-26T00:00:00Z,0,2.645
46249,camara,2007-12-03T00:00:00Z,0,2.513
46249,camara,2007-12-10T00:00:00Z,0,2.388
46249,camara,2007-12-17T00:00:00Z,0,2.268
46249,camara,2008-02-04T00:00:00Z,0,2.155
46249,camara,2008-02-05T00:00:00Z,0,2.047
46249,camara,2008-02-12T00:00:00Z,0,1.945
46249,camara,2008-02-19T00:00:00Z,0,1.847
46249,camara,2008-02-26T00:00:00Z,0,1.755
46249,camara,2008-03-04T00:00:00Z,0,1.667
46249,camara,2008-03-11T00:00:00Z,0,1.584
46249,camara,2008-03-18T00:00:00Z,0,1.505
46249,camara,2008-03-25T00:00:00Z,0,1.429
46249,camara,2008-04-01T00:00:00Z,0,1.358
46249,camara,2008-04-08T00:00:00Z,0,1.29
46249,camara,2008-04-15T00:00:00Z,0,1.226
46249,camara,2008-04-22T00:00:00Z,0,1.164
46249,camara,2008-04-29T00:00:00Z,0,1.106
46249,camara,2008-05-06T00:00:00Z,0,1.051
46249,camara,2008-05-13T00:00:00Z,0,0.998
46249,camara,2008-05-20T00:00:00Z,0,0.948
46249,camara,2008-05-27T00:00:00Z,0,0.901
46249,camara,2008-06-03T00:00:00Z,0,0.856
46249,camara,2008-06-10T00:00:00Z,0,0.813
46249,camara,2008-06-17T00:00:00Z,0,0.772
46249,camara,2008-06-24T00:00:00Z,0,0.734
46249,camara,2008-07-01T00:00:00Z,0,0.697
46249,camara,2008-07-08T00:00:00Z,0,0.662
46249,camara,2008-07-15T00:00:00Z,0,0.629
46249,camara,2008-08-01T00:00:00Z,0,0.598
46249,camara,2008-08-05T00:00:00Z,0,0.568
46249,camara,2008-08-12T00:00:00Z,0,0.539
46249,camara,2008-08-19T00:00:00Z,0,0.512
46249,camara,2008-08-26T00:00:00Z,0,0.487
46249,camara,2008-09-02T00:00:00Z,0,0.462
46249,camara,2008-09-09T00:00:00Z,0,0.439
46249,camara,2008-09-16T00:00:00Z,0,0.417
46249,camara,2008-09-23T00:00:00Z,0,0.397
46249,camara,2008-09-30T00:00:00Z,0,0.377
46249,camara,2008-10-07T00:00:00Z,0,0.358
46249,camara,2008-10-14T00:00:00Z,0,0.34
46249,camara,2008-10-21T00:00:00Z,0,0.323
46249,camara,2008-10-28T00:00:00Z,0,0.307
46249,camara,2008-11-04T00:00:00Z,0,0.291
46249,camara,2008-11-11T00:00:00Z,0,0.277
46249,camara,2008-11-18T00:00:00Z,0,0.263
46249,camara,2008-11-25T00:00:00Z,0,0.25
46249,camara,2008-12-02T00:00:00Z,0,0.237
46249,camara,2008-12-09T00:00:00Z,0,0.226
46249,camara,2008-12-16T00:00:00Z,0,0.214
46249,camara,2009-02-02T00:00:00Z,0,0.204
46249,camara,2009-02-05T00:00:00Z,0,0.193
46249,camara,2009-02-12T00:00:00Z,0,0.184
46249,camara,2009-02-19T00:00:00Z,0,0.175
46249,camara,2009-02-26T00:00:00Z,0,0.166
46249,camara,2009-03-05T00:00:00Z,0,0.158
46249,camara,2009-03-12T00:00:00Z,0,0.15
46249,camara,2009-03-19T00:00:00Z,0,0.142
46249,camara,2009-03-26T00:00:00Z,0,0.135
46249,camara,2009-04-02T00:00:00Z,0,0.128
46249,camara,2009-04-09T00:00:00Z,0,0.122
46249,camara,2009-04-16T00:00:00Z,0,0.116
46249,camara,2009-04-23T00:00:00Z,0,0.11
46249,camara,2009-04-30T00:00:00Z,0,0.104
46249,camara,2009-05-07T00:00:00Z,0,0.099
46249,camara,2009-05-14T00:00:00Z,0,0.094
46249,camara,2009-05-21T00:00:00Z,0,0.09
46249,camara,2009-05-28T00:00:00Z,0,0.085
46249,camara,2009-06-04T00:00:00Z,0,0.081
46249,camara,2009-06-11T00:00:00Z,0,0.077
46249,camara,2009-06-18T00:00:00Z,0,0.073
46249,camara,2009-06-25T00:00:00Z,0,0.069
46249,camara,2009-07-02T00:00:00Z,0,0.066
46249,camara,2009-07-09T00:00:00Z,0,0.063
46249,camara,2009-07-16T00:00:00Z,0,0.059
46249,camara,2009-08-03T00:00:00Z,0,0.056
46249,camara,2009-08-06T00:00:00Z,0,0.054
46249,camara,2009-08-13T00:00:00Z,0,0.051
46249,camara,2009-08-20T00:00:00Z,0,0.048
46249,camara,2009-08-27T00:00:00Z,0,0.046
46249,camara,2009-09-03T00:00:00Z,0,0.044
46249,camara,2009-09-10T00:00:00Z,0,0.042
46249,camara,2009-09-17T00:00:00Z,0,0.039
46249,camara,2009-09-24T00:00:00Z,0,0.037
46249,camara,2009-10-01T00:00:00Z,0,0.036
46249,camara,2009-10-08T00:00:00Z,0,0.034
46249,camara,2009-10-15T00:00:00Z,0,0.032
46249,camara,2009-10-22T00:00:00Z,0,0.031
46249,camara,2009-10-29T00:00:00Z,0,0.029
46249,camara,2009-11-05T00:00:00Z,0,0.028
46249,camara,2009-11-12T00:00:00Z,0,0.026
46249,camara,2009-11-19T00:00:00Z,0,0.025
46249,camara,2009-11-26T00:00:00Z,0,0.024
46249,camara,2009-12-03T00:00:00Z,0,0.022
46249,camara,2009-12-10T00:00:00Z,0,0.021
46249,camara,2009-12-17T00:00:00Z,0,0.02
46249,camara,2010-02-02T00:00:00Z,0,0.019
46249,camara,2010-02-05T00:00:00Z,0,0.018
46249,camara,2010-02-12T00:00:00Z,0,0.017
46249,camara,2010-02-19T00:00:00Z,0,0.016
46249,camara,2010-02-26T00:00:00Z,0,0.016
46249,camara,2010-03-05T00:00:00Z,0,0.015
46249,camara,2010-03-12T00:00:00Z,0,0.014
46249,camara,2010-03-19T00:00:00Z,0,0.013
46249,camara,2010-03-26T00:00:00Z,0,0.013
46249,camara,2010-04-02T00:00:00Z,0,0.012
46249,camara,2010-04-09T00:00:00Z,0,0.012
46249,camara,2010-04-16T00:00:00Z,0,0.011
46249,camara,2010-04-23T00:00:00Z,0,0.01
46249,camara,2010-04-30T00:00:00Z,0,0.01
46249,camara,2010-05-07T00:00:00Z,0,0.009
46249,camara,2010-05-14T00:00:00Z,0,0.009
46249,camara,2010-05-21T00:00:00Z,0,0.008
46249,camara,2010-05-28T00:00:00Z,0,0.008
46249,camara,2010-06-04T00:00:00Z,0,0.008
46249,camara,2010-06-11T00:00:00Z,0,0.007
46249,camara,2010-06-18T00:00:00Z,0,0.007
46249,camara,2010-06-25T00:00:00Z,0,0.007
46249,camara,2010-07-02T00:00:00Z,0,0.006
46249,camara,2010-07-09T00:00:00Z,0,0.006
46249,camara,2010-07-16T00:00:00Z,0,0.006
46249,camara,2010-08-02T00:00:00Z,0,0.005
46249,camara,2010-08-06T00:00:00Z,0,0.005
46249,camara,2010-08-13T00:00:00Z,0,0.005
46249,camara,2010-08-20T00:00:00Z,0,0.005
46249,camara,2010-08-27T00:00:00Z,0,0.004
46249,camara,2010-09-03T00:00:00Z,0,0.004
46249,camara,2010-09-10T00:00:00Z,0,0.004
46249,camara,2010-09-17T00:00:00Z,0,0.004
46249,camara,2010-09-24T00:00:00Z,0,0.004
46249,camara,2010-10-01T00:00:00Z,0,0.003
46249,camara,2010-10-08T00:00:00Z,0,0.003
46249,camara,2010-10-15T00:00:00Z,0,0.003
46249,camara,2010-10-22T00:00:00Z,0,0.003
46249,camara,2010-10-29T00:00:00Z,0,0.003
46249,camara,2010-11-05T00:00:00Z,0,0.003
46249,camara,2010-11-12T00:00:00Z,0,0.002
46249,camara,2010-11-19T00:00:00Z,0,0.002
46249,camara,2010-11-26T00:00:00Z,0,0.002
46249,camara,2010-12-03T00:00:00Z,0,0.002
46249,camara,2010-12-10T00:00:00Z,0,0.002
46249,camara,2010-12-17T00:00:00Z,0,0.002
46249,camara,2011-02-02T00:00:00Z,0,0.002
46249,camara,2011-02-07T00:00:00Z,0,0.002
46249,camara,2011-02-14T00:00:00Z,0,0.002
46249,camara,2011-02-21T00:00:00Z,0,0.002
46249,camara,2011-02-28T00:00:00Z,0,0.001
46249,camara,2011-03-07T00:00:00Z,0,0.001
46249,camara,2011-03-14T00:00:00Z,0,0.001
46249,camara,2011-03-21T00:00:00Z,0,0.001
46249,camara,2011-03-28T00:00:00Z,0,0.001
46249,camara,2011-04-04T00:00:00Z,0,0.001
46249,camara,2011-04-11T00:00:00Z,0,0.001
46249,camara,2011-04-18T00:00:00Z,0,0.001
46249,camara,2011-04-25T00:00:00Z,0,0.001
46249,camara,2011-05-02T00:00:00Z,0,0.001
46249,camara,2011-05-09T00:00:00Z,0,0.001
46249,camara,2011-05-16T00:00:00Z,0,0.001
46249,camara,2011-05-23T00:00:00Z,0,0.001
46249,camara,2011-05-30T00:00:00Z,0,0.001
46249,camara,2011-06-06T00:00:00Z,0,0.001
46249,camara,2011-06-13T00:00:00Z,0,0.001
46249,camara,2011-06-20T00:00:00Z,0,0.001
46249,camara,2011-06-27T00:00:00Z,0,0.001
46249,camara,2011-07-04T00:00:00Z,0,0.001
46249,camara,2011-07-11T00:00:00Z,0,0.001
46249,camara,2011-08-01T00:00:00Z,0,0.001
46249,camara,2011-08-08T00:00:00Z,0,0.001
46249,camara,2011-08-15T00:00:00Z,0,0
46249,camara,2011-08-22T00:00:00Z,0,0
46249,camara,2011-08-29T00:00:00Z,0,0
46249,camara,2011-09-05T00:00:00Z,0,0
46249,camara,2011-09-12T00:00:00Z,0,0
46249,camara,2011-09-19T00:00:00Z,0,0
46249,camara,2011-09-26T00:00:00Z,0,0
46249,camara,2011-10-03T00:00:00Z,0,0
46249,camara,2011-10-10T00:00:00Z,0,0
46249,camara,2011-10-17T00:00:00Z,0,0
46249,camara,2011-10-24T00:00:00Z,0,0
46249,camara,2011-10-31T00:00:00Z,1,1
46249,camara,2011-11-07T00:00:00Z,0,0.95
46249,camara,2011-11-14T00:00:00Z,0,0.903
46249,camara,2011-11-21T00:00:00Z,0,0.858
46249,camara,2011-11-28T00:00:00Z,0,0.815
46249,camara,2011-12-05T00:00:00Z,0,0.774
46249,camara,2011-12-12T00:00:00Z,0,0.735
46249,camara,2011-12-19T00:00:00Z,0,0.699
46249,camara,2012-02-02T00:00:00Z,0,0.664
46249,camara,2012-02-06T00:00:00Z,0,0.63
46249,camara,2012-02-13T00:00:00Z,0,0.599
46249,camara,2012-02-20T00:00:00Z,0,0.569
46249,camara,2012-02-27T00:00:00Z,0,0.541
46249,camara,2012-03-05T00:00:00Z,0,0.513
46249,camara,2012-03-12T00:00:00Z,0,0.488
46249,camara,2012-03-19T00:00:00Z,0,0.463
46249,camara,2012-03-26T00:00:00Z,0,0.44
46249,camara,2012-04-02T00:00:00Z,0,0.418
46249,camara,2012-04-09T00:00:00Z,0,0.397
46249,camara,2012-04-16T00:00:00Z,0,0.377
46249,camara,2012-04-23T00:00:00Z,0,0.359
46249,camara,2012-04-30T00:00:00Z,0,0.341
46249,camara,2012-05-07T00:00:00Z,0,0.324
46249,camara,2012-05-14T00:00:00Z,0,0.307
46249,camara,2012-05-21T00:00:00Z,0,0.292
46249,camara,2012-05-28T00:00:00Z,0,0.277
46249,camara,2012-06-04T00:00:00Z,0,0.264
46249,camara,2012-06-11T00:00:00Z,0,0.25
46249,camara,2012-06-18T00:00:00Z,0,0.238
46249,camara,2012-06-25T00:00:00Z,0,0.226
46249,camara,2012-07-02T00:00:00Z,0,0.215
46249,camara,2012-07-09T00:00:00Z,0,0.204
46249,camara,2012-07-16T00:00:00Z,0,0.194
46249,camara,2012-08-01T00:00:00Z,0,0.184
46249,camara,2012-08-06T00:00:00Z,0,0.175
46249,camara,2012-08-13T00:00:00Z,0,0.166
46249,camara,2012-08-20T00:00:00Z,0,0.158
46249,camara,2012-08-27T00:00:00Z,1,1.15
46249,camara,2012-09-03T00:00:00Z,0,1.092
46249,camara,2012-09-10T00:00:00Z,0,1.038
46249,camara,2012-09-17T00:00:00Z,0,0.986
46249,camara,2012-09-24T00:00:00Z,0,0.937
46249,camara,2012-10-01T00:00:00Z,0,0.89
46249,camara,2012-10-08T00:00:00Z,0,0.845
46249,camara,2012-10-15T00:00:00Z,0,0.803
46249,camara,2012-10-22T00:00:00Z,0,0.763
46249,camara,2012-10-29T00:00:00Z,0,0.725
46249,camara,2012-11-05T00:00:00Z,0,0.689
46249,camara,2012-11-12T00:00:00Z,0,0.654
46249,camara,2012-11-19T00:00:00Z,0,0.621
46249,camara,2012-11-26T00:00:00Z,0,0.59
46249,camara,2012-12-03T00:00:00Z,0,0.561
46249,camara,2012-12-10T00:00:00Z,0,0.533
46249,camara,2012-12-17T00:00:00Z,0,0.506
46249,camara,2013-02-04T00:00:00Z,0,0.481
46249,camara,2013-02-05T00:00:00Z,0,0.457
46249,camara,2013-02-12T00:00:00Z,0,0.434
46249,camara,2013-02-19T00:00:00Z,0,0.412
46249,camara,2013-02-26T00:00:00Z,0,0.392
46249,camara,2013-03-05T00:00:00Z,0,0.372
46249,camara,2013-03-12T00:00:00Z,0,0.353
46249,camara,2013-03-19T00:00:00Z,0,0.336
46249,camara,2013-03-26T00:00:00Z,0,0.319
46249,camara,2013-04-02T00:00:00Z,0,0.303
46249,camara,2013-04-09T00:00:00Z,0,0.288
46249,camara,2013-04-16T00:00:00Z,0,0.273
46249,camara,2013-04-23T00:00:00Z,0,0.26
46249,camara,2013-04-30T00:00:00Z,0,0.247
46249,camara,2013-05-07T00:00:00Z,0,0.234
46249,camara,2013-05-14T00:00:00Z,0,0.223
46249,camara,2013-05-21T00:00:00Z,1,1.212
46249,camara,2013-05-28T00:00:00Z,0,1.151
46249,camara,2013-06-04T00:00:00Z,0,1.093
46249,camara,2013-06-11T00:00:00Z,0,1.039
46249,camara,2013-06-18T00:00:00Z,0,0.987
46249,camara,2013-06-25T00:00:00Z,0,0.938
46249,camara,2013-07-02T00:00:00Z,0,0.891
46249,camara,2013-07-09T00:00:00Z,0,0.846
46249,camara,2013-07-16T00:00:00Z,0,0.804
46249,camara,2013-08-01T00:00:00Z,0,0.764
46249,camara,2013-08-06T00:00:00Z,0,0.725
46249,camara,2013-08-13T00:00:00Z,0,0.689
46249,camara,2013-08-20T00:00:00Z,0,0.655
46249,camara,2013-08-27T00:00:00Z,0,0.622
46249,camara,2013-09-03T00:00:00Z,0,0.591
46249,camara,2013-09-10T00:00:00Z,0,0.561
46249,camara,2013-09-17T00:00:00Z,0,0.533
46249,camara,2013-09-24T00:00:00Z,0,0.507
46249,camara,2013-10-01T00:00:00Z,0,0.481
46249,camara,2013-10-08T00:00:00Z,0,0.457
46249,camara,2013-10-15T00:00:00Z,0,0.434
46249,camara,2013-10-22T00:00:00Z,0,0.413
46249,camara,2013-10-29T00:00:00Z,0,0.392
46249,camara,2013-11-05T00:00:00Z,0,0.372
46249,camara,2013-11-12T00:00:00Z,0,0.354
46249,camara,2013-11-19T00:00:00Z,0,0.336
46249,camara,2013-11-26T00:00:00Z,0,0.319
46249,camara,2013-12-03T00:00:00Z,0,0.303
46249,camara,2013-12-10T00:00:00Z,0,0.288
46249,camara,2013-12-17T00:00:00Z,0,0.274
46249,camara,2014-02-03T00:00:00Z,0,0.26
46249,camara,2014-02-05T00:00:00Z,0,0.247
46249,camara,2014-02-12T00:00:00Z,0,0.235
46249,camara,2014-02-19T00:00:00Z,0,0.223
46249,camara,2014-02-26T00:00:00Z,0,0.212
46249,camara,2014-03-05T00:00:00Z,0,0.201
46249,camara,2014-03-12T00:00:00Z,0,0.191
46249,camara,2014-03-19T00:00:00Z,0,0.182
46249,camara,2014-03-26T00:00:00Z,0,0.173
46249,camara,2014-04-02T00:00:00Z,0,0.164
46249,camara,2014-04-09T00:00:00Z,0,0.156
46249,camara,2014-04-16T00:00:00Z,0,0.148
46249,camara,2014-04-23T00:00:00Z,0,0.141
46249,camara,2014-04-30T00:00:00Z,0,0.133
46249,camara,2014-05-07T00:00:00Z,0,0.127
46249,camara,2014-05-14T00:00:00Z,0,0.12
46249,camara,2014-05-21T00:00:00Z,0,0.114
46249,camara,2014-05-28T00:00:00Z,0,0.109
46249,camara,2014-06-04T00:00:00Z,0,0.103
46249,camara,2014-06-11T00:00:00Z,0,0.098
46249,camara,2014-06-18T00:00:00Z,0,0.093
46249,camara,2014-06-25T00:00:00Z,0,0.089
46249,camara,2014-07-02T00:00:00Z,0,0.084
46249,camara,2014-07-09T00:00:00Z,0,0.08
46249,camara,2014-07-16T00:00:00Z,0,0.076
46249,camara,2014-08-01T00:00:00Z,0,0.072
46249,camara,2014-08-06T00:00:00Z,0,0.069
46249,camara,2014-08-13T00:00:00Z,0,0.065
46249,camara,2014-08-20T00:00:00Z,0,0.062
46249,camara,2014-08-27T00:00:00Z,0,0.059
46249,camara,2014-09-03T00:00:00Z,0,0.056
46249,camara,2014-09-10T00:00:00Z,0,0.053
46249,camara,2014-09-17T00:00:00Z,0,0.05
46249,camara,2014-09-24T00:00:00Z,0,0.048
46249,camara,2014-10-01T00:00:00Z,0,0.045
46249,camara,2014-10-08T00:00:00Z,0,0.043
46249,camara,2014-10-15T00:00:00Z,0,0.041
46249,camara,2014-10-22T00:00:00Z,0,0.039
46249,camara,2014-10-29T00:00:00Z,0,0.037
46249,camara,2014-11-05T00:00:00Z,0,0.035
46249,camara,2014-11-12T00:00:00Z,0,0.033
46249,camara,2014-11-19T00:00:00Z,0,0.032
46249,camara,2014-11-26T00:00:00Z,0,0.03
46249,camara,2014-12-03T00:00:00Z,0,0.029
46249,camara,2014-12-10T00:00:00Z,0,0.027
46249,camara,2014-12-17T00:00:00Z,0,0.026
46249,camara,2015-02-02T00:00:00Z,0,0.025
46249,camara,2015-02-05T00:00:00Z,0,0.023
46249,camara,2015-02-12T00:00:00Z,0,0.022
46249,camara,2015-02-19T00:00:00Z,0,0.021
46249,camara,2015-02-26T00:00:00Z,0,0.02
46249,camara,2015-03-05T00:00:00Z,0,0.019
46249,camara,2015-03-12T00:00:00Z,0,0.018
46249,camara,2015-03-19T00:00:00Z,0,0.017
46249,camara,2015-03-26T00:00:00Z,0,0.016
46249,camara,2015-04-02T00:00:00Z,0,0.015
46249,camara,2015-04-09T00:00:00Z,0,0.015
46249,camara,2015-04-16T00:00:00Z,0,0.014
46249,camara,2015-04-23T00:00:00Z,1,1.013
46249,camara,2015-04-30T00:00:00Z,0,0.963
46249,camara,2015-05-07T00:00:00Z,0,0.914
46249,camara,2015-05-14T00:00:00Z,0,0.869
46249,camara,2015-05-21T00:00:00Z,0,0.825
46249,camara,2015-05-28T00:00:00Z,0,0.784
46249,camara,2015-06-04T00:00:00Z,0,0.745
46249,camara,2015-06-11T00:00:00Z,0,0.708
46249,camara,2015-06-18T00:00:00Z,0,0.672
46249,camara,2015-06-25T00:00:00Z,0,0.639
46249,camara,2015-07-02T00:00:00Z,0,0.607
46249,camara,2015-07-09T00:00:00Z,0,0.576
46249,camara,2015-07-16T00:00:00Z,0,0.548
46249,camara,2015-08-03T00:00:00Z,0,0.52
46249,camara,2015-08-06T00:00:00Z,1,1.494
46249,camara,2015-08-13T00:00:00Z,0,1.419
46249,camara,2015-08-20T00:00:00Z,1,2.348
46249,camara,2015-08-27T00:00:00Z,0,2.231
46249,camara,2015-09-03T00:00:00Z,0,2.119
