id_ext,codigo_emenda,data_apresentacao,numero,local,autor,casa,tipo_documento,inteiro_teor
2192459,2205165,2019-05-28,61,PEC00619,Subtenente Gonzaga - PDT/MG,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758189
2192459,2205208,2019-05-28,62,PEC00619,João Roma - PRB/BA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1756322
2192459,2205213,2019-05-28,63,PEC00619,Geovania de Sá - PSDB/SC,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1756421
2192459,2205251,2019-05-28,64,PEC00619,Daniel Coelho - CIDADANIA/PE,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1756671
2192459,2205262,2019-05-28,65,PEC00619,"Aureo Ribeiro - SOLIDARI/RJ, Vitor Lippi - PSDB/SP",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757394
2192459,2205280,2019-05-28,66,PEC00619,Darci de Matos - PSD/SC,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1756886
2192459,2205343,2019-05-29,67,PEC00619,Rodrigo Coelho - PSB/SC,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758159
2192459,2205344,2019-05-29,68,PEC00619,Rodrigo Coelho - PSB/SC,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758178
2192459,2205345,2019-05-29,69,PEC00619,Rodrigo Coelho - PSB/SC,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758229
2192459,2205352,2019-05-29,70,PEC00619,Rodrigo Coelho - PSB/SC,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758199
2192459,2205353,2019-05-29,71,PEC00619,Rodrigo Coelho - PSB/SC,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758204
2192459,2205398,2019-05-29,72,PEC00619,"André Figueiredo - PDT/CE, Gustavo Fruet - PDT/PR",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757880
2192459,2205439,2019-05-29,73,PEC00619,Bacelar - PODE/BA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757293
2192459,2205451,2019-05-29,74,PEC00619,Darci de Matos - PSD/SC,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757323
2192459,2205535,2019-05-29,75,PEC00619,"Sanderson - PSL/RS, Aluisio Mendes - PODE/MA, Felício Laterça - PSL/RJ, Delegado Marcelo Freitas - PSL/MG, Delegado Pablo - PSL/AM",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757576
2192459,2205543,2019-05-29,76,PEC00619,Erika Kokay - PT/DF,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757276
2192459,2205545,2019-05-29,77,PEC00619,Erika Kokay - PT/DF,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757295
2192459,2205548,2019-05-29,78,PEC00619,"Delegado Marcelo Freitas - PSL/MG, Delegado Pablo - PSL/AM, Felício Laterça - PSL/RJ",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757415
2192459,2205560,2019-05-29,79,PEC00619,Geninho Zuliani - DEM/SP,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757579
2192459,2205564,2019-05-29,80,PEC00619,Paulo Teixeira - PT/SP,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757321
2192459,2205582,2019-05-29,81,PEC00619,João Campos - PRB/GO,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757399
2192459,2205583,2019-05-29,82,PEC00619,Fernando Rodolfo - PL/PE,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758186
2192459,2205588,2019-05-29,83,PEC00619,"Felipe Rigoni - PSB/ES, Paula Belmonte - CIDADANIA/DF, Tabata Amaral - PDT/SP",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757326
2192459,2205590,2019-05-29,84,PEC00619,"Felipe Rigoni - PSB/ES, Tabata Amaral - PDT/SP, Aliel Machado - PSB/PR, Professor Israel Batista - PV/DF",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757400
2192459,2205591,2019-05-29,85,PEC00619,"Felipe Rigoni - PSB/ES, Tabata Amaral - PDT/SP, Joenia Wapichana - REDE/RR, Professor Israel Batista - PV/DF",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757568
2192459,2205592,2019-05-29,86,PEC00619,"Felipe Rigoni - PSB/ES, Professor Israel Batista - PV/DF, Tabata Amaral - PDT/SP, Aliel Machado - PSB/PR",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757319
2192459,2205593,2019-05-29,87,PEC00619,"Felipe Rigoni - PSB/ES, Aliel Machado - PSB/PR, Tabata Amaral - PDT/SP, Professor Israel Batista - PV/DF",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757341
2192459,2205594,2019-05-29,88,PEC00619,"Eduardo Barbosa - PSDB/MG, Tereza Nelma - PSDB/AL",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758210
2192459,2205595,2019-05-29,89,PEC00619,"Felipe Rigoni - PSB/ES, Tabata Amaral - PDT/SP, Aliel Machado - PSB/PR, Professor Israel Batista - PV/DF",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757416
2192459,2205596,2019-05-29,90,PEC00619,Professor Israel Batista - PV/DF,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758022
2192459,2205599,2019-05-29,91,PEC00619,Capitão Augusto - PL/SP,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758212
2192459,2205605,2019-05-29,92,PEC00619,Danilo Cabral - PSB/PE,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757418
2192459,2205608,2019-05-29,93,PEC00619,Danilo Cabral - PSB/PE,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757411
2192459,2205610,2019-05-29,94,PEC00619,Hiran Gonçalves - PP/RR,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758220
2192459,2205611,2019-05-29,95,PEC00619,Jorge Solla - PT/BA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758223
2192459,2205612,2019-05-29,96,PEC00619,Danilo Cabral - PSB/PE,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757423
2192459,2205619,2019-05-29,97,PEC00619,Jhc - PSB/AL,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757413
2192459,2205621,2019-05-29,98,PEC00619,"Fred Costa - PATRI/MG, Dr. Leonardo - SOLIDARI/MT",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757422
2192459,2205622,2019-05-29,99,PEC00619,"Fred Costa - PATRI/MG, Dr. Leonardo - SOLIDARI/MT",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757556
2192459,2205625,2019-05-29,100,PEC00619,Paulo Azi - DEM/BA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757968
2192459,2205626,2019-05-29,101,PEC00619,Paulo Azi - DEM/BA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757628
2192459,2205627,2019-05-29,102,PEC00619,Paulo Azi - DEM/BA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757478
2192459,2205628,2019-05-29,103,PEC00619,Clarissa Garotinho - PROS/RJ,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757545
2192459,2205629,2019-05-29,104,PEC00619,Clarissa Garotinho - PROS/RJ,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757597
2192459,2205630,2019-05-29,105,PEC00619,Clarissa Garotinho - PROS/RJ,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757443
2192459,2205631,2019-05-29,106,PEC00619,Clarissa Garotinho - PROS/RJ,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757624
2192459,2205633,2019-05-29,107,PEC00619,"João Campos - PRB/GO, Sanderson - PSL/RS",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757690
2192459,2205635,2019-05-29,108,PEC00619,Eduardo Cury - PSDB/SP,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757692
2192459,2205636,2019-05-29,109,PEC00619,João H. Campos - PSB/PE,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757591
2192459,2205638,2019-05-29,110,PEC00619,Eduardo da Fonte - PP/PE,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758127
2192459,2205640,2019-05-29,111,PEC00619,Emanuel Pinheiro Neto - PTB/MT,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757675
2192459,2205641,2019-05-29,112,PEC00619,Emanuel Pinheiro Neto - PTB/MT,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757598
2192459,2205642,2019-05-29,113,PEC00619,Emanuel Pinheiro Neto - PTB/MT,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757567
2192459,2205643,2019-05-29,114,PEC00619,Eduardo da Fonte - PP/PE,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758238
2192459,2205653,2019-05-30,115,PEC00619,Tereza Nelma - PSDB/AL,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758215
2192459,2205662,2019-05-30,116,PEC00619,Zé Vitor - PL/MG,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758055
2192459,2205684,2019-05-30,117,PEC00619,Pastor Sargento Isidório - AVANTE/BA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757741
2192459,2205692,2019-05-30,118,PEC00619,Mário Heringer - PDT/MG,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757756
2192459,2205698,2019-05-30,119,PEC00619,Vilson da Fetaemg - PSB/MG,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757666
2192459,2205700,2019-05-30,120,PEC00619,Jerônimo Goergen - PP/RS,camara,EMC,NA
2192459,2205701,2019-05-30,121,PEC00619,Jerônimo Goergen - PP/RS,camara,EMC,NA
2192459,2205702,2019-05-30,122,PEC00619,Jerônimo Goergen - PP/RS,camara,EMC,NA
2192459,2205705,2019-05-30,123,PEC00619,Jerônimo Goergen - PP/RS,camara,EMC,NA
2192459,2205707,2019-05-30,124,PEC00619,Jerônimo Goergen - PP/RS,camara,EMC,NA
2192459,2205711,2019-05-30,125,PEC00619,Jerônimo Goergen - PP/RS,camara,EMC,NA
2192459,2205720,2019-05-30,126,PEC00619,Junior Lourenço - PL/MA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758230
2192459,2205723,2019-05-30,127,PEC00619,Junior Lourenço - PL/MA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758217
2192459,2205727,2019-05-30,128,PEC00619,Guilherme Derrite - PP/SP,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758201
2192459,2205728,2019-05-30,129,PEC00619,"Ivan Valente - PSOL/SP, Fernanda Melchionna - PSOL/RS, Áurea Carolina - PSOL/MG, David Miranda - PSOL/RJ, Edmilson Rodrigues - PSOL/PA, Glauber Braga - PSOL/RJ, Luiza Erundina - PSOL/SP, Marcelo Freixo - PSOL/RJ, Sâmia Bomfim - PSOL/SP, Talíria Petrone - PSOL/RJ",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757855
2192459,2205731,2019-05-30,130,PEC00619,"Ivan Valente - PSOL/SP, Fernanda Melchionna - PSOL/RS, Áurea Carolina - PSOL/MG, David Miranda - PSOL/RJ, Edmilson Rodrigues - PSOL/PA, Glauber Braga - PSOL/RJ, Luiza Erundina - PSOL/SP, Marcelo Freixo - PSOL/RJ, Sâmia Bomfim - PSOL/SP, Talíria Petrone - PSOL/RJ",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757744
2192459,2205732,2019-05-30,131,PEC00619,"Ivan Valente - PSOL/SP, Fernanda Melchionna - PSOL/RS, Áurea Carolina - PSOL/MG, David Miranda - PSOL/RJ, Edmilson Rodrigues - PSOL/PA, Glauber Braga - PSOL/RJ, Luiza Erundina - PSOL/SP, Marcelo Freixo - PSOL/RJ, Sâmia Bomfim - PSOL/SP, Talíria Petrone - PSOL/RJ",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757730
2192459,2205733,2019-05-30,132,PEC00619,"Ivan Valente - PSOL/SP, Fernanda Melchionna - PSOL/RS, Áurea Carolina - PSOL/MG, David Miranda - PSOL/RJ, Edmilson Rodrigues - PSOL/PA, Glauber Braga - PSOL/RJ, Luiza Erundina - PSOL/SP, Marcelo Freixo - PSOL/RJ, Sâmia Bomfim - PSOL/SP, Talíria Petrone - PSOL/RJ",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757859
2192459,2205734,2019-05-30,133,PEC00619,Herculano Passos - MDB/SP,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757808
2192459,2205737,2019-05-30,134,PEC00619,Idilvan Alencar - PDT/CE,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758124
2192459,2205740,2019-05-30,135,PEC00619,Carlos Sampaio - PSDB/SP,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757844
2192459,2205741,2019-05-30,136,PEC00619,Carlos Sampaio - PSDB/SP,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757742
2192459,2205742,2019-05-30,137,PEC00619,Carlos Sampaio - PSDB/SP,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757876
2192459,2205743,2019-05-30,138,PEC00619,"Vinicius Poit - NOVO/SP, Adriana Ventura - NOVO/SP, Alexis Fonteyne - NOVO/SP, Gilson Marques - NOVO/SC, Lucas Gonzalez - NOVO/MG, Marcel Van Hattem - NOVO/RS, Paulo Ganime - NOVO/RJ, Tiago Mitraud - NOVO/MG",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757779
2192459,2205744,2019-05-30,139,PEC00619,"Vinicius Poit - NOVO/SP, Adriana Ventura - NOVO/SP, Alexis Fonteyne - NOVO/SP, Lucas Gonzalez - NOVO/MG, Paulo Ganime - NOVO/RJ, Gilson Marques - NOVO/SC, Marcel Van Hattem - NOVO/RS, Tiago Mitraud - NOVO/MG",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757792
2192459,2205745,2019-05-30,140,PEC00619,Euclydes Pettersen - PSC/MG,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757933
2192459,2205747,2019-05-30,141,PEC00619,Cleber Verde - PRB/MA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757688
2192459,2205751,2019-05-30,142,PEC00619,Cleber Verde - PRB/MA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757809
2192459,2205752,2019-05-30,143,PEC00619,Cleber Verde - PRB/MA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757839
2192459,2205759,2019-05-30,144,PEC00619,Daniel Freitas - PSL/SC,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758043
2192459,2205762,2019-05-30,145,PEC00619,Daniel Silveira - PSL/RJ,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758250
2192459,2205763,2019-05-30,146,PEC00619,Elmar Nascimento - DEM/BA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757942
2192459,2205764,2019-05-30,147,PEC00619,"Wellington Roberto - PL/PB, Nelson Pellegrino - PT/BA",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757878
2192459,2205765,2019-05-30,148,PEC00619,Weliton Prado - PROS/MG,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757916
2192459,2205766,2019-05-30,149,PEC00619,Zé Silva - SOLIDARI/MG,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758138
2192459,2205767,2019-05-30,150,PEC00619,Júlio Delgado - PSB/MG,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758017
2192459,2205778,2019-05-30,151,PEC00619,Francisco Jr. - PSD/GO,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757997
2192459,2205779,2019-05-30,152,PEC00619,Sidney Leite - PSD/AM,camara,EMC,NA
2192459,2205780,2019-05-30,153,PEC00619,Sidney Leite - PSD/AM,camara,EMC,NA
2192459,2205783,2019-05-30,154,PEC00619,Sidney Leite - PSD/AM,camara,EMC,NA
2192459,2205785,2019-05-30,155,PEC00619,Sidney Leite - PSD/AM,camara,EMC,NA
2192459,2205786,2019-05-30,156,PEC00619,Jorge Solla - PT/BA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758251
2192459,2205789,2019-05-30,157,PEC00619,Capitão Wagner - PROS/CE,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758051
2192459,2205792,2019-05-30,158,PEC00619,Aguinaldo Ribeiro - PP/PB,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758106
2192459,2205795,2019-05-30,159,PEC00619,Roberto Pessoa - PSDB/CE,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758248
2192459,2205799,2019-05-30,160,PEC00619,Sebastião Oliveira - PL/PE,camara,EMC,NA
2192459,2205802,2019-05-30,161,PEC00619,Isnaldo Bulhões Jr. - MDB/AL,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758252
2192459,2205809,2019-05-30,162,PEC00619,Renata Abreu - PODE/SP,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757993
2192459,2205812,2019-05-30,163,PEC00619,Renata Abreu - PODE/SP,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758054
2192459,2205814,2019-05-30,164,PEC00619,Renata Abreu - PODE/SP,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758040
2192459,2205815,2019-05-30,165,PEC00619,Luciano Ducci - PSB/PR,camara,EMC,NA
2192459,2205816,2019-05-30,166,PEC00619,Luciano Ducci - PSB/PR,camara,EMC,NA
2192459,2205818,2019-05-30,167,PEC00619,Luciano Ducci - PSB/PR,camara,EMC,NA
2192459,2205821,2019-05-30,168,PEC00619,Luciano Ducci - PSB/PR,camara,EMC,NA
2192459,2205822,2019-05-30,169,PEC00619,Luciano Ducci - PSB/PR,camara,EMC,NA
2192459,2205830,2019-05-30,170,PEC00619,Valtenir Pereira - MDB/MT,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758205
2192459,2205832,2019-05-30,171,PEC00619,Soraya Santos - PL/RJ,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758255
2192459,2205836,2019-05-30,172,PEC00619,Soraya Santos - PL/RJ,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758114
2192459,2205839,2019-05-30,173,PEC00619,Soraya Santos - PL/RJ,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758044
2192459,2205842,2019-05-30,174,PEC00619,Soraya Santos - PL/RJ,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758115
2192459,2205850,2019-05-30,175,PEC00619,Túlio Gadêlha - PDT/PE,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758057
2192459,2205853,2019-05-30,176,PEC00619,Wellington Roberto - PL/PB,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758121
2192459,2205858,2019-05-30,177,PEC00619,"Wellington Roberto - PL/PB, João Maia - PL/RN",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758103
2192459,2205861,2019-05-30,178,PEC00619,Greyce Elias - AVANTE/MG,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758123
2192459,2205863,2019-05-30,179,PEC00619,Paulo Abi-Ackel - PSDB/MG,camara,EMC,NA
2192459,2205864,2019-05-30,180,PEC00619,Dagoberto Nogueira - PDT/MS,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758118
2192459,2205866,2019-05-30,181,PEC00619,Dagoberto Nogueira - PDT/MS,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758136
2192459,2205875,2019-05-30,182,PEC00619,Diego Andrade - PSD/MG,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758183
2192459,2205876,2019-05-30,183,PEC00619,"Mara Rocha - PSDB/AC, Bia Cavassa - PSDB/MS, Edna Henrique - PSDB/PB, Rose Modesto - PSDB/MS, Tereza Nelma - PSDB/AL",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758135
2192459,2205877,2019-05-30,184,PEC00619,Marília Arraes - PT/PE,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758133
2192459,2205878,2019-05-30,185,PEC00619,Marília Arraes - PT/PE,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758167
2192459,2205880,2019-05-30,186,PEC00619,Júlio Delgado - PSB/MG,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758185
2192459,2205882,2019-05-30,187,PEC00619,"Pedro Lucas Fernandes - PTB/MA, Eduardo Costa - PTB/PA, Luisa Canziani - PTB/PR, Emanuel Pinheiro Neto - PTB/MT, Marcelo Moraes - PTB/RS, Maurício Dziedricki - PTB/RS, Paulo Bengtson - PTB/PA, Santini - PTB/RS, Nivaldo Albuquerque - PTB/AL, Pedro Augusto Bezerra - PTB/CE, Wilson Santiago - PTB/PB",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758163
2192459,2205885,2019-05-30,188,PEC00619,Christino Aureo - PP/RJ,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758180
2192459,2205886,2019-05-30,189,PEC00619,"Daniel Almeida - PCdoB/BA, Alice Portugal - PCdoB/BA, Jandira Feghali - PCdoB/RJ, Perpétua Almeida - PCdoB/AC, Professora Marcivania - PCdoB/AP, Márcio Jerry - PCdoB/MA, Orlando Silva - PCdoB/SP, Renildo Calheiros - PCdoB/PE",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758165
2192459,2205887,2019-05-30,190,PEC00619,Daniel Almeida - PCdoB/BA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758169
2192459,2205892,2019-05-30,191,PEC00619,"Daniel Almeida - PCdoB/BA, Alice Portugal - PCdoB/BA, Jandira Feghali - PCdoB/RJ, Perpétua Almeida - PCdoB/AC, Professora Marcivania - PCdoB/AP, Márcio Jerry - PCdoB/MA, Orlando Silva - PCdoB/SP, Renildo Calheiros - PCdoB/PE",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758157
2192459,2205893,2019-05-30,192,PEC00619,"Daniel Almeida - PCdoB/BA, Alice Portugal - PCdoB/BA, Jandira Feghali - PCdoB/RJ, Perpétua Almeida - PCdoB/AC, Professora Marcivania - PCdoB/AP, Márcio Jerry - PCdoB/MA, Orlando Silva - PCdoB/SP, Renildo Calheiros - PCdoB/PE",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758197
2192459,2205894,2019-05-30,193,PEC00619,"Daniel Almeida - PCdoB/BA, Alice Portugal - PCdoB/BA, Jandira Feghali - PCdoB/RJ, Perpétua Almeida - PCdoB/AC, Professora Marcivania - PCdoB/AP, Márcio Jerry - PCdoB/MA, Orlando Silva - PCdoB/SP, Renildo Calheiros - PCdoB/PE",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758172
2192459,2205895,2019-05-30,194,PEC00619,"Daniel Almeida - PCdoB/BA, Alice Portugal - PCdoB/BA, Jandira Feghali - PCdoB/RJ, Perpétua Almeida - PCdoB/AC, Professora Marcivania - PCdoB/AP, Márcio Jerry - PCdoB/MA, Orlando Silva - PCdoB/SP, Renildo Calheiros - PCdoB/PE",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758206
2192459,2205899,2019-05-30,195,PEC00619,Baleia Rossi - MDB/SP,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758237
2192459,2205900,2019-05-30,196,PEC00619,Kim Kataguiri - DEM/SP,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758253
2192459,2205907,2019-05-30,197,PEC00619,Domingos Sávio - PSDB/MG,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758190
2192459,2205912,2019-05-30,198,PEC00619,Marcelo Aro - PP/MG,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758225
2192459,2205913,2019-05-30,199,PEC00619,Marcelo Aro - PP/MG,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758187
2192459,2205914,2019-05-30,200,PEC00619,Domingos Neto - PSD/CE,camara,EMC,NA
2192459,2205915,2019-05-30,201,PEC00619,Domingos Neto - PSD/CE,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1761329
2192459,2205916,2019-05-30,202,PEC00619,Lincoln Portela - PL/MG,camara,EMC,NA
2192459,2205917,2019-05-30,203,PEC00619,Isnaldo Bulhões Jr. - MDB/AL,camara,EMC,NA
