id_leggo,source,target,value
1,141488,189593,0.6666666666666666
1,74156,141488,0.6666666666666666
1,74156,189593,0.6666666666666666
2,74253,141516,0.5
5,160538,160556,0.3333333333333333
5,160538,178970,0.3333333333333333
5,160556,178970,0.3333333333333333
9,73531,134812,0.5
12,204407,204464,0.2
12,204407,204509,0.2
12,204407,204535,0.5333333333333333
12,204407,205548,0.3333333333333333
12,204464,204509,0.2
12,204464,204535,0.2
12,204509,204535,0.2
12,204535,205548,0.3333333333333333
12,74784,204407,0.2
12,74784,204464,0.2
12,74784,204509,0.2
12,74784,204535,0.2
13,159238,177282,0.3333333333333333
13,164359,204456,0.5
13,73579,73588,0.5
13,74048,159238,0.3333333333333333
13,74048,177282,0.3333333333333333
13,74253,141516,0.5
13,74847,160646,0.3333333333333333
13,74847,92346,0.3333333333333333
13,92346,160646,0.3333333333333333
14,73531,134812,0.5
24,73673,141468,0.3333333333333333
24,73673,74285,0.3333333333333333
24,74285,141468,0.3333333333333333
24,74856,164360,0.5
34,107283,141470,2.2738095238095237
34,107283,141488,2.2738095238095237
34,107283,160604,2.107142857142857
34,107283,178857,2.2738095238095237
34,107283,204426,2.2738095238095237
34,133439,133968,0.5
34,133439,204486,0.5
34,133968,177282,0.1
34,133968,204387,0.1
34,133968,204442,0.1
34,133968,204486,0.5
34,133968,204487,0.1
34,133968,204514,0.1
34,133968,204520,0.1
34,133968,204531,0.1
34,133968,204553,0.1
34,133968,204572,0.1
34,134812,152605,0.4
34,134812,204407,0.4
34,134812,204464,0.4
34,134812,204509,0.4
34,134812,204535,0.4
34,134812,205548,0.4
34,141405,179001,0.5
34,141470,141488,2.2738095238095237
34,141470,160604,2.107142857142857
34,141470,178857,2.2738095238095237
34,141470,204426,2.2738095238095237
34,141488,160604,2.107142857142857
34,141488,178857,2.2738095238095237
34,141488,204426,2.2738095238095237
34,141488,204467,0.5
34,141488,204501,0.5
34,141518,204383,0.5
34,141555,178929,0.5
34,152605,204407,0.4
34,152605,204464,0.4
34,152605,204509,0.4
34,152605,204535,0.4
34,152605,205548,0.4
34,156190,204365,0.25
34,156190,204461,0.25
34,156190,204516,0.25
34,156190,204519,0.25
34,156190,204523,0.25
34,156190,204528,0.25
34,156190,204532,0.25
34,160511,178927,0.5
34,160512,178992,0.5
34,160528,178922,0.125
34,160528,178927,0.125
34,160528,204394,0.125
34,160528,204429,0.125
34,160528,204499,0.125
34,160528,204543,0.125
34,160604,178857,2.107142857142857
34,160604,204426,2.107142857142857
34,160641,178987,0.625
34,160642,178975,0.16666666666666666
34,160642,204494,0.16666666666666666
34,160642,204518,0.16666666666666666
34,160642,204566,0.16666666666666666
34,164360,178832,0.16666666666666666
34,164360,178946,0.30952380952380953
34,164360,178987,0.14285714285714285
34,164360,178994,0.16666666666666666
34,164360,204359,0.14285714285714285
34,164360,204371,0.16666666666666666
34,164360,204488,0.14285714285714285
34,164360,204494,0.14285714285714285
34,164360,204518,0.14285714285714285
34,164360,204534,0.16666666666666666
34,177282,178829,0.5
34,177282,178835,0.2
34,177282,204387,0.1
34,177282,204442,0.1
34,177282,204487,0.1
34,177282,204514,0.1
34,177282,204520,0.1
34,177282,204531,0.1
34,177282,204541,0.2
34,177282,204553,0.1
34,177282,204572,0.1
34,177282,204575,0.2
34,178832,178946,0.16666666666666666
34,178832,178994,0.16666666666666666
34,178832,204371,0.16666666666666666
34,178832,204534,0.16666666666666666
34,178835,204541,0.2
34,178835,204575,0.2
34,178857,204426,2.2738095238095237
34,178881,204416,0.2
34,178881,204477,0.2
34,178881,204512,0.2
34,178881,204569,0.2
34,178922,178927,0.125
34,178922,204394,0.125
34,178922,204429,0.125
34,178922,204499,0.125
34,178922,204543,0.125
34,178927,204371,1
34,178927,204383,1
34,178927,204394,0.125
34,178927,204429,0.125
34,178927,204499,0.125
34,178927,204534,1
34,178927,204543,0.125
34,178929,204532,0.5
34,178946,178987,0.14285714285714285
34,178946,178994,0.16666666666666666
34,178946,204359,0.14285714285714285
34,178946,204371,0.16666666666666666
34,178946,204488,0.14285714285714285
34,178946,204494,0.14285714285714285
34,178946,204518,0.14285714285714285
34,178946,204534,0.16666666666666666
34,178964,204561,0.5
34,178975,204494,0.16666666666666666
34,178975,204518,0.16666666666666666
34,178975,204566,0.16666666666666666
34,178987,204359,0.14285714285714285
34,178987,204488,0.14285714285714285
34,178987,204494,0.14285714285714285
34,178987,204518,0.14285714285714285
34,178994,204371,0.16666666666666666
34,178994,204534,0.16666666666666666
34,204357,204421,0.2
34,204357,204466,0.2
34,204357,204471,0.2
34,204357,207176,0.2
34,204359,204488,0.14285714285714285
34,204359,204494,0.14285714285714285
34,204359,204518,0.14285714285714285
34,204365,204461,0.25
34,204365,204516,0.25
34,204365,204519,0.25
34,204365,204523,0.25
34,204365,204528,0.25
34,204365,204532,0.25
34,204371,204377,0.3333333333333333
34,204371,204383,1.5833333333333333
34,204371,204468,0.25
34,204371,204534,3.0833333333333335
34,204377,204534,0.3333333333333333
34,204380,204477,0.2
34,204380,204487,0.2
34,204380,204512,0.2
34,204380,204569,0.2
34,204383,204468,0.25
34,204383,204534,1.5833333333333333
34,204387,204442,0.1
34,204387,204487,0.1
34,204387,204514,0.1
34,204387,204520,0.1
34,204387,204531,0.1
34,204387,204553,0.1
34,204387,204572,0.1
34,204394,204429,0.125
34,204394,204499,0.125
34,204394,204543,0.125
34,204407,204464,0.4
34,204407,204509,0.4
34,204407,204535,0.4
34,204407,205548,0.4
34,204416,204477,0.2
34,204416,204512,0.2
34,204416,204569,0.2
34,204421,204466,0.2
34,204421,204471,0.2
34,204421,207176,0.2
34,204429,204499,0.125
34,204429,204543,0.125
34,204439,204494,1
34,204442,204487,0.1
34,204442,204514,0.1
34,204442,204520,0.1
34,204442,204531,0.1
34,204442,204553,0.1
34,204442,204572,0.1
34,204461,204516,0.25
34,204461,204519,0.25
34,204461,204523,0.25
34,204461,204528,0.25
34,204461,204532,0.25
34,204464,204509,0.4
34,204464,204535,0.4
34,204464,205548,0.4
34,204466,204471,0.2
34,204466,207176,0.2
34,204467,204501,0.5
34,204468,204534,0.25
34,204471,207176,0.2
34,204477,204487,0.2
34,204477,204512,0.7333333333333334
34,204477,204569,0.7333333333333334
34,204487,204512,0.2
34,204487,204514,0.1
34,204487,204520,0.1
34,204487,204531,0.1
34,204487,204553,0.1
34,204487,204569,0.2
34,204487,204572,0.1
34,204488,204494,0.14285714285714285
34,204488,204518,0.14285714285714285
34,204494,204518,0.30952380952380953
34,204494,204566,0.16666666666666666
34,204499,204543,0.125
34,204509,204535,0.4
34,204509,205548,0.4
34,204512,204569,0.7333333333333334
34,204514,204520,0.1
34,204514,204531,0.1
34,204514,204553,0.1
34,204514,204572,0.1
34,204516,204519,0.25
34,204516,204523,0.25
34,204516,204528,0.25
34,204516,204532,0.25
34,204518,204566,0.6666666666666666
34,204519,204523,0.25
34,204519,204528,0.25
34,204519,204532,0.25
34,204520,204531,0.1
34,204520,204553,0.1
34,204520,204572,0.1
34,204523,204528,0.25
34,204523,204532,0.25
34,204528,204532,0.25
34,204531,204553,0.1
34,204531,204572,0.1
34,204535,205548,0.4
34,204541,204575,0.2
34,204553,204572,0.1
34,68720,133439,0.5
34,68720,133968,0.5
34,68720,204486,0.5
34,73460,133439,0.5
34,73482,107283,2.2738095238095237
34,73482,141470,2.2738095238095237
34,73482,141488,2.2738095238095237
34,73482,160604,2.107142857142857
34,73482,178857,2.2738095238095237
34,73482,204426,2.2738095238095237
34,73482,74371,0.25
34,73486,177282,0.2
34,73486,178835,0.2
34,73486,204541,0.2
34,73486,204575,0.2
34,73531,134812,0.4
34,73531,152605,0.4
34,73531,204407,0.4
34,73531,204464,0.4
34,73531,204509,0.4
34,73531,204535,10.066666666666666
34,73531,205548,0.4
34,73531,74784,2.0666666666666664
34,73531,76874,0.4
34,73586,160528,0.125
34,73586,178922,0.125
34,73586,178927,0.125
34,73586,204394,0.125
34,73586,204429,0.125
34,73586,204499,0.125
34,73586,204543,0.125
34,73801,160641,0.625
34,73801,178987,1.125
34,73801,73943,0.625
34,73801,74057,0.625
34,73801,74060,0.625
34,73801,74848,0.625
34,73801,81055,0.625
34,73943,160641,0.625
34,73943,178987,0.625
34,73943,74057,0.625
34,73943,74060,0.625
34,73943,74848,0.625
34,73943,81055,0.625
34,74043,141459,0.5
34,74043,74571,0.5
34,74044,204500,0.5
34,74057,160641,0.625
34,74057,178987,0.625
34,74057,74060,0.625
34,74057,74848,0.625
34,74057,81055,0.625
34,74060,160641,0.625
34,74060,178987,0.625
34,74060,74848,0.625
34,74060,81055,0.625
34,74159,107283,1
34,74366,160642,0.16666666666666666
34,74366,178975,0.16666666666666666
34,74366,204416,0.5
34,74366,204494,0.16666666666666666
34,74366,204518,0.16666666666666666
34,74366,204566,0.16666666666666666
34,74371,107283,0.25
34,74371,141470,0.25
34,74371,141488,0.25
34,74371,160604,0.25
34,74371,178857,0.25
34,74371,204426,0.25
34,74655,204466,0.5
34,74784,134812,0.4
34,74784,141488,0.5
34,74784,152605,0.4
34,74784,204407,0.4
34,74784,204464,0.4
34,74784,204467,0.5
34,74784,204501,0.5
34,74784,204509,0.4
34,74784,204535,2.0666666666666664
34,74784,204561,0.5
34,74784,205548,0.4
34,74784,76874,0.4
34,74848,160641,0.625
34,74848,178987,0.625
34,74848,81055,0.625
34,76874,134812,0.4
34,76874,152605,0.4
34,76874,204407,0.4
34,76874,204464,0.9
34,76874,204509,0.4
34,76874,204535,0.4
34,76874,205548,0.4
34,81055,160641,0.625
34,81055,178987,0.625
34,5535,5783,0.5
35,345,5012,0.3333333333333333
35,345,5953,0.3333333333333333
35,5012,5953,0.3333333333333333
38,160570,204536,0.5
38,178989,204391,0.5
42,132504,178922,0.25
42,132504,204371,0.8333333333333333
42,132504,204429,0.25
42,132504,204534,0.8333333333333333
42,141422,178975,0.25
42,141422,204388,0.25
42,141422,204544,0.25
42,178922,204371,0.25
42,178922,204534,0.25
42,178975,204388,0.25
42,178975,204544,0.25
42,204371,204429,0.25
42,204371,204534,0.8333333333333333
42,204388,204544,0.25
42,204429,204534,0.25
45,74210,160511,0.5
51,374,5008,0.1111111111111111
51,374,5352,0.1111111111111111
51,374,5385,0.1111111111111111
51,374,5531,0.1111111111111111
51,374,5627,0.1111111111111111
51,374,5783,0.1111111111111111
51,374,581,0.1111111111111111
51,374,825,0.1111111111111111
51,5008,5352,0.1111111111111111
51,5008,5385,0.1111111111111111
51,5008,5531,0.1111111111111111
51,5008,5627,0.1111111111111111
51,5008,5783,0.1111111111111111
51,5352,5385,0.1111111111111111
51,5352,5531,0.1111111111111111
51,5352,5627,0.1111111111111111
51,5352,5783,0.1111111111111111
51,5385,5531,0.1111111111111111
51,5385,5627,0.1111111111111111
51,5385,5783,0.1111111111111111
51,5531,5627,0.1111111111111111
51,5531,5783,0.1111111111111111
51,5627,5783,0.1111111111111111
51,581,5008,0.1111111111111111
51,581,5352,0.1111111111111111
51,581,5385,0.1111111111111111
51,581,5531,0.1111111111111111
51,581,5627,0.1111111111111111
51,581,5783,0.1111111111111111
51,581,825,0.1111111111111111
51,825,5008,0.1111111111111111
51,825,5352,0.1111111111111111
51,825,5385,0.1111111111111111
51,825,5531,0.1111111111111111
51,825,5627,0.1111111111111111
51,825,5783,0.1111111111111111
54,160592,160604,0.1111111111111111
54,160592,171619,0.1111111111111111
54,160592,204453,0.1111111111111111
54,160592,204467,0.1111111111111111
54,160592,204501,0.1111111111111111
54,160604,171619,0.1111111111111111
54,160604,204453,0.1111111111111111
54,160604,204467,0.1111111111111111
54,160604,204501,0.1111111111111111
54,171619,204453,0.1111111111111111
54,171619,204467,0.1111111111111111
54,171619,204501,0.1111111111111111
54,178842,198783,0.16666666666666666
54,178842,204371,0.16666666666666666
54,178842,204429,0.16666666666666666
54,178842,204519,0.16666666666666666
54,178842,204528,0.16666666666666666
54,198783,204371,0.16666666666666666
54,198783,204429,0.16666666666666666
54,198783,204519,0.16666666666666666
54,198783,204528,0.16666666666666666
54,204371,204429,0.16666666666666666
54,204371,204519,0.16666666666666666
