id_leggo,periodo,temperatura_periodo,temperatura_recente
1,2019-09-02T00:00:00Z,3.4300000000000006,3.43
1,2019-09-09T00:00:00Z,28.560000000000002,31.13
1,2019-09-16T00:00:00Z,20.840000000000003,44.19
1,2019-09-23T00:00:00Z,0,33.14
1,2019-09-30T00:00:00Z,0,24.86
1,2019-10-07T00:00:00Z,3.43,22.07
1,2019-10-14T00:00:00Z,5.25,21.8
1,2019-10-21T00:00:00Z,5.040000000000001,21.39
1,2019-10-28T00:00:00Z,0,16.04
1,2019-11-04T00:00:00Z,12.510000000000002,24.54
1,2019-11-11T00:00:00Z,2.3600000000000003,20.77
1,2019-11-18T00:00:00Z,3.3600000000000003,18.94
1,2019-11-25T00:00:00Z,11.43,25.63
1,2019-12-02T00:00:00Z,12.75,31.97
1,2019-12-09T00:00:00Z,0,23.98
1,2019-12-16T00:00:00Z,2.3600000000000003,20.35
1,2019-12-23T00:00:00Z,0,20.35
1,2019-12-30T00:00:00Z,0,20.35
1,2020-01-06T00:00:00Z,0,20.35
1,2020-01-13T00:00:00Z,0,20.35
1,2020-01-20T00:00:00Z,0,20.35
1,2020-01-27T00:00:00Z,0,20.35
1,2020-02-03T00:00:00Z,0,15.26
1,2020-02-10T00:00:00Z,0,11.44
1,2020-02-17T00:00:00Z,0,8.58
1,2020-02-24T00:00:00Z,0,6.44
1,2020-03-02T00:00:00Z,0,4.83
1,2020-03-09T00:00:00Z,0,3.62
1,2020-03-16T00:00:00Z,0,2.72
1,2020-03-23T00:00:00Z,0,2.04
1,2020-03-30T00:00:00Z,0,1.53
1,2020-04-06T00:00:00Z,0,1.15
1,2020-04-13T00:00:00Z,0,0.86
1,2020-04-20T00:00:00Z,0,0.64
1,2020-04-27T00:00:00Z,0,0.48
1,2020-05-04T00:00:00Z,0,0.36
1,2020-05-11T00:00:00Z,0,0.27
1,2020-05-18T00:00:00Z,0,0.2
1,2020-05-25T00:00:00Z,0,0.15
1,2020-06-01T00:00:00Z,0,0.11
1,2020-06-08T00:00:00Z,0,0.09
1,2020-06-15T00:00:00Z,0,0.06
2,2015-04-06T00:00:00Z,7.07,7.07
2,2015-04-13T00:00:00Z,7.07,12.37
2,2015-04-20T00:00:00Z,4.68,13.96
2,2015-04-27T00:00:00Z,0,10.47
2,2015-05-04T00:00:00Z,0,7.85
2,2015-05-11T00:00:00Z,2.3600000000000003,8.25
2,2015-05-18T00:00:00Z,0,6.19
2,2015-05-25T00:00:00Z,3.3600000000000003,8
2,2015-06-01T00:00:00Z,0,6
2,2015-06-08T00:00:00Z,10.15,14.65
2,2015-06-15T00:00:00Z,13.190000000000001,24.18
2,2015-06-22T00:00:00Z,0,18.13
2,2015-06-29T00:00:00Z,0,13.6
2,2015-07-06T00:00:00Z,0,10.2
2,2015-07-13T00:00:00Z,1.6800000000000002,9.33
2,2015-07-20T00:00:00Z,0,9.33
2,2015-07-27T00:00:00Z,0,9.33
2,2015-08-03T00:00:00Z,0,7
2,2015-08-10T00:00:00Z,0,5.25
2,2015-08-17T00:00:00Z,0,3.94
2,2015-08-24T00:00:00Z,0,2.95
2,2015-08-31T00:00:00Z,0,2.21
2,2015-09-07T00:00:00Z,0,1.66
2,2015-09-14T00:00:00Z,0,1.25
2,2015-09-21T00:00:00Z,0,0.93
2,2015-09-28T00:00:00Z,0,0.7
2,2015-10-05T00:00:00Z,0,0.53
2,2015-10-12T00:00:00Z,0,0.39
2,2015-10-19T00:00:00Z,0,0.3
2,2015-10-26T00:00:00Z,0,0.22
2,2015-11-02T00:00:00Z,0,0.17
2,2015-11-09T00:00:00Z,0,0.12
2,2015-11-16T00:00:00Z,0,0.09
2,2015-11-23T00:00:00Z,0,0.07
2,2015-11-30T00:00:00Z,0,0.05
2,2015-12-07T00:00:00Z,0,0.04
2,2015-12-14T00:00:00Z,0,0.03
2,2015-12-21T00:00:00Z,0,0.02
2,2015-12-28T00:00:00Z,0,0.02
2,2016-01-04T00:00:00Z,0,0.02
2,2016-01-11T00:00:00Z,0,0.02
2,2016-01-18T00:00:00Z,0,0.02
2,2016-01-25T00:00:00Z,0,0.02
2,2016-02-01T00:00:00Z,0,0.02
2,2016-02-08T00:00:00Z,0,0.02
2,2016-02-15T00:00:00Z,0,0.01
2,2016-02-22T00:00:00Z,0,0.01
2,2016-02-29T00:00:00Z,0,0.01
2,2016-03-07T00:00:00Z,0,0.01
2,2016-03-14T00:00:00Z,0,0
2,2016-03-21T00:00:00Z,0,0
2,2016-03-28T00:00:00Z,0,0
2,2016-04-04T00:00:00Z,0,0
2,2016-04-11T00:00:00Z,0,0
2,2016-04-18T00:00:00Z,0,0
2,2016-04-25T00:00:00Z,0,0
2,2016-05-02T00:00:00Z,0,0
2,2016-05-09T00:00:00Z,0,0
2,2016-05-16T00:00:00Z,0,0
2,2016-05-23T00:00:00Z,0,0
2,2016-05-30T00:00:00Z,0,0
2,2016-06-06T00:00:00Z,0,0
2,2016-06-13T00:00:00Z,0,0
2,2016-06-20T00:00:00Z,0,0
2,2016-06-27T00:00:00Z,0,0
2,2016-07-04T00:00:00Z,0,0
2,2016-07-11T00:00:00Z,0,0
2,2016-07-18T00:00:00Z,0,0
2,2016-07-25T00:00:00Z,0,0
2,2016-08-01T00:00:00Z,0,0
2,2016-08-08T00:00:00Z,0,0
2,2016-08-15T00:00:00Z,0,0
2,2016-08-22T00:00:00Z,0,0
2,2016-08-29T00:00:00Z,0,0
2,2016-09-05T00:00:00Z,0,0
2,2016-09-12T00:00:00Z,0,0
