id_leggo,id_autor,nome,partido,uf,bancada,casa_autor,nome_eleitoral,node_size,id_autor_parlametria
100,5540,Sen. Fernando Bezerra Coelho,MDB,PE,governo,senado,Sen. Fernando Bezerra Coelho (MDB/PE),1,25540
100,5627,Sen. Jean Paul Prates,PT,RN,oposição,senado,Sen. Jean Paul Prates (PT/RN),1,25627
100,5666,Sen. Major Olimpio,PSL,SP,governo,senado,Sen. Major Olimpio (PSL/SP),5,25666
100,5718,Sen. Eliziane Gama,CIDADANIA,MA,governo,senado,Sen. Eliziane Gama (CIDADANIA/MA),10,25718
100,5732,Sen. Rodrigo Pacheco,DEM,MG,governo,senado,Sen. Rodrigo Pacheco (DEM/MG),2,25732
100,5748,Sen. Veneziano Vital do Rêgo,PSB,PB,oposição,senado,Sen. Veneziano Vital do Rêgo (PSB/PB),24,25748
100,581,Sen. Jaques Wagner,PT,BA,oposição,senado,Sen. Jaques Wagner (PT/BA),22,2581
100,5895,Sen. Jorge Kajuru,CIDADANIA,GO,governo,senado,Sen. Jorge Kajuru (CIDADANIA/GO),6,25895
100,5905,Sen. Rodrigo Cunha,PSDB,AL,governo,senado,Sen. Rodrigo Cunha (PSDB/AL),7,25905
100,5924,Sen. Oriovisto Guimarães,PODEMOS,PR,governo,senado,Sen. Oriovisto Guimarães (PODEMOS/PR),1,25924
100,5929,Sen. Juíza Selma,PSL,MT,governo,senado,Sen. Juíza Selma (PSL/MT),3,25929
100,5942,Sen. Marcos do Val,PODEMOS,ES,governo,senado,Sen. Marcos do Val (PODEMOS/ES),18,25942
100,5953,Sen. Fabiano Contarato,REDE,ES,oposição,senado,Sen. Fabiano Contarato (REDE/ES),10,25953
100,5967,Sen. Angelo Coronel,PSD,BA,governo,senado,Sen. Angelo Coronel (PSD/BA),3,25967
100,5973,Sen. Cid Gomes,PDT,CE,oposição,senado,Sen. Cid Gomes (PDT/CE),52,25973
100,5979,Sen. Leila Barros,PSB,DF,oposição,senado,Sen. Leila Barros (PSB/DF),12,25979
100,5982,Sen. Alessandro Vieira,CIDADANIA,SE,governo,senado,Sen. Alessandro Vieira (CIDADANIA/SE),8,25982
100,5985,Sen. Nelsinho Trad,PSD,MS,governo,senado,Sen. Nelsinho Trad (PSD/MS),1,25985
100,5990,Sen. Carlos Viana,PSD,MG,governo,senado,Sen. Carlos Viana (PSD/MG),5,25990
100,6005,Sen. Siqueira Campos,DEM,TO,governo,senado,Sen. Siqueira Campos (DEM/TO),6,26005
100,6027,Sen. Mecias de Jesus,REPUBLICANOS,RR,governo,senado,Sen. Mecias de Jesus (REPUBLICANOS/RR),1,26027
100,70,Sen. Renan Calheiros,MDB,AL,governo,senado,Sen. Renan Calheiros (MDB/AL),1,270
100,739,Sen. Ciro Nogueira,PP,PI,governo,senado,Sen. Ciro Nogueira (PP/PI),1,2739
100,825,Sen. Paulo Paim,PT,RS,oposição,senado,Sen. Paulo Paim (PT/RS),57,2825
100,90,Sen. José Serra,PSDB,SP,governo,senado,Sen. José Serra (PSDB/SP),2,290
100,945,Sen. Alvaro Dias,PODEMOS,PR,governo,senado,Sen. Alvaro Dias (PODEMOS/PR),3,2945
100,205548,Dep. David Miranda,PSOL,RJ,oposição,camara,Dep. David Miranda (PSOL/RJ),3.6,1205548
100,179001,Dep. Márcio Biolchi,MDB,RS,governo,camara,Dep. Márcio Biolchi (MDB/RS),0.5,1179001
100,204501,Dep. Alencar Santana Braga,PT,SP,oposição,camara,Dep. Alencar Santana Braga (PT/SP),1.5,1204501
100,204532,Dep. Vinicius Poit,NOVO,SP,governo,camara,Dep. Vinicius Poit (NOVO/SP),2.25,1204532
100,178992,Dep. Vitor Lippi,PSDB,SP,governo,camara,Dep. Vitor Lippi (PSDB/SP),0.5,1178992
100,204534,Dep. Tabata Amaral,PDT,SP,oposição,camara,Dep. Tabata Amaral (PDT/SP),6.916666666666667,1204534
100,204569,Dep. Delegado Pablo,PSL,AM,governo,camara,Dep. Delegado Pablo (PSL/AM),2.2666666666666666,1204569
100,207176,Dep. Bia Cavassa,PSDB,MS,governo,camara,Dep. Bia Cavassa (PSDB/MS),0.8,1207176
100,141459,Dep. João Maia,PL,RN,governo,camara,Dep. João Maia (PL/RN),0.5,1141459
100,5783,Sen. Zenaide Maia,PROS,RN,governo,senado,Sen. Zenaide Maia (PROS/RN),1,25783
101,133439,Dep. André Figueiredo,PDT,CE,oposição,camara,Dep. André Figueiredo (PDT/CE),3,1133439
101,134812,Dep. Edmilson Rodrigues,PSOL,PA,oposição,camara,Dep. Edmilson Rodrigues (PSOL/PA),20,1134812
101,137070,Dep. Vicentinho Júnior,PL,TO,governo,camara,Dep. Vicentinho Júnior (PL/TO),2,1137070
101,141488,Dep. Paulo Teixeira,PT,SP,oposição,camara,Dep. Paulo Teixeira (PT/SP),2,1141488
101,141508,Dep. Mauro Nazif,PSB,RO,oposição,camara,Dep. Mauro Nazif (PSB/RO),2,1141508
101,141518,Dep. Paulo Pereira Da Silva,SOLIDARIEDADE,SP,governo,camara,Dep. Paulo Pereira Da Silva (SOLIDARIEDADE/SP),2,1141518
101,157130,Dep. Túlio Gadêlha,PDT,PE,oposição,camara,Dep. Túlio Gadêlha (PDT/PE),11,1157130
101,160511,Dep. Alessandro Molon,PSB,RJ,oposição,camara,Dep. Alessandro Molon (PSB/RJ),11,1160511
101,160535,Dep. Marcon,PT,RS,oposição,camara,Dep. Marcon (PT/RS),7,1160535
101,160538,Dep. Bohn Gass,PT,RS,oposição,camara,Dep. Bohn Gass (PT/RS),6,1160538
101,160541,Dep. Arthur Lira,PP,AL,governo,camara,Dep. Arthur Lira (PP/AL),1,1160541
101,160556,Dep. Padre João,PT,MG,oposição,camara,Dep. Padre João (PT/MG),6,1160556
101,160558,Dep. Paulo Freire Costa,PL,SP,governo,camara,Dep. Paulo Freire Costa (PL/SP),2,1160558
101,160568,Dep. Rogério Carvalho,PT,SE,oposição,camara,Dep. Rogério Carvalho (PT/SE),9,1160568
101,160575,Dep. Erika Kokay,PT,DF,oposição,camara,Dep. Erika Kokay (PT/DF),11,1160575
101,160604,Dep. Pedro Uczai,PT,SC,oposição,camara,Dep. Pedro Uczai (PT/SC),2,1160604
101,160610,Dep. Valmir Assunção,PT,BA,oposição,camara,Dep. Valmir Assunção (PT/BA),13,1160610
101,160639,Dep. Professora Dorinha Seabra Rezende,DEM,TO,governo,camara,Dep. Professora Dorinha Seabra Rezende (DEM/TO),2,1160639
101,160653,Dep. Roberto De Lucena,PODE,SP,governo,camara,Dep. Roberto De Lucena (PODE/SP),2,1160653
101,167722,Dep. Marcos Rogério,DEM,,governo,camara,Dep. Marcos Rogério (DEM/-),4,1167722
101,171619,Dep. Margarida Salomão,PT,MG,oposição,camara,Dep. Margarida Salomão (PT/MG),2,1171619
101,177282,Dep. Subtenente Gonzaga,PDT,MG,oposição,camara,Dep. Subtenente Gonzaga (PDT/MG),20,1177282
101,178826,Dep. Major Olimpio,PSL,SP,governo,camara,Dep. Major Olimpio (PSL/SP),4,1178826
101,178829,Dep. Capitão Augusto,PL,SP,governo,camara,Dep. Capitão Augusto (PL/SP),7,1178829
101,178857,Dep. Jorge Solla,PT,BA,oposição,camara,Dep. Jorge Solla (PT/BA),2,1178857
101,178874,Dep. Sergio Vidigal,PDT,ES,oposição,camara,Dep. Sergio Vidigal (PDT/ES),1,1178874
101,178883,Dep. Eliziane Gama,PPS,MA,governo,camara,Dep. Eliziane Gama (PPS/MA),4,1178883
101,178884,Dep. Hildo Rocha,MDB,MA,governo,camara,Dep. Hildo Rocha (MDB/MA),21,1178884
101,178887,Dep. Rubens Pereira Júnior,PCdoB,,oposição,camara,Dep. Rubens Pereira Júnior (PCdoB/-),9,1178887
101,178889,Dep. Zé Carlos,PT,MA,oposição,camara,Dep. Zé Carlos (PT/MA),8,1178889
101,178916,Dep. Daniel Coelho,CIDADANIA,PE,governo,camara,Dep. Daniel Coelho (CIDADANIA/PE),2,1178916
101,178970,Dep. João Daniel,PT,SE,oposição,camara,Dep. João Daniel (PT/SE),10,1178970
101,178986,Dep. Nilto Tatto,PT,SP,oposição,camara,Dep. Nilto Tatto (PT/SP),8,1178986
101,178987,Dep. Orlando Silva,PCdoB,SP,oposição,camara,Dep. Orlando Silva (PCdoB/SP),4,1178987
101,204352,Dep. Camilo Capiberibe,PSB,AP,oposição,camara,Dep. Camilo Capiberibe (PSB/AP),2,1204352
101,204369,Dep. Caroline De Toni,PSL,SC,governo,camara,Dep. Caroline De Toni (PSL/SC),3,1204369
101,204371,Dep. Felipe Rigoni,PSB,ES,oposição,camara,Dep. Felipe Rigoni (PSB/ES),2,1204371
101,204374,Dep. Bia Kicis,PSL,DF,governo,camara,Dep. Bia Kicis (PSL/DF),4,1204374
101,204407,Dep. Fernanda Melchionna,PSOL,RS,oposição,camara,Dep. Fernanda Melchionna (PSOL/RS),8,1204407
101,204453,Dep. Natália Bonavides,PT,RN,oposição,camara,Dep. Natália Bonavides (PT/RN),4,1204453
101,204464,Dep. Talíria Petrone,PSOL,RJ,oposição,camara,Dep. Talíria Petrone (PSOL/RJ),22,1204464
101,204466,Dep. Tereza Nelma,PSDB,AL,governo,camara,Dep. Tereza Nelma (PSDB/AL),2,1204466
101,204467,Dep. Professora Rosa Neide,PT,MT,oposição,camara,Dep. Professora Rosa Neide (PT/MT),4,1204467
101,204468,Dep. Joenia Wapichana,REDE,RR,oposição,camara,Dep. Joenia Wapichana (REDE/RR),8,1204468
101,204480,Dep. Rogério Correia,PT,MG,oposição,camara,Dep. Rogério Correia (PT/MG),2,1204480
101,204503,Dep. Alexandre Padilha,PT,SP,oposição,camara,Dep. Alexandre Padilha (PT/SP),2,1204503
101,204509,Dep. Áurea Carolina,PSOL,MG,oposição,camara,Dep. Áurea Carolina (PSOL/MG),22,1204509
101,204529,Dep. Policial Katia Sastre,PL,SP,governo,camara,Dep. Policial Katia Sastre (PL/SP),3,1204529
101,204535,Dep. Sâmia Bomfim,PSOL,SP,oposição,camara,Dep. Sâmia Bomfim (PSOL/SP),20,1204535
101,204555,Dep. José Ricardo,PT,AM,oposição,camara,Dep. José Ricardo (PT/AM),9,1204555
101,204556,Dep. Marcelo Ramos,PL,AM,governo,camara,Dep. Marcelo Ramos (PL/AM),1,1204556
101,204561,Dep. Bira Do Pindaré,PSB,MA,oposição,camara,Dep. Bira Do Pindaré (PSB/MA),5,1204561
101,204576,Dep. João Roma,PRB,BA,governo,camara,Dep. João Roma (PRB/BA),1,1204576
101,4931,Dep. Izalci Lucas,PSDB,DF,governo,camara,Dep. Izalci Lucas (PSDB/DF),2,14931
101,72442,Dep. Felipe Carreras,PSB,PE,oposição,camara,Dep. Felipe Carreras (PSB/PE),2,172442
101,73592,Dep. Kátia Abreu,PFL,TO,governo,camara,Dep. Kátia Abreu (PFL/TO),1,173592
101,73771,Dep. Flávio Arns,PT,PR,oposição,camara,Dep. Flávio Arns (PT/PR),14,173771
101,73910,Dep. Paulo Paim,PT,RS,oposição,camara,Dep. Paulo Paim (PT/RS),10,173910
101,73943,Dep. Perpétua Almeida,PCdoB,AC,oposição,camara,Dep. Perpétua Almeida (PCdoB/AC),6,173943
101,74057,Dep. Alice Portugal,PCdoB,BA,oposição,camara,Dep. Alice Portugal (PCdoB/BA),13,174057
101,74060,Dep. Daniel Almeida,PCdoB,BA,oposição,camara,Dep. Daniel Almeida (PCdoB/BA),15,174060
101,74082,Dep. Paulo Rocha,PT,PA,oposição,camara,Dep. Paulo Rocha (PT/PA),21,174082
101,74160,Dep. Patrus Ananias,PT,MG,oposição,camara,Dep. Patrus Ananias (PT/MG),12,174160
101,74270,Dep. Gilberto Nascimento,PSC,SP,governo,camara,Dep. Gilberto Nascimento (PSC/SP),4,174270
101,74366,Dep. João Campos,PRB,GO,governo,camara,Dep. João Campos (PRB/GO),2,174366
101,74376,Dep. Vander Loubet,PT,MS,oposição,camara,Dep. Vander Loubet (PT/MS),2,174376
101,74398,Dep. Maria Do Rosário,PT,RS,oposição,camara,Dep. Maria Do Rosário (PT/RS),1,174398
101,74400,Dep. Paulo Pimenta,PT,RS,oposição,camara,Dep. Paulo Pimenta (PT/RS),21,174400
101,74419,Dep. Gonzaga Patriota,PSB,PE,oposição,camara,Dep. Gonzaga Patriota (PSB/PE),3,174419
101,74548,Dep. Jaques Wagner,PT,BA,oposição,camara,Dep. Jaques Wagner (PT/BA),14,174548
101,74655,Dep. Eduardo Barbosa,PSDB,MG,governo,camara,Dep. Eduardo Barbosa (PSDB/MG),1,174655
101,74784,Dep. Luiza Erundina,PSOL,SP,oposição,camara,Dep. Luiza Erundina (PSOL/SP),2,174784
101,74848,Dep. Jandira Feghali,PCdoB,RJ,oposição,camara,Dep. Jandira Feghali (PCdoB/RJ),5,174848
101,76874,Dep. Marcelo Freixo,PSOL,RJ,oposição,camara,Dep. Marcelo Freixo (PSOL/RJ),20,176874
101,81055,Dep. Márcio Jerry,PCdoB,MA,oposição,camara,Dep. Márcio Jerry (PCdoB/MA),6,181055
101,92346,Dep. Eduardo Bolsonaro,PSL,SP,governo,camara,Dep. Eduardo Bolsonaro (PSL/SP),1,192346
101,1249,Sen. Kátia Abreu,PP,TO,governo,senado,Sen. Kátia Abreu (PP/TO),1,21249
101,141470,Dep. José Guimarães,PT,CE,oposição,camara,Dep. José Guimarães (PT/CE),3,1141470
101,160508,Dep. Afonso Florence,PT,BA,oposição,camara,Dep. Afonso Florence (PT/BA),3,1160508
101,204530,Dep. Rodrigo Agostinho,PSB,SP,oposição,camara,Dep. Rodrigo Agostinho (PSB/SP),1,1204530
101,345,Sen. Flávio Arns,REDE,PR,oposição,senado,Sen. Flávio Arns (REDE/PR),14.666666666666668,2345
101,374,Sen. Paulo Rocha,PT,PA,oposição,senado,Sen. Paulo Rocha (PT/PA),21,2374
101,4770,Sen. Izalci Lucas,PSDB,DF,governo,senado,Sen. Izalci Lucas (PSDB/DF),2,24770
101,4981,Sen. Acir Gurgacz,PDT,RO,oposição,senado,Sen. Acir Gurgacz (PDT/RO),2,24981
101,5008,Sen. Humberto Costa,PT,PE,oposição,senado,Sen. Humberto Costa (PT/PE),20,25008
101,5012,Sen. Randolfe Rodrigues,REDE,AP,oposição,senado,Sen. Randolfe Rodrigues (REDE/AP),9.666666666666666,25012
101,5352,Sen. Rogério Carvalho,PT,SE,oposição,senado,Sen. Rogério Carvalho (PT/SE),15,25352
101,5422,Sen. Marcos Rogério,DEM,RO,governo,senado,Sen. Marcos Rogério (DEM/RO),4,25422
101,5535,Sen. Telmário Mota,PROS,RR,governo,senado,Sen. Telmário Mota (PROS/RR),2,25535
101,5540,Sen. Fernando Bezerra Coelho,MDB,PE,governo,senado,Sen. Fernando Bezerra Coelho (MDB/PE),5,25540
101,5627,Sen. Jean Paul Prates,PT,RN,oposição,senado,Sen. Jean Paul Prates (PT/RN),11,25627
101,5666,Sen. Major Olimpio,PSL,SP,governo,senado,Sen. Major Olimpio (PSL/SP),5,25666
101,5718,Sen. Eliziane Gama,CIDADANIA,MA,governo,senado,Sen. Eliziane Gama (CIDADANIA/MA),4,25718
101,581,Sen. Jaques Wagner,PT,BA,oposição,senado,Sen. Jaques Wagner (PT/BA),14,2581
101,5895,Sen. Jorge Kajuru,CIDADANIA,GO,governo,senado,Sen. Jorge Kajuru (CIDADANIA/GO),1,25895
101,5979,Sen. Leila Barros,PSB,DF,oposição,senado,Sen. Leila Barros (PSB/DF),2,25979
101,5982,Sen. Alessandro Vieira,CIDADANIA,SE,governo,senado,Sen. Alessandro Vieira (CIDADANIA/SE),2,25982
101,6027,Sen. Mecias de Jesus,REPUBLICANOS,RR,governo,senado,Sen. Mecias de Jesus (REPUBLICANOS/RR),1,26027
101,825,Sen. Paulo Paim,PT,RS,oposição,senado,Sen. Paulo Paim (PT/RS),10,2825
101,945,Sen. Alvaro Dias,PODEMOS,PR,governo,senado,Sen. Alvaro Dias (PODEMOS/PR),1,2945
101,5953,Sen. Fabiano Contarato,REDE,ES,oposição,senado,Sen. Fabiano Contarato (REDE/ES),0.6666666666666666,25953
102,164359,Dep. Delegado Waldir,PSL,GO,governo,camara,Dep. Delegado Waldir (PSL/GO),1,1164359
102,178884,Dep. Hildo Rocha,MDB,MA,governo,camara,Dep. Hildo Rocha (MDB/MA),1,1178884
102,204366,Dep. Rodrigo Coelho,PSB,SC,oposição,camara,Dep. Rodrigo Coelho (PSB/SC),1,1204366
102,204506,Dep. Marcos Pereira,PRB,SP,governo,camara,Dep. Marcos Pereira (PRB/SP),1,1204506
102,76874,Dep. Marcelo Freixo,PSOL,RJ,oposição,camara,Dep. Marcelo Freixo (PSOL/RJ),1,176874
103,164359,Dep. Delegado Waldir,PSL,GO,governo,camara,Dep. Delegado Waldir (PSL/GO),1,1164359
103,204366,Dep. Rodrigo Coelho,PSB,SC,oposição,camara,Dep. Rodrigo Coelho (PSB/SC),1,1204366
103,204497,Dep. Júnior Ferrari,PSD,PA,governo,camara,Dep. Júnior Ferrari (PSD/PA),1,1204497
103,204506,Dep. Marcos Pereira,PRB,SP,governo,camara,Dep. Marcos Pereira (PRB/SP),1,1204506
103,76874,Dep. Marcelo Freixo,PSOL,RJ,oposição,camara,Dep. Marcelo Freixo (PSOL/RJ),1,176874
104,160570,Dep. Jerônimo Goergen,PP,RS,governo,camara,Dep. Jerônimo Goergen (PP/RS),0.5,1160570
104,160653,Dep. Roberto De Lucena,PODE,SP,governo,camara,Dep. Roberto De Lucena (PODE/SP),1,1160653
104,178989,Dep. Renata Abreu,PODE,SP,governo,camara,Dep. Renata Abreu (PODE/SP),0.5,1178989
104,204366,Dep. Rodrigo Coelho,PSB,SC,oposição,camara,Dep. Rodrigo Coelho (PSB/SC),1,1204366
104,204374,Dep. Bia Kicis,PSL,DF,governo,camara,Dep. Bia Kicis (PSL/DF),2,1204374
104,204506,Dep. Marcos Pereira,PRB,SP,governo,camara,Dep. Marcos Pereira (PRB/SP),1,1204506
104,204526,Dep. Luiz Philippe De Orleans E Bragança,PSL,SP,governo,camara,Dep. Luiz Philippe De Orleans E Bragança (PSL/SP),1,1204526
104,204543,Dep. Luiz Flávio Gomes,PSB,SP,oposição,camara,Dep. Luiz Flávio Gomes (PSB/SP),1,1204543
104,76874,Dep. Marcelo Freixo,PSOL,RJ,oposição,camara,Dep. Marcelo Freixo (PSOL/RJ),1,176874
104,204536,Dep. Kim Kataguiri,DEM,SP,governo,camara,Dep. Kim Kataguiri (DEM/SP),0.5,1204536
104,204391,Dep. José Nelto,PODE,GO,governo,camara,Dep. José Nelto (PODE/GO),0.5,1204391
105,5531,Sen. Elmano Férrer,PODEMOS,PI,governo,senado,Sen. Elmano Férrer (PODEMOS/PI),1,25531
106,5929,Sen. Juíza Selma,PSL,MT,governo,senado,Sen. Juíza Selma (PSL/MT),1,25929
106,5953,Sen. Fabiano Contarato,REDE,ES,oposição,senado,Sen. Fabiano Contarato (REDE/ES),1,25953
106,5982,Sen. Alessandro Vieira,CIDADANIA,SE,governo,senado,Sen. Alessandro Vieira (CIDADANIA/SE),1,25982
107,109429,Dep. Benes Leocádio,PRB,RN,governo,camara,Dep. Benes Leocádio (PRB/RN),6,1109429
107,133439,Dep. André Figueiredo,PDT,CE,oposição,camara,Dep. André Figueiredo (PDT/CE),4,1133439
107,134812,Dep. Edmilson Rodrigues,PSOL,PA,oposição,camara,Dep. Edmilson Rodrigues (PSOL/PA),26,1134812
107,152605,Dep. Glauber Braga,PSOL,RJ,oposição,camara,Dep. Glauber Braga (PSOL/RJ),29,1152605
107,160528,Dep. Danilo Cabral,PSB,PE,oposição,camara,Dep. Danilo Cabral (PSB/PE),12,1160528
107,160538,Dep. Bohn Gass,PT,RS,oposição,camara,Dep. Bohn Gass (PT/RS),11,1160538
107,160556,Dep. Padre João,PT,MG,oposição,camara,Dep. Padre João (PT/MG),24,1160556
107,160568,Dep. Rogério Carvalho,PT,SE,oposição,camara,Dep. Rogério Carvalho (PT/SE),10,1160568
107,171619,Dep. Margarida Salomão,PT,MG,oposição,camara,Dep. Margarida Salomão (PT/MG),7,1171619
107,178826,Dep. Major Olimpio,PSL,SP,governo,camara,Dep. Major Olimpio (PSL/SP),8,1178826
107,178884,Dep. Hildo Rocha,MDB,MA,governo,camara,Dep. Hildo Rocha (MDB/MA),29,1178884
107,178887,Dep. Rubens Pereira Júnior,PCdoB,,oposição,camara,Dep. Rubens Pereira Júnior (PCdoB/-),5,1178887
107,178947,Dep. Sóstenes Cavalcante,DEM,RJ,governo,camara,Dep. Sóstenes Cavalcante (DEM/RJ),26,1178947
107,178970,Dep. João Daniel,PT,SE,oposição,camara,Dep. João Daniel (PT/SE),9,1178970
107,178986,Dep. Nilto Tatto,PT,SP,oposição,camara,Dep. Nilto Tatto (PT/SP),37,1178986
107,178987,Dep. Orlando Silva,PCdoB,SP,oposição,camara,Dep. Orlando Silva (PCdoB/SP),4,1178987
107,178990,Dep. Samuel Moreira,PSDB,SP,governo,camara,Dep. Samuel Moreira (PSDB/SP),14,1178990
107,204365,Dep. Gilson Marques,NOVO,SC,governo,camara,Dep. Gilson Marques (NOVO/SC),2,1204365
107,204371,Dep. Felipe Rigoni,PSB,ES,oposição,camara,Dep. Felipe Rigoni (PSB/ES),9,1204371
107,204391,Dep. José Nelto,PODE,GO,governo,camara,Dep. José Nelto (PODE/GO),3,1204391
107,204394,Dep. Gervásio Maia,PSB,PB,oposição,camara,Dep. Gervásio Maia (PSB/PB),2,1204394
107,204419,Dep. Glaustin Fokus,PSC,GO,governo,camara,Dep. Glaustin Fokus (PSC/GO),2,1204419
107,204449,Dep. Nelson Barbudo,PSL,MT,governo,camara,Dep. Nelson Barbudo (PSL/MT),51,1204449
107,204453,Dep. Natália Bonavides,PT,RN,oposição,camara,Dep. Natália Bonavides (PT/RN),3,1204453
107,204464,Dep. Talíria Petrone,PSOL,RJ,oposição,camara,Dep. Talíria Petrone (PSOL/RJ),14,1204464
107,204500,Dep. Eduardo Costa,PTB,PA,governo,camara,Dep. Eduardo Costa (PTB/PA),25,1204500
107,204555,Dep. José Ricardo,PT,AM,oposição,camara,Dep. José Ricardo (PT/AM),36,1204555
107,204575,Dep. Gil Cutrim,PDT,MA,oposição,camara,Dep. Gil Cutrim (PDT/MA),3,1204575
107,4931,Dep. Izalci Lucas,PSDB,DF,governo,camara,Dep. Izalci Lucas (PSDB/DF),52,14931
107,73460,Dep. Gustavo Fruet,PDT,PR,oposição,camara,Dep. Gustavo Fruet (PDT/PR),2,173460
107,73943,Dep. Perpétua Almeida,PCdoB,AC,oposição,camara,Dep. Perpétua Almeida (PCdoB/AC),7,173943
107,74057,Dep. Alice Portugal,PCdoB,BA,oposição,camara,Dep. Alice Portugal (PCdoB/BA),5,174057
107,74400,Dep. Paulo Pimenta,PT,RS,oposição,camara,Dep. Paulo Pimenta (PT/RS),36,174400
107,74848,Dep. Jandira Feghali,PCdoB,RJ,oposição,camara,Dep. Jandira Feghali (PCdoB/RJ),5,174848
107,81055,Dep. Márcio Jerry,PCdoB,MA,oposição,camara,Dep. Márcio Jerry (PCdoB/MA),5,181055
107,141470,Dep. José Guimarães,PT,CE,oposição,camara,Dep. José Guimarães (PT/CE),3,1141470
107,160508,Dep. Afonso Florence,PT,BA,oposição,camara,Dep. Afonso Florence (PT/BA),2,1160508
107,160604,Dep. Pedro Uczai,PT,SC,oposição,camara,Dep. Pedro Uczai (PT/SC),1,1160604
107,178977,Dep. Eduardo Cury,PSDB,SP,governo,camara,Dep. Eduardo Cury (PSDB/SP),1,1178977
107,204504,Dep. Cezinha de Madureira,PSD,SP,governo,camara,Dep. Cezinha de Madureira (PSD/SP),1,1204504
107,204508,Dep. Igor Timo,PODE,MG,governo,camara,Dep. Igor Timo (PODE/MG),3,1204508
107,3396,Sen. Tasso Jereissati,PSDB,CE,governo,senado,Sen. Tasso Jereissati (PSDB/CE),9,23396
107,4770,Sen. Izalci Lucas,PSDB,DF,governo,senado,Sen. Izalci Lucas (PSDB/DF),52,24770
107,5352,Sen. Rogério Carvalho,PT,SE,oposição,senado,Sen. Rogério Carvalho (PT/SE),10,25352
107,5411,Sen. Weverton,PDT,MA,oposição,senado,Sen. Weverton (PDT/MA),3,25411
107,5666,Sen. Major Olimpio,PSL,SP,governo,senado,Sen. Major Olimpio (PSL/SP),9,25666
108,132504,Dep. Enio Verri,PT,,oposição,camara,Dep. Enio Verri (PT/-),2.1666666666666665,1132504
108,141422,Dep. Efraim Filho,DEM,,governo,camara,Dep. Efraim Filho (DEM/-),0.75,1141422
108,178922,Dep. Tadeu Alencar,PSB,PE,oposição,camara,Dep. Tadeu Alencar (PSB/PE),0.75,1178922
108,178975,Dep. Baleia Rossi,MDB,SP,governo,camara,Dep. Baleia Rossi (MDB/SP),0.75,1178975
108,204371,Dep. Felipe Rigoni,PSB,ES,oposição,camara,Dep. Felipe Rigoni (PSB/ES),2.1666666666666665,1204371
108,204388,Dep. Bibo Nunes,PSL,RS,governo,camara,Dep. Bibo Nunes (PSL/RS),0.75,1204388
108,204429,Dep. João H. Campos,PSB,PE,oposição,camara,Dep. João H. Campos (PSB/PE),0.75,1204429
108,204534,Dep. Tabata Amaral,PDT,SP,oposição,camara,Dep. Tabata Amaral (PDT/SP),2.1666666666666665,1204534
108,204544,Dep. Alexandre Frota,PSL,SP,governo,camara,Dep. Alexandre Frota (PSL/SP),0.75,1204544
109,160512,Dep. Aureo Ribeiro,SOLIDARIEDADE,RJ,governo,camara,Dep. Aureo Ribeiro (SOLIDARIEDADE/RJ),1,1160512
109,160587,Dep. Fábio Trad,PSD,MS,governo,camara,Dep. Fábio Trad (PSD/MS),1,1160587
109,204527,Dep. Geninho Zuliani,DEM,SP,governo,camara,Dep. Geninho Zuliani (DEM/SP),1,1204527
109,74262,Dep. Carlos Sampaio,PSDB,SP,governo,camara,Dep. Carlos Sampaio (PSDB/SP),6,174262
109,74554,Dep. José Rocha,PL,BA,governo,camara,Dep. José Rocha (PL/BA),1,174554
109,74693,Dep. Rodrigo Maia,DEM,RJ,governo,camara,Dep. Rodrigo Maia (DEM/RJ),1,174693
109,98057,Dep. Lafayette De Andrada,PRB,MG,governo,camara,Dep. Lafayette De Andrada (PRB/MG),4,198057
110,160559,Dep. Alceu Moreira,MDB,,governo,camara,Dep. Alceu Moreira (MDB/-),1,1160559
110,178871,Dep. Evair Vieira De Melo,PP,ES,governo,camara,Dep. Evair Vieira De Melo (PP/ES),4,1178871
110,178933,Dep. Sergio Souza,MDB,PR,governo,camara,Dep. Sergio Souza (MDB/PR),8,1178933
110,178963,Dep. Covatti Filho,PP,,governo,camara,Dep. Covatti Filho (PP/-),1,1178963
110,204386,Dep. Jose Mario Schreiner,DEM,GO,governo,camara,Dep. Jose Mario Schreiner (DEM/GO),2,1204386
110,204395,Dep. Pedro Lupion,DEM,PR,governo,camara,Dep. Pedro Lupion (DEM/PR),4,1204395
110,204449,Dep. Nelson Barbudo,PSL,MT,governo,camara,Dep. Nelson Barbudo (PSL/MT),15,1204449
110,73483,Dep. Luis Carlos Heinze,PP,,governo,camara,Dep. Luis Carlos Heinze (PP/-),5,173483
110,1186,Sen. Luis Carlos Heinze,PP,RS,governo,senado,Sen. Luis Carlos Heinze (PP/RS),5,21186
110,141470,Dep. José Guimarães,PT,CE,oposição,camara,Dep. José Guimarães (PT/CE),3,1141470
110,178986,Dep. Nilto Tatto,PT,SP,oposição,camara,Dep. Nilto Tatto (PT/SP),3,1178986
110,204530,Dep. Rodrigo Agostinho,PSB,SP,oposição,camara,Dep. Rodrigo Agostinho (PSB/SP),2,1204530
110,5718,Sen. Eliziane Gama,CIDADANIA,MA,governo,senado,Sen. Eliziane Gama (CIDADANIA/MA),1,25718
