id_leggo,id_autor_parlametria,id_ext,casa,id_autor,tipo_autor,casa_autor,tipo_generico,sigla_local,peso_total_documentos,num_documentos,is_important,bancada
204,174043,16526,camara,74043,Deputado,camara,Emenda,PLEN,17,17,TRUE,governo
204,1204396,16526,camara,204396,Deputado,camara,Emenda,PLEN,11,11,TRUE,governo
204,1160508,16526,camara,160508,Deputado,camara,Emenda,PLEN,9,9,TRUE,oposição
204,1151208,16526,camara,151208,Deputado,camara,Emenda,PLEN,6,6,TRUE,governo
204,1160639,16526,camara,160639,Deputado,camara,Emenda,PLEN,6,6,TRUE,governo
204,1204388,16526,camara,204388,Deputado,camara,Emenda,PLEN,6,6,TRUE,governo
204,1141391,16526,camara,141391,Deputado,camara,Emenda,PLEN,5,5,TRUE,governo
204,1204477,16526,camara,204477,Deputado,camara,Emenda,PLEN,5,5,TRUE,governo
204,1160665,16526,camara,160665,Deputado,camara,Emenda,PLEN,4.2,5,TRUE,governo
204,174060,16526,camara,74060,Deputado,camara,Emenda,PLEN,4,4,TRUE,oposição
204,174158,16526,camara,74158,Deputado,camara,Emenda,PLEN,4,4,TRUE,oposição
204,1133439,16526,camara,133439,Deputado,camara,Emenda,PLEN,4,4,TRUE,oposição
204,181055,16526,camara,81055,Deputado,camara,Emenda,PLEN,3,3,TRUE,oposição
204,1160587,16526,camara,160587,Deputado,camara,Emenda,PLEN,3,3,TRUE,governo
204,1164359,16526,camara,164359,Deputado,camara,Emenda,PLEN,3,3,TRUE,governo
204,1205865,16526,camara,205865,Deputado,camara,Emenda,PLEN,3,3,TRUE,governo
204,174366,16526,camara,74366,Deputado,camara,Emenda,PLEN,2,2,TRUE,governo
204,1160665,16526,camara,160665,Deputado,camara,Parecer,PLEN,2,2,TRUE,governo
204,1178910,16526,camara,178910,Deputado,camara,Emenda,PLEN,2,2,TRUE,governo
204,1204398,16526,camara,204398,Deputado,camara,Emenda,PLEN,2,2,TRUE,governo
204,1204418,16526,camara,204418,Deputado,camara,Emenda,PLEN,2,2,TRUE,governo
204,1178854,16526,camara,178854,Deputado,camara,Emenda,PLEN,1.2,2,TRUE,governo
204,192699,16526,camara,92699,Deputado,camara,Emenda,PLEN,1,1,TRUE,governo
204,1141508,16526,camara,141508,Deputado,camara,Requerimento,COAPP(SGM),1,1,FALSE,oposição
204,1141555,16526,camara,141555,Deputado,camara,Emenda,PLEN,1,1,TRUE,governo
204,1160635,16526,camara,160635,Deputado,camara,Emenda,PLEN,1,1,TRUE,governo
204,1160665,16526,camara,160665,Deputado,camara,Parecer,PL129295,1,1,TRUE,governo
204,1160666,16526,camara,160666,Deputado,camara,Emenda,PLEN,1,1,TRUE,oposição
204,1178874,16526,camara,178874,Deputado,camara,Requerimento,CCP,1,1,FALSE,oposição
204,1178916,16526,camara,178916,Deputado,camara,Emenda,PLEN,1,1,TRUE,governo
204,1178992,16526,camara,178992,Deputado,camara,Emenda,PLEN,1,1,TRUE,governo
204,1194260,16526,camara,194260,Deputado,camara,Emenda,PLEN,1,1,TRUE,governo
204,1204364,16526,camara,204364,Deputado,camara,Emenda,PLEN,1,1,TRUE,governo
204,1204365,16526,camara,204365,Deputado,camara,Emenda,PLEN,1,1,TRUE,governo
204,1204371,16526,camara,204371,Deputado,camara,Emenda,PLEN,1,1,TRUE,oposição
204,1204389,16526,camara,204389,Deputado,camara,Emenda,PLEN,1,1,TRUE,oposição
204,1204418,16526,camara,204418,Deputado,camara,Requerimento,CCP,1,1,FALSE,governo
204,1204418,16526,camara,204418,Deputado,camara,Requerimento,SEPRO,1,1,FALSE,governo
204,1204429,16526,camara,204429,Deputado,camara,Emenda,PLEN,1,1,TRUE,oposição
204,1204504,16526,camara,204504,Deputado,camara,Emenda,PLEN,1,1,TRUE,governo
204,1204506,16526,camara,204506,Deputado,camara,Emenda,PLEN,1,1,TRUE,governo
204,1204513,16526,camara,204513,Deputado,camara,Emenda,PLEN,1,1,TRUE,governo
204,1204524,16526,camara,204524,Deputado,camara,Emenda,PLEN,1,1,TRUE,governo
204,1204536,16526,camara,204536,Deputado,camara,Emenda,PLEN,1,1,TRUE,governo
204,1204543,16526,camara,204543,Deputado,camara,Emenda,PLEN,1,1,TRUE,oposição
204,174262,16526,camara,74262,Deputado,camara,Emenda,PLEN,0.2,1,TRUE,governo
204,1178884,16526,camara,178884,Deputado,camara,Emenda,PLEN,0.2,1,TRUE,governo
204,1204358,16526,camara,204358,Deputado,camara,Emenda,PLEN,0.2,1,TRUE,governo
106,1178879,20289,camara,178879,Deputado,camara,Requerimento,CCP,2,2,FALSE,governo
106,1146788,20289,camara,146788,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
106,1204416,20289,camara,204416,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
106,1204428,20289,camara,204428,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,oposição
106,1204441,20289,camara,204441,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
128,1205476,20956,camara,205476,Deputado,camara,Prop. Original / Apensada,CSSF,1,1,TRUE,governo
157,172442,46249,camara,72442,Deputado,camara,Prop. Original / Apensada,CCP,2,2,FALSE,oposição
157,1178970,46249,camara,178970,Deputado,camara,Prop. Original / Apensada,CCP,2,2,FALSE,oposição
157,174400,46249,camara,74400,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,oposição
157,1133968,46249,camara,133968,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,oposição
157,1160632,46249,camara,160632,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
157,1178835,46249,camara,178835,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,oposição
157,1178858,46249,camara,178858,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
157,1178930,46249,camara,178930,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
157,1178986,46249,camara,178986,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,oposição
157,1204478,46249,camara,204478,Deputado,camara,Requerimento,CCP,1,1,FALSE,governo
175,174398,51066,camara,74398,Deputado,camara,Prop. Original / Apensada,MESA,1,1,FALSE,oposição
175,1160575,51066,camara,160575,Deputado,camara,Requerimento,CCP,1,1,FALSE,oposição
175,1160619,51066,camara,160619,Deputado,camara,Requerimento,PLEN,1,1,TRUE,governo
175,1171619,51066,camara,171619,Deputado,camara,Requerimento,CCP,1,1,FALSE,oposição
175,1171619,51066,camara,171619,Deputado,camara,Requerimento,MESA,1,1,FALSE,oposição
175,1204537,51066,camara,204537,Deputado,camara,Parecer,CCJC,1,1,TRUE,governo
154,174439,257161,camara,74439,Deputado,camara,Requerimento,CCP,1,1,FALSE,oposição
154,176874,257161,camara,76874,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,oposição
154,1141516,257161,camara,141516,Deputado,camara,Requerimento,CCP,1,1,FALSE,governo
154,1178896,257161,camara,178896,Deputado,camara,Requerimento,CCP,1,1,FALSE,governo
154,1178908,257161,camara,178908,Deputado,camara,Prop. Original / Apensada,CFT,1,1,TRUE,governo
154,1178954,257161,camara,178954,Deputado,camara,Requerimento,CCP,1,1,FALSE,governo
154,1204536,257161,camara,204536,Deputado,camara,Requerimento,CCP,1,1,FALSE,governo
43,1204534,332457,camara,204534,Deputado,camara,Requerimento,CCP,2,2,FALSE,oposição
43,169871,332457,camara,69871,Deputado,camara,Requerimento,CE,1,1,TRUE,governo
43,174273,332457,camara,74273,Deputado,camara,Requerimento,CCP,1,1,FALSE,oposição
43,1160639,332457,camara,160639,Deputado,camara,Requerimento,PLEN,1,1,TRUE,governo
43,1204410,332457,camara,204410,Deputado,camara,Requerimento,PLEN,1,1,TRUE,governo
43,1204467,332457,camara,204467,Deputado,camara,Prop. Original / Apensada,MESA,1,1,FALSE,oposição
43,1204467,332457,camara,204467,Deputado,camara,Requerimento,CCP,1,1,FALSE,oposição
43,1204472,332457,camara,204472,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
43,1204478,332457,camara,204478,Deputado,camara,Requerimento,CCP,1,1,FALSE,governo
43,1204529,332457,camara,204529,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
43,1204534,332457,camara,204534,Deputado,camara,Prop. Original / Apensada,MESA,1,1,FALSE,oposição
43,1204538,332457,camara,204538,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
159,1141417,345311,camara,141417,Deputado,camara,Requerimento,CCP,1,1,FALSE,governo
159,1160559,345311,camara,160559,Deputado,camara,Requerimento,CCP,1,1,FALSE,governo
159,1160600,345311,camara,160600,Deputado,camara,Requerimento,NAJUR(SGM),1,1,FALSE,governo
159,1178963,345311,camara,178963,Deputado,camara,Requerimento,CCP,1,1,FALSE,governo
159,1204478,345311,camara,204478,Deputado,camara,Requerimento,CCP,1,1,FALSE,governo
192,1132504,353631,camara,132504,Deputado,camara,Emenda,PLEN,0.8333333333333333,3,TRUE,oposição
192,1204371,353631,camara,204371,Deputado,camara,Emenda,PLEN,0.8333333333333333,3,TRUE,oposição
192,1204534,353631,camara,204534,Deputado,camara,Emenda,PLEN,0.8333333333333333,3,TRUE,oposição
192,1141422,353631,camara,141422,Deputado,camara,Emenda,PLEN,0.25,1,TRUE,governo
192,1178922,353631,camara,178922,Deputado,camara,Emenda,PLEN,0.25,1,TRUE,oposição
192,1178975,353631,camara,178975,Deputado,camara,Emenda,PLEN,0.25,1,TRUE,governo
192,1204388,353631,camara,204388,Deputado,camara,Emenda,PLEN,0.25,1,TRUE,governo
192,1204429,353631,camara,204429,Deputado,camara,Emenda,PLEN,0.25,1,TRUE,oposição
192,1204544,353631,camara,204544,Deputado,camara,Emenda,PLEN,0.25,1,TRUE,governo
103,173433,360369,camara,73433,Deputado,camara,Requerimento,CCP,1,1,FALSE,oposição
127,1204544,380828,camara,204544,Deputado,camara,Prop. Original / Apensada,CSSF,2,2,TRUE,governo
127,166179,380828,camara,66179,Deputado,camara,Requerimento,CCP,1,1,FALSE,governo
127,173466,380828,camara,73466,Deputado,camara,Prop. Original / Apensada,CSSF,1,1,TRUE,governo
127,174371,380828,camara,74371,Deputado,camara,Prop. Original / Apensada,CSSF,1,1,TRUE,oposição
127,1141401,380828,camara,141401,Deputado,camara,Requerimento,CCP,1,1,FALSE,governo
127,1151208,380828,camara,151208,Deputado,camara,Requerimento,CCP,1,1,FALSE,governo
127,1164360,380828,camara,164360,Deputado,camara,Prop. Original / Apensada,CSSF,1,1,TRUE,governo
127,1204411,380828,camara,204411,Deputado,camara,Prop. Original / Apensada,CSSF,1,1,TRUE,governo
127,1204414,380828,camara,204414,Deputado,camara,Prop. Original / Apensada,CSSF,1,1,TRUE,governo
127,1204447,380828,camara,204447,Deputado,camara,Prop. Original / Apensada,CSSF,1,1,TRUE,governo
25,172442,408349,camara,72442,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,oposição
25,173466,408349,camara,73466,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
25,173466,408349,camara,73466,Deputado,camara,Requerimento,CCP,1,1,FALSE,governo
25,181297,408349,camara,81297,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
25,1178866,408349,camara,178866,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,oposição
25,1178929,408349,camara,178929,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
25,1178933,408349,camara,178933,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
25,1178939,408349,camara,178939,Deputado,camara,Requerimento,CCP,1,1,FALSE,governo
25,1204357,408349,camara,204357,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
25,1204377,408349,camara,204377,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
25,1204464,408349,camara,204464,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,oposição
25,1204560,408349,camara,204560,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
129,173701,426002,camara,73701,Deputado,camara,Parecer,CSSF,4,4,TRUE,oposição
129,172442,426002,camara,72442,Deputado,camara,Prop. Original / Apensada,CSSF,1,1,TRUE,oposição
129,1152610,426002,camara,152610,Deputado,camara,Requerimento,NAJUR(SGM),1,1,FALSE,governo
129,1204377,426002,camara,204377,Deputado,camara,Requerimento,CSSF,1,1,TRUE,governo
129,1204421,426002,camara,204421,Deputado,camara,Prop. Original / Apensada,PLEN,1,1,TRUE,governo
129,1204421,426002,camara,204421,Deputado,camara,Requerimento,NAJUR(SGM),1,1,FALSE,governo
129,1204428,426002,camara,204428,Deputado,camara,Prop. Original / Apensada,CSSF,1,1,TRUE,oposição
129,1204514,426002,camara,204514,Deputado,camara,Prop. Original / Apensada,PLEN,1,1,TRUE,governo
129,1204514,426002,camara,204514,Deputado,camara,Requerimento,NAJUR(SGM),1,1,FALSE,governo
129,1204366,426002,camara,204366,Deputado,camara,Requerimento,CSSF,0.5,1,TRUE,oposição
129,1204528,426002,camara,204528,Deputado,camara,Requerimento,CSSF,0.5,1,TRUE,governo
40,1204418,465835,camara,204418,Deputado,camara,Requerimento,CCJC,1,1,TRUE,governo
41,1205476,467520,camara,205476,Deputado,camara,Prop. Original / Apensada,CCP,2,2,FALSE,governo
41,1204380,467520,camara,204380,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
41,1204397,467520,camara,204397,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
41,1204397,467520,camara,204397,Deputado,camara,Requerimento,SEPRO,1,1,FALSE,governo
224,174399,473484,camara,74399,Deputado,camara,Requerimento,CCP,1,1,FALSE,governo
179,1204576,500183,camara,204576,Deputado,camara,Parecer,CCJC,2,2,TRUE,governo
179,1204536,500183,camara,204536,Deputado,camara,Prop. Original / Apensada,CCJC,1,1,TRUE,governo
101,1204462,500633,camara,204462,Deputado,camara,Parecer,CCJC,2,2,TRUE,governo
101,1204488,500633,camara,204488,Deputado,camara,Prop. Original / Apensada,CCJC,1,1,TRUE,governo
202,1178881,522447,camara,178881,Deputado,camara,Parecer,CSPCCO,1,1,TRUE,governo
202,1178987,522447,camara,178987,Deputado,camara,Requerimento,CCJC,1,1,TRUE,oposição
19,1204467,534328,camara,204467,Deputado,camara,Requerimento,CCP,2,2,FALSE,oposição
19,1204519,534328,camara,204519,Deputado,camara,Emenda,CE,2,2,TRUE,governo
19,173801,534328,camara,73801,Deputado,camara,Requerimento,CCP,1,1,FALSE,oposição
19,1160642,534328,camara,160642,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
19,1204369,534328,camara,204369,Deputado,camara,Requerimento,CCP,1,1,FALSE,governo
19,1204398,534328,camara,204398,Deputado,camara,Parecer,PLEN,1,1,TRUE,governo
19,1204453,534328,camara,204453,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,oposição
19,1204462,534328,camara,204462,Deputado,camara,Requerimento,CCP,1,1,FALSE,governo
19,1204481,534328,camara,204481,Deputado,camara,Requerimento,CCP,1,1,FALSE,governo
19,1204501,534328,camara,204501,Deputado,camara,Requerimento,CCP,1,1,FALSE,oposição
19,1204503,534328,camara,204503,Deputado,camara,Requerimento,MESA,1,1,FALSE,oposição
19,1204527,534328,camara,204527,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
19,1204462,534328,camara,204462,Deputado,camara,Requerimento,SEPRO,0.5,1,FALSE,governo
19,1204545,534328,camara,204545,Deputado,camara,Requerimento,SEPRO,0.5,1,FALSE,governo
19,1204369,534328,camara,204369,Deputado,camara,Prop. Original / Apensada,MESA,0.3333333333333333,1,FALSE,governo
19,1204374,534328,camara,204374,Deputado,camara,Prop. Original / Apensada,MESA,0.3333333333333333,1,FALSE,governo
19,1204462,534328,camara,204462,Deputado,camara,Prop. Original / Apensada,MESA,0.3333333333333333,1,FALSE,governo
164,1204416,541857,camara,204416,Deputado,camara,Prop. Original / Apensada,CCP,5,5,FALSE,governo
164,173486,541857,camara,73486,Deputado,camara,Prop. Original / Apensada,CCP,2,2,FALSE,oposição
164,1160545,541857,camara,160545,Deputado,camara,Prop. Original / Apensada,CCP,2,2,FALSE,governo
164,1204382,541857,camara,204382,Deputado,camara,Prop. Original / Apensada,CCP,2,2,FALSE,governo
164,1204512,541857,camara,204512,Deputado,camara,Prop. Original / Apensada,CCP,2,2,FALSE,governo
164,1204548,541857,camara,204548,Deputado,camara,Prop. Original / Apensada,CCP,2,2,FALSE,governo
164,1205863,541857,camara,205863,Deputado,camara,Prop. Original / Apensada,CCP,2,2,FALSE,governo
164,174044,541857,camara,74044,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
164,174305,541857,camara,74305,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
164,174399,541857,camara,74399,Deputado,camara,Requerimento,CCP,1,1,FALSE,governo
164,174419,541857,camara,74419,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,oposição
164,174585,541857,camara,74585,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
164,176874,541857,camara,76874,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,oposição
164,1116379,541857,camara,116379,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
164,1141401,541857,camara,141401,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
164,1151208,541857,camara,151208,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
164,1160511,541857,camara,160511,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,oposição
164,1160545,541857,camara,160545,Deputado,camara,Requerimento,MESA,1,1,FALSE,governo
164,1164359,541857,camara,164359,Deputado,camara,Requerimento,CCP,1,1,FALSE,governo
164,1177282,541857,camara,177282,Deputado,camara,Requerimento,CCP,1,1,FALSE,oposição
164,1178881,541857,camara,178881,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
164,1178908,541857,camara,178908,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
164,1178924,541857,camara,178924,Deputado,camara,Requerimento,PLEN,1,1,TRUE,governo
164,1178924,541857,camara,178924,Deputado,camara,Requerimento,SEPRO,1,1,FALSE,governo
164,1178945,541857,camara,178945,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
164,1178948,541857,camara,178948,Deputado,camara,Requerimento,CCP,1,1,FALSE,governo
164,1178953,541857,camara,178953,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
164,1178954,541857,camara,178954,Deputado,camara,Requerimento,CCP,1,1,FALSE,governo
164,1178964,541857,camara,178964,Deputado,camara,Requerimento,MESA,1,1,FALSE,oposição
164,1179587,541857,camara,179587,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
164,1179587,541857,camara,179587,Deputado,camara,Requerimento,NAJUR(SGM),1,1,FALSE,governo
164,1194260,541857,camara,194260,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
164,1204355,541857,camara,204355,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
164,1204356,541857,camara,204356,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
164,1204359,541857,camara,204359,Deputado,camara,Requerimento,CCP,1,1,FALSE,governo
164,1204368,541857,camara,204368,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
164,1204388,541857,camara,204388,Deputado,camara,Prop. Original / Apensada,MESA,1,1,FALSE,governo
164,1204388,541857,camara,204388,Deputado,camara,Requerimento,SEPRO,1,1,FALSE,governo
164,1204391,541857,camara,204391,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
164,1204416,541857,camara,204416,Deputado,camara,Requerimento,CCP,1,1,FALSE,governo
164,1204416,541857,camara,204416,Deputado,camara,Requerimento,MESA,1,1,FALSE,governo
164,1204416,541857,camara,204416,Deputado,camara,Requerimento,SEPRO,1,1,FALSE,governo
164,1204418,541857,camara,204418,Deputado,camara,Prop. Original / Apensada,MESA,1,1,FALSE,governo
164,1204418,541857,camara,204418,Deputado,camara,Requerimento,CCP,1,1,FALSE,governo
164,1204420,541857,camara,204420,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
164,1204421,541857,camara,204421,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
164,1204441,541857,camara,204441,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
164,1204442,541857,camara,204442,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
164,1204451,541857,camara,204451,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
164,1204456,541857,camara,204456,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
164,1204472,541857,camara,204472,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
164,1204511,541857,camara,204511,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
164,1204520,541857,camara,204520,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
164,1204529,541857,camara,204529,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
164,1204531,541857,camara,204531,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
164,1204547,541857,camara,204547,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
164,1204550,541857,camara,204550,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
164,1204576,541857,camara,204576,Deputado,camara,Prop. Original / Apensada,MESA,1,1,FALSE,governo
164,1164359,541857,camara,164359,Deputado,camara,Prop. Original / Apensada,MESA,0.5,1,FALSE,governo
164,1204456,541857,camara,204456,Deputado,camara,Prop. Original / Apensada,MESA,0.5,1,FALSE,governo
181,1204425,546383,camara,204425,Deputado,camara,Requerimento,CCP,1,1,FALSE,governo
181,1204523,546383,camara,204523,Deputado,camara,Prop. Original / Apensada,CSSF,1,1,TRUE,governo
31,1204555,560047,camara,204555,Deputado,camara,Prop. Original / Apensada,CE,1,1,TRUE,oposição
35,1160639,578426,camara,160639,Deputado,camara,Requerimento,PLEN,1,1,TRUE,governo
35,1204576,578426,camara,204576,Deputado,camara,Prop. Original / Apensada,MESA,1,1,FALSE,governo
35,1122974,578426,camara,122974,Deputado,camara,Emenda,PLEN,0.5,1,TRUE,governo
35,1204566,578426,camara,204566,Deputado,camara,Emenda,PLEN,0.5,1,TRUE,governo
35,174307,578426,camara,74307,Deputado,camara,Emenda,PLEN,0.3333333333333333,1,TRUE,governo
35,1160587,578426,camara,160587,Deputado,camara,Emenda,PLEN,0.3333333333333333,1,TRUE,governo
35,1204544,578426,camara,204544,Deputado,camara,Emenda,PLEN,0.3333333333333333,1,TRUE,governo
39,174399,595991,camara,74399,Deputado,camara,Requerimento,CCP,1,1,FALSE,governo
39,1178884,595991,camara,178884,Deputado,camara,Parecer,CFT,1,1,TRUE,governo
195,1160511,604557,camara,160511,Deputado,camara,Requerimento,CCP,1,1,FALSE,oposição
195,1206231,604557,camara,206231,Deputado,camara,Requerimento,CCP,1,1,FALSE,oposição
183,188950,604888,camara,88950,Deputado,camara,Emenda,PLEN,2,2,TRUE,governo
183,1178915,604888,camara,178915,Deputado,camara,Emenda,PLEN,2,2,TRUE,governo
183,1160511,604888,camara,160511,Deputado,camara,Requerimento,PLEN,1,1,TRUE,oposição
183,1160598,604888,camara,160598,Deputado,camara,Emenda,PLEN,1,1,TRUE,oposição
183,1160653,604888,camara,160653,Deputado,camara,Requerimento,SEPRO,1,1,FALSE,governo
183,1178881,604888,camara,178881,Deputado,camara,Emenda,PLEN,1,1,TRUE,governo
183,1204377,604888,camara,204377,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
183,1204526,604888,camara,204526,Deputado,camara,Prop. Original / Apensada,MESA,1,1,FALSE,governo
183,1204526,604888,camara,204526,Deputado,camara,Requerimento,CCP,1,1,FALSE,governo
183,1204536,604888,camara,204536,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
42,1204444,606722,camara,204444,Deputado,camara,Prop. Original / Apensada,CCP,2,2,FALSE,governo
42,1160531,606722,camara,160531,Deputado,camara,Requerimento,PLEN,1,1,TRUE,governo
42,1160642,606722,camara,160642,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
42,1193726,606722,camara,193726,Deputado,camara,Requerimento,CCP,1,1,FALSE,governo
42,1204374,606722,camara,204374,Deputado,camara,Requerimento,CCP,1,1,FALSE,governo
42,1204411,606722,camara,204411,Deputado,camara,Requerimento,CCP,1,1,FALSE,governo
42,1204441,606722,camara,204441,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
42,1204453,606722,camara,204453,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,oposição
42,1204478,606722,camara,204478,Deputado,camara,Requerimento,CCP,1,1,FALSE,governo
42,1204503,606722,camara,204503,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,oposição
42,1204542,606722,camara,204542,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,oposição
42,1204564,606722,camara,204564,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
42,1204407,606722,camara,204407,Deputado,camara,Prop. Original / Apensada,CCP,0.5333333333333333,2,FALSE,oposição
42,1204535,606722,camara,204535,Deputado,camara,Prop. Original / Apensada,CCP,0.5333333333333333,2,FALSE,oposição
42,1205548,606722,camara,205548,Deputado,camara,Prop. Original / Apensada,CCP,0.3333333333333333,1,FALSE,oposição
42,174784,606722,camara,74784,Deputado,camara,Prop. Original / Apensada,CCP,0.2,1,FALSE,oposição
42,1204464,606722,camara,204464,Deputado,camara,Prop. Original / Apensada,CCP,0.2,1,FALSE,oposição
42,1204509,606722,camara,204509,Deputado,camara,Prop. Original / Apensada,CCP,0.2,1,FALSE,oposição
,174399,613200,camara,74399,Deputado,camara,Requerimento,CCP,1,1,FALSE,governo
21,1204504,946629,camara,204504,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
32,174371,949156,camara,74371,Deputado,camara,Prop. Original / Apensada,CE,1,1,TRUE,oposição
32,1194260,949156,camara,194260,Deputado,camara,Prop. Original / Apensada,CE,1,1,TRUE,governo
32,1204377,949156,camara,204377,Deputado,camara,Prop. Original / Apensada,CE,1,1,TRUE,governo
32,1204381,949156,camara,204381,Deputado,camara,Prop. Original / Apensada,CE,1,1,TRUE,governo
32,1204539,949156,camara,204539,Deputado,camara,Prop. Original / Apensada,CE,1,1,TRUE,governo
32,1204565,949156,camara,204565,Deputado,camara,Prop. Original / Apensada,CE,1,1,TRUE,governo
32,1204572,949156,camara,204572,Deputado,camara,Prop. Original / Apensada,CE,1,1,TRUE,governo
226,176874,1195577,camara,76874,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,oposição
226,1160545,1195577,camara,160545,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
226,1204451,1195577,camara,204451,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
121,1160575,1197728,camara,160575,Deputado,camara,Requerimento,CCP,1,1,FALSE,oposição
121,1178832,1197728,camara,178832,Deputado,camara,Parecer,CSSF,1,1,TRUE,governo
2,1160639,1198512,camara,160639,Deputado,camara,Requerimento,PEC01515,7.5,8,TRUE,governo
2,1204467,1198512,camara,204467,Deputado,camara,Requerimento,PEC01515,5,5,TRUE,oposição
2,1160604,1198512,camara,160604,Deputado,camara,Requerimento,PEC01515,3,3,TRUE,oposição
2,1160639,1198512,camara,160639,Deputado,camara,Parecer,PEC01515,2,2,TRUE,governo
