id_principal,id_documento,casa,nome_autor,partido,uf,tipo_autor,id_autor
128634,36,senado,Senador Major Olimpio ,PSL,SP,senador,5666
128634,37,senado,Senador Weverton ,PDT,MA,senador,5411
128634,38,senado,Senador Weverton ,PDT,MA,senador,5411
128634,39,senado,Senador Angelo Coronel ,PSD,BA,senador,5967
128634,40,senado,Senador Angelo Coronel ,PSD,BA,senador,5967
128634,41,senado,Senador Angelo Coronel ,PSD,BA,senador,5967
128634,42,senado,Senador Rodrigo Pacheco ,DEM,MG,senador,5732
128634,43,senado,Senador Humberto Costa ,PT,PE,senador,5008
128634,44,senado,Senador Weverton ,PDT,MA,senador,5411
128634,45,senado,Senador Weverton ,PDT,MA,senador,5411
128634,46,senado,Senador Weverton ,PDT,MA,senador,5411
128634,47,senado,Senador Major Olimpio ,PSL,SP,senador,5666
128634,48,senado,Senador Major Olimpio ,PSL,SP,senador,5666
128634,49,senado,Senador Alessandro Vieira ,CIDADANIA,SE,senador,5982
128634,50,senado,Senadora Juíza Selma ,PSL,MT,senador,5929
128634,51,senado,Senador Marcio Bittar ,MDB,AC,senador,285
128634,52,senado,Senadora Juíza Selma ,PSL,MT,senador,5929
128634,53,senado,Senador Alessandro Vieira ,CIDADANIA,SE,senador,5982
128634,54,senado,Senador Marcio Bittar ,MDB,AC,senador,285
128634,55,senado,Senador Alvaro Dias ,PODEMOS,PR,senador,945
128634,58,senado,Senador Rodrigo Pacheco ,DEM,MG,senador,5732
128634,59,senado,Senador Rodrigo Pacheco ,DEM,MG,senador,5732
128634,60,senado,Senador Lasier Martins ,PODEMOS,RS,senador,5533
128634,61,senado,Senador Telmário Mota ,PROS,RR,senador,5535
128634,62,senado,Senador Alvaro Dias ,PODEMOS,PR,senador,945
128634,63,senado,Senador Alvaro Dias ,PODEMOS,PR,senador,945
128634,64,senado,Senadora Juíza Selma ,PSL,MT,senador,5929
128634,65,senado,Senadora Eliziane Gama ,CIDADANIA,MA,senador,5718
128634,66,senado,Senador Luiz do Carmo ,MDB,GO,senador,5585
128634,67,senado,Líder do PSB Jorge Kajuru ,PSB,GO,senador,5895
128634,68,senado,Líder do PSL Major Olimpio ,PSL,SP,senador,5666
128634,73,senado,Senador Rodrigo Pacheco ,DEM,MG,senador,5732
132865,77,senado,Senador Acir Gurgacz ,PDT,RO,senador,4981
132865,78,senado,Senador Wellington Fagundes ,PL,MT,senador,1173
132865,79,senado,Senador Wellington Fagundes ,PL,MT,senador,1173
132865,80,senado,Senador Wellington Fagundes ,PL,MT,senador,1173
132865,81,senado,Senador Wellington Fagundes ,PL,MT,senador,1173
132865,82,senado,Senador Wellington Fagundes ,PL,MT,senador,1173
132865,83,senado,Senador Wellington Fagundes ,PL,MT,senador,1173
132865,84,senado,Senador Wellington Fagundes ,PL,MT,senador,1173
132865,85,senado,Senador Wellington Fagundes ,PL,MT,senador,1173
132865,86,senado,Senador Wellington Fagundes ,PL,MT,senador,1173
132865,87,senado,Senador Wellington Fagundes ,PL,MT,senador,1173
132865,88,senado,Senador Wellington Fagundes ,PL,MT,senador,1173
132865,89,senado,Senador Wellington Fagundes ,PL,MT,senador,1173
132865,90,senado,Senador Wellington Fagundes ,PL,MT,senador,1173
132865,91,senado,Senador Wellington Fagundes ,PL,MT,senador,1173
132865,92,senado,Senador Wellington Fagundes ,PL,MT,senador,1173
132865,93,senado,Senador Wellington Fagundes ,PL,MT,senador,1173
132865,94,senado,Senador Wellington Fagundes ,PL,MT,senador,1173
132865,95,senado,Senador Wellington Fagundes ,PL,MT,senador,1173
132865,96,senado,Senador Wellington Fagundes ,PL,MT,senador,1173
132865,97,senado,Senador Wellington Fagundes ,PL,MT,senador,1173
132865,98,senado,Senador Wellington Fagundes ,PL,MT,senador,1173
132865,99,senado,Senador Wellington Fagundes ,PL,MT,senador,1173
132865,100,senado,Senador Wellington Fagundes ,PL,MT,senador,1173
132865,101,senado,Senador Wellington Fagundes ,PL,MT,senador,1173
132865,102,senado,Senador Randolfe Rodrigues ,REDE,AP,senador,5012
132865,103,senado,Senador Randolfe Rodrigues ,REDE,AP,senador,5012
132865,104,senado,Senador Randolfe Rodrigues ,REDE,AP,senador,5012
132865,105,senado,Senador Randolfe Rodrigues ,REDE,AP,senador,5012
132865,106,senado,Senador Randolfe Rodrigues ,REDE,AP,senador,5012
132865,107,senado,Senador Randolfe Rodrigues ,REDE,AP,senador,5012
132865,108,senado,Senador Randolfe Rodrigues ,REDE,AP,senador,5012
132865,109,senado,Senador Randolfe Rodrigues ,REDE,AP,senador,5012
132865,110,senado,Senador Randolfe Rodrigues ,REDE,AP,senador,5012
132865,111,senado,Senador Randolfe Rodrigues ,REDE,AP,senador,5012
132865,112,senado,Senador Randolfe Rodrigues ,REDE,AP,senador,5012
132865,113,senado,Senador Randolfe Rodrigues ,REDE,AP,senador,5012
132865,114,senado,Senador Randolfe Rodrigues ,REDE,AP,senador,5012
132865,115,senado,Senador Randolfe Rodrigues ,REDE,AP,senador,5012
132865,116,senado,Senador Randolfe Rodrigues ,REDE,AP,senador,5012
132865,117,senado,Senador Randolfe Rodrigues ,REDE,AP,senador,5012
132865,118,senado,Senador Randolfe Rodrigues ,REDE,AP,senador,5012
132865,119,senado,Senador Randolfe Rodrigues ,REDE,AP,senador,5012
132865,120,senado,Senador Randolfe Rodrigues ,REDE,AP,senador,5012
132865,121,senado,Senador Randolfe Rodrigues ,REDE,AP,senador,5012
132865,122,senado,Senador Randolfe Rodrigues ,REDE,AP,senador,5012
132865,123,senado,Senador Randolfe Rodrigues ,REDE,AP,senador,5012
132865,124,senado,Senador Randolfe Rodrigues ,REDE,AP,senador,5012
132865,125,senado,Senador Randolfe Rodrigues ,REDE,AP,senador,5012
132865,126,senado,Senador Randolfe Rodrigues ,REDE,AP,senador,5012
132865,127,senado,Senador Randolfe Rodrigues ,REDE,AP,senador,5012
132865,128,senado,Senador Randolfe Rodrigues ,REDE,AP,senador,5012
132865,129,senado,Senador Randolfe Rodrigues ,REDE,AP,senador,5012
132865,130,senado,Senador Randolfe Rodrigues ,REDE,AP,senador,5012
132865,131,senado,Senador Randolfe Rodrigues ,REDE,AP,senador,5012
132865,132,senado,Senador Randolfe Rodrigues ,REDE,AP,senador,5012
132865,133,senado,Senador Randolfe Rodrigues ,REDE,AP,senador,5012
132865,134,senado,Senador Randolfe Rodrigues ,REDE,AP,senador,5012
132865,135,senado,Senador Randolfe Rodrigues ,REDE,AP,senador,5012
132865,136,senado,Senador Randolfe Rodrigues ,REDE,AP,senador,5012
132865,137,senado,Senador Randolfe Rodrigues ,REDE,AP,senador,5012
132865,138,senado,Senador Randolfe Rodrigues ,REDE,AP,senador,5012
132865,139,senado,Senador Randolfe Rodrigues ,REDE,AP,senador,5012
132865,140,senado,Senador Randolfe Rodrigues ,REDE,AP,senador,5012
132865,141,senado,Senador Randolfe Rodrigues ,REDE,AP,senador,5012
132865,142,senado,Senador Randolfe Rodrigues ,REDE,AP,senador,5012
132865,143,senado,Senador Randolfe Rodrigues ,REDE,AP,senador,5012
132865,144,senado,Senador Randolfe Rodrigues ,REDE,AP,senador,5012
132865,145,senado,Senador Randolfe Rodrigues ,REDE,AP,senador,5012
132865,146,senado,Senador Randolfe Rodrigues ,REDE,AP,senador,5012
91341,149,senado,Senador Arthur Virgílio ,PSDB,AM,senador,551
91341,149,senado,Senador Arthur Virgílio ,PSDB,AM,senador,1487
91341,151,senado,Senador Arthur Virgílio ,PSDB,AM,senador,551
91341,151,senado,Senador Arthur Virgílio ,PSDB,AM,senador,1487
91341,153,senado,Senador Francisco Dornelles ,PP,RJ,senador,765
91341,154,senado,Senador Francisco Dornelles ,PP,RJ,senador,765
91341,155,senado,Senador Ricardo Ferraço ,MDB,ES,senador,635
91341,157,senado,Senador Ricardo Ferraço ,MDB,ES,senador,635
91341,158,senado,Senador Ricardo Ferraço ,PSDB,ES,senador,635
91341,159,senado,Senador Ricardo Ferraço ,PSDB,ES,senador,635
127753,173,senado,Senador José Aníbal ,PSDB,SP,senador,878
127753,174,senado,Senador José Aníbal ,PSDB,SP,senador,878
127753,175,senado,Senador Cidinho Santos ,PL,MT,senador,5108
127753,176,senado,Senador Hélio José ,MDB,DF,senador,5100
115926,230,senado,Senadora Gleisi Hoffmann ,PT,PR,senador,5006
115926,232,senado,Senadora Gleisi Hoffmann ,PT,PR,senador,5006
115926,233,senado,Senadora Gleisi Hoffmann ,PT,PR,senador,5006
115926,234,senado,Senadora Gleisi Hoffmann ,PT,PR,senador,5006
115926,235,senado,Senadora Gleisi Hoffmann ,PT,PR,senador,5006
115926,236,senado,Senadora Gleisi Hoffmann ,PT,PR,senador,5006
115926,237,senado,Senadora Gleisi Hoffmann ,PT,PR,senador,5006
115926,238,senado,Senadora Gleisi Hoffmann ,PT,PR,senador,5006
115926,242,senado,Senador Francisco Dornelles ,PP,RJ,senador,765
115926,245,senado,Senador Fernando Bezerra Coelho ,PSB,PE,senador,5540
115926,247,senado,Senador Fernando Bezerra Coelho ,PSB,PE,senador,5540
115926,248,senado,Senador Lasier Martins ,PDT,RS,senador,5533
115926,250,senado,Senador Fernando Bezerra Coelho ,PSB,PE,senador,5540
115926,251,senado,Senador Fernando Bezerra Coelho ,PSB,PE,senador,5540
115926,253,senado,Senador José Pimentel ,PT,CE,senador,615
115926,256,senado,Senador Roberto Muniz ,PP,BA,senador,5052
115926,257,senado,Senador Roberto Muniz ,PP,BA,senador,5052
115926,258,senado,Senador Roberto Muniz ,PP,BA,senador,5052
115926,260,senado,Senador Fernando Bezerra Coelho ,PSB,PE,senador,5540
115926,261,senado,Senador Fernando Bezerra Coelho ,PSB,PE,senador,5540
115926,262,senado,Senador Roberto Muniz ,PP,BA,senador,5052
115926,263,senado,Senador Roberto Muniz ,PP,BA,senador,5052
115926,264,senado,Senador Roberto Muniz ,PP,BA,senador,5052
115926,265,senado,Senador Roberto Muniz ,PP,BA,senador,5052
115926,266,senado,Senador Roberto Muniz ,PP,BA,senador,5052
115926,267,senado,Senador Roberto Muniz ,PP,BA,senador,5052
115926,268,senado,Senador Roberto Muniz ,PP,BA,senador,5052
115926,269,senado,Senador Roberto Muniz ,PP,BA,senador,5052
115926,270,senado,Senador Roberto Muniz ,PP,BA,senador,5052
115926,271,senado,Senador Roberto Muniz ,PP,BA,senador,5052
115926,272,senado,Senador Fernando Bezerra Coelho ,PSB,PE,senador,5540
115926,274,senado,Senador Roberto Muniz ,PP,BA,senador,5052
115926,276,senado,Senador Fernando Bezerra Coelho ,PSB,PE,senador,5540
115926,278,senado,Senador Fernando Bezerra Coelho ,PSB,PE,senador,5540
115926,286,senado,Senador Pedro Chaves ,PSC,MS,senador,453
115926,286,senado,Senador Pedro Chaves ,PSC,MS,senador,5116
115926,288,senado,Senador José Aníbal ,PSDB,SP,senador,878
115926,289,senado,Senador José Aníbal ,PSDB,SP,senador,878
115926,290,senado,Senador José Aníbal ,PSDB,SP,senador,878
115926,293,senado,Senador Fernando Bezerra Coelho ,PSB,PE,senador,5540
115926,294,senado,Senador Paulo Bauer ,PSDB,SC,senador,3741
115926,295,senado,Senador Paulo Bauer ,PSDB,SC,senador,3741
115926,296,senado,Senador Paulo Bauer ,PSDB,SC,senador,3741
115926,297,senado,Senador Paulo Bauer ,PSDB,SC,senador,3741
115926,298,senado,Senador Paulo Bauer ,PSDB,SC,senador,3741
115926,299,senado,Senador Paulo Bauer ,PSDB,SC,senador,3741
115926,300,senado,Senador Paulo Bauer ,PSDB,SC,senador,3741
115926,303,senado,Senador Fernando Bezerra Coelho ,PSB,PE,senador,5540
115926,304,senado,Senador Armando Monteiro ,PTB,PE,senador,715
115926,305,senado,Senador Armando Monteiro ,PTB,PE,senador,715
115926,306,senado,Senador Armando Monteiro ,PTB,PE,senador,715
115926,307,senado,Senador Armando Monteiro ,PTB,PE,senador,715
115926,308,senado,Senadora Simone Tebet ,MDB,MS,senador,5527
115926,309,senado,Senadora Rose de Freitas ,MDB,ES,senador,2331
115926,311,senado,Senador Fernando Bezerra Coelho ,PSB,PE,senador,5540
115926,314,senado,Senador Fernando Bezerra Coelho ,PSB,PE,senador,5540
115926,315,senado,Senador José Aníbal ,PSDB,SP,senador,878
115926,316,senado,Senador José Pimentel ,PT,CE,senador,615
115926,317,senado,Senador José Pimentel ,PT,CE,senador,615
115926,318,senado,Senador José Pimentel ,PT,CE,senador,615
115926,319,senado,Senador José Pimentel ,PT,CE,senador,615
115926,320,senado,Senador José Pimentel ,PT,CE,senador,615
115926,321,senado,Senador José Pimentel ,PT,CE,senador,615
115926,322,senado,Senador José Pimentel ,PT,CE,senador,615
115926,323,senado,Senador José Pimentel ,PT,CE,senador,615
115926,324,senado,Senador José Pimentel ,PT,CE,senador,615
115926,325,senado,Senador José Pimentel ,PT,CE,senador,615
115926,326,senado,Senador Humberto Costa ,PT,PE,senador,5008
115926,327,senado,Senador Humberto Costa ,PT,PE,senador,5008
115926,328,senado,Senador Humberto Costa ,PT,PE,senador,5008
115926,329,senado,Senador Humberto Costa ,PT,PE,senador,5008
115926,330,senado,Senador Humberto Costa ,PT,PE,senador,5008
115926,331,senado,Senador Humberto Costa ,PT,PE,senador,5008
115926,332,senado,Senador Humberto Costa ,PT,PE,senador,5008
115926,333,senado,Senador Humberto Costa ,PT,PE,senador,5008
115926,334,senado,Senador Humberto Costa ,PT,PE,senador,5008
115926,335,senado,Senador Humberto Costa ,PT,PE,senador,5008
115926,336,senado,Senador Humberto Costa ,PT,PE,senador,5008
115926,337,senado,Senador Humberto Costa ,PT,PE,senador,5008
115926,338,senado,Senador José Pimentel ,PT,CE,senador,615
115926,339,senado,Senador Humberto Costa ,PT,PE,senador,5008
115926,345,senado,Senador Antonio Anastasia ,PSDB,MG,senador,5529
115926,346,senado,Senador Antonio Anastasia ,PSDB,MG,senador,5529
115926,347,senado,Senador Antonio Anastasia ,PSDB,MG,senador,5529
115926,348,senado,Senador Antonio Anastasia ,PSDB,MG,senador,5529
115926,349,senado,Senador Antonio Anastasia ,PSDB,MG,senador,5529
115926,350,senado,Senador Antonio Anastasia ,PSDB,MG,senador,5529
115926,351,senado,Senador Antonio Anastasia ,PSDB,MG,senador,5529
115926,352,senado,Senador Paulo Bauer ,PSDB,SC,senador,3741
115926,353,senado,Senador Paulo Bauer ,PSDB,SC,senador,3741
115926,354,senado,Senador Paulo Bauer ,PSDB,SC,senador,3741
115926,355,senado,Senador Paulo Bauer ,PSDB,SC,senador,3741
115926,356,senado,Senador Paulo Bauer ,PSDB,SC,senador,3741
115926,357,senado,Senador Paulo Bauer ,PSDB,SC,senador,3741
115926,358,senado,Senador Paulo Bauer ,PSDB,SC,senador,3741
115926,359,senado,Senador Paulo Bauer ,PSDB,SC,senador,3741
115926,360,senado,Senador Paulo Bauer ,PSDB,SC,senador,3741
115926,361,senado,Senador Jorge Viana ,PT,AC,senador,4990
115926,362,senado,Senador Jorge Viana ,PT,AC,senador,4990
115926,363,senado,Senador Jorge Viana ,PT,AC,senador,4990
115926,364,senado,Senador Hélio José ,MDB,DF,senador,5100
115926,365,senado,Senador Hélio José ,MDB,DF,senador,5100
115926,366,senado,Senador Hélio José ,MDB,DF,senador,5100
115926,367,senado,Senador Hélio José ,MDB,DF,senador,5100
115926,368,senado,Senador Hélio José ,MDB,DF,senador,5100
115926,369,senado,Senador Hélio José ,MDB,DF,senador,5100
115926,370,senado,Senador Hélio José ,MDB,DF,senador,5100
115926,371,senado,Senador Lasier Martins ,PDT,RS,senador,5533
115926,372,senado,Senador Lasier Martins ,PDT,RS,senador,5533
115926,373,senado,Senadora Kátia Abreu ,MDB,TO,senador,1249
115926,374,senado,Senador Antonio Anastasia ,PSDB,MG,senador,5529
115926,375,senado,Senador Antonio Anastasia ,PSDB,MG,senador,5529
126364,380,senado,Senador Magno Malta ,PL,ES,senador,631
126364,381,senado,Senadora Vanessa Grazziotin ,PCdoB,AM,senador,558
126364,382,senado,Senador Magno Malta ,PL,ES,senador,631
126364,383,senado,Senador Magno Malta ,PL,ES,senador,631
126364,384,senado,Senador Randolfe Rodrigues ,REDE,AP,senador,5012
126364,385,senado,Senador Lindbergh Farias ,PT,RJ,senador,3695
133943,387,senado,Senadora Fátima Bezerra ,PT,RN,senador,3713
133943,390,senado,Senador Romero Jucá ,MDB,RR,senador,73
133943,390,senado,Senador Eduardo Lopes ,PRB,RJ,senador,4767
133943,390,senado,Senador Paulo Bauer ,PSDB,SC,senador,3741
133943,390,senado,Senador Ronaldo Caiado ,DEM,GO,senador,456
133943,390,senado,Senador Vicentinho Alves ,PR,TO,senador,4763
133943,390,senado,Senadora Simone Tebet ,MDB,MS,senador,5527
133943,390,senado,Senador Ciro Nogueira ,PP,PI,senador,739
133943,390,senado,Senador Armando Monteiro ,PTB,PE,senador,715
133943,392,senado,Senador Aécio Neves ,PSDB,MG,senador,391
133943,393,senado,Senador Lindbergh Farias ,PT,RJ,senador,3695
133943,394,senado,Senador Lindbergh Farias ,PT,RJ,senador,3695
133943,395,senado,Senador Lindbergh Farias ,PT,RJ,senador,3695
133943,396,senado,Senador Lindbergh Farias ,PT,RJ,senador,3695
133943,397,senado,Senador Lindbergh Farias ,PT,RJ,senador,3695
133943,398,senado,Senador Lindbergh Farias ,PT,RJ,senador,3695
133943,399,senado,Senador Lindbergh Farias ,PT,RJ,senador,3695
133943,400,senado,Senador Aécio Neves ,PSDB,MG,senador,391
133943,401,senado,Senador Wellington Fagundes ,PR,MT,senador,1173
133943,402,senado,Senador Wellington Fagundes ,PR,MT,senador,1173
133943,403,senado,Senador Wellington Fagundes ,PR,MT,senador,1173
133943,404,senado,Senador Aécio Neves ,PSDB,MG,senador,391
133943,405,senado,Senador Ricardo Ferraço ,PSDB,ES,senador,635
133943,406,senado,Senadora Lídice da Mata ,PSB,BA,senador,4575
133943,407,senado,Senador Guaracy Silveira ,DC,TO,senador,5639
133943,408,senado,Senador Randolfe Rodrigues ,REDE,AP,senador,5012
133943,409,senado,Senador José Serra ,PSDB,SP,senador,90
133943,410,senado,Senador José Serra ,PSDB,SP,senador,90
133943,411,senado,Senador José Serra ,PSDB,SP,senador,90
102721,414,senado,Senador Mozarildo Cavalcanti ,PTB,RR,senador,952
102721,415,senado,Senador Mozarildo Cavalcanti ,PTB,RR,senador,952
102721,417,senado,Senador Mozarildo Cavalcanti ,PTB,RR,senador,952
102721,419,senado,Senador Mozarildo Cavalcanti ,PTB,RR,senador,952
102721,421,senado,Senador Acir Gurgacz ,PDT,RO,senador,4981
102721,426,senado,Senador Ivo Cassol ,PP,RO,senador,5004
102721,428,senado,Senador Ivo Cassol ,PP,RO,senador,5004
102721,429,senado,Senador Rodrigo Rollemberg ,PSB,DF,senador,4593
102721,430,senado,Senador Valdir Raupp ,MDB,RO,senador,3372
102721,432,senado,Senador Valdir Raupp ,MDB,RO,senador,3372
102721,433,senado,Senador Cristovam Buarque ,CIDADANIA,DF,senador,3398
102721,434,senado,Senador Valdir Raupp ,MDB,RO,senador,3372
102721,437,senado,Senador Valdir Raupp ,MDB,RO,senador,3372
102721,440,senado,Senador Valdir Raupp ,MDB,RO,senador,3372
102721,444,senado,Senador João Capiberibe ,PSB,AP,senador,3394
102721,444,senado,Senador Jorge Viana ,PT,AC,senador,4990
102721,446,senado,Senador Randolfe Rodrigues ,REDE,AP,senador,5012
102721,446,senado,Senador Jorge Viana ,PT,AC,senador,4990
102721,449,senado,Senador Randolfe Rodrigues ,REDE,AP,senador,5012
103831,452,senado,Senador Eduardo Lopes ,PRB,RJ,senador,4767
103831,453,senado,Senador Cidinho Santos ,PL,MT,senador,5108
103831,454,senado,Senador Cidinho Santos ,PL,MT,senador,5108
103831,456,senado,Senador Cidinho Santos ,PL,MT,senador,5108
103831,457,senado,Senador Pedro Chaves ,PSC,MS,senador,453
103831,457,senado,Senador Pedro Chaves ,PSC,MS,senador,5116
103831,458,senado,Senador Pedro Chaves ,PSC,MS,senador,453
103831,458,senado,Senador Pedro Chaves ,PSC,MS,senador,5116
103831,460,senado,Senador Pedro Chaves ,PSC,MS,senador,453
103831,460,senado,Senador Pedro Chaves ,PSC,MS,senador,5116
103831,461,senado,Senador Pedro Chaves ,PRB,MS,senador,453
103831,461,senado,Senador Pedro Chaves ,PRB,MS,senador,5116
103831,462,senado,Senador Pedro Chaves ,PRB,MS,senador,453
103831,462,senado,Senador Pedro Chaves ,PRB,MS,senador,5116
103831,463,senado,Senador Pedro Chaves ,PRB,MS,senador,453
103831,463,senado,Senador Pedro Chaves ,PRB,MS,senador,5116
103831,464,senado,Senador Pedro Chaves ,PRB,MS,senador,453
103831,464,senado,Senador Pedro Chaves ,PRB,MS,senador,5116
103831,465,senado,Senador Cidinho Santos ,PL,MT,senador,5108
111048,470,senado,Senador Walter Pinheiro ,PT,BA,senador,604
111048,471,senado,Senador Walter Pinheiro ,PT,BA,senador,604
111048,472,senado,Senador Walter Pinheiro ,PT,BA,senador,604
111048,475,senado,Senador Walter Pinheiro ,,BA,senador,604
111048,476,senado,Senador Roberto Muniz ,PP,BA,senador,5052
111048,477,senado,Senador Roberto Muniz ,PP,BA,senador,5052
111048,478,senado,Senador Roberto Muniz ,PP,BA,senador,5052
111048,480,senado,Senador Roberto Muniz ,PP,BA,senador,5052
111048,485,senado,Senadora Simone Tebet ,MDB,MS,senador,5527
111048,486,senado,Senador Roberto Muniz ,PP,BA,senador,5052
111048,487,senado,Senador Roberto Muniz ,PP,BA,senador,5052
111048,488,senado,Senador Roberto Muniz ,PP,BA,senador,5052
111048,489,senado,Senadora Gleisi Hoffmann ,PT,PR,senador,5006
111048,492,senado,Senadora Simone Tebet ,MDB,MS,senador,5527
111048,494,senado,Senador Lindbergh Farias ,PT,RJ,senador,3695
111048,495,senado,Senador Lindbergh Farias ,PT,RJ,senador,3695
111048,496,senado,Senador Lindbergh Farias ,PT,RJ,senador,3695
111048,497,senado,Senador Lindbergh Farias ,PT,RJ,senador,3695
111048,498,senado,Senador Lindbergh Farias ,PT,RJ,senador,3695
111048,499,senado,Senadora Simone Tebet ,MDB,MS,senador,5527
111048,500,senado,Senador Lindbergh Farias ,PT,RJ,senador,3695
106330,512,senado,Senador Ricardo Ferraço ,MDB,ES,senador,635
106330,513,senado,Senador Ricardo Ferraço ,MDB,ES,senador,635
106330,514,senado,Senador Ricardo Ferraço ,MDB,ES,senador,635
106330,519,senado,Senador Ricardo Ferraço ,MDB,ES,senador,635
106330,521,senado,Senador Ricardo Ferraço ,PSDB,ES,senador,635
106330,523,senado,Senador Ronaldo Caiado ,DEM,GO,senador,456
106330,524,senado,Senador Lindbergh Farias ,PT,RJ,senador,3695
120768,525,senado,Senadora Ana Amélia ,PP,RS,senador,4988
120768,526,senado,Senadora Ana Amélia ,PP,RS,senador,4988
120768,527,senado,Senadora Ana Amélia ,PP,RS,senador,4988
120768,529,senado,Senadora Marta Suplicy ,MDB,SP,senador,5000
120768,530,senado,Senadora Marta Suplicy ,MDB,SP,senador,5000
120768,531,senado,Senadora Marta Suplicy ,MDB,SP,senador,5000
120768,533,senado,Senadora Marta Suplicy ,MDB,SP,senador,5000
120768,534,senado,Senadora Marta Suplicy ,MDB,SP,senador,5000
120768,535,senado,Senadora Marta Suplicy ,MDB,SP,senador,5000
120768,536,senado,Senador Paulo Rocha ,PT,PA,senador,374
121572,538,senado,Senador José Pimentel ,PT,CE,senador,615
121572,540,senado,Senadora Simone Tebet ,MDB,MS,senador,5527
121572,541,senado,Senadora Simone Tebet ,MDB,MS,senador,5527
121572,542,senado,Senadora Simone Tebet ,MDB,MS,senador,5527
121572,543,senado,Senador Aloysio Nunes Ferreira ,PSDB,SP,senador,846
121572,544,senado,Senador Aloysio Nunes Ferreira ,PSDB,SP,senador,846
121572,545,senado,Senador Aloysio Nunes Ferreira ,PSDB,SP,senador,846
121572,546,senado,Senador Aloysio Nunes Ferreira ,PSDB,SP,senador,846
121572,547,senado,Senador Aloysio Nunes Ferreira ,PSDB,SP,senador,846
121572,548,senado,Senadora Simone Tebet ,MDB,MS,senador,5527
121572,549,senado,Senador José Serra ,PSDB,SP,senador,90
121572,550,senado,Senadora Marta Suplicy ,,SP,senador,5000
121572,558,senado,Senador Antonio Carlos Valadares ,PSB,SE,senador,3
121572,559,senado,Senador Antonio Carlos Valadares ,PSB,SE,senador,3
121572,560,senado,Senador José Pimentel ,PT,CE,senador,615
121572,561,senado,Senadora Lídice da Mata ,PSB,BA,senador,4575
121572,562,senado,Senadora Lídice da Mata ,PSB,BA,senador,4575
121572,563,senado,Senadora Vanessa Grazziotin ,PCdoB,AM,senador,558
121572,564,senado,Senadora Lídice da Mata ,PSB,BA,senador,4575
96813,568,senado,Senador Valdir Raupp ,MDB,RO,senador,3372
96813,570,senado,Senador Sérgio Petecão ,PSD,AC,senador,4560
137999,575,senado,Senador Otto Alencar ,PSD,BA,senador,5523
137999,576,senado,Senador Otto Alencar ,PSD,BA,senador,5523
137999,577,senado,Senador Otto Alencar ,PSD,BA,senador,5523
137999,578,senado,Senador Jader Barbalho ,MDB,PA,senador,35
137999,579,senado,Senador Carlos Viana ,PSD,MG,senador,5990
137999,580,senado,Senador Major Olimpio ,PSL,SP,senador,5666
137999,581,senado,Senadora Leila Barros ,PSB,DF,senador,5979
137999,582,senado,Senador Humberto Costa ,PT,PE,senador,5008
137999,583,senado,Senador Paulo Paim ,PT,RS,senador,825
137999,584,senado,Senador Paulo Paim ,PT,RS,senador,825
