index,comparacao,distancia
0,4594417_127753_emenda.txt_2,22.324413474082956
1,4594417_127753_emenda.txt_6,16.7980176504156
2,4594417_127753_emenda.txt_10,19.311693597859584
3,4594417_127753_emenda.txt_12,20.77548163559915
4,4594417_127753_emenda.txt_20,24.52790319027066
5,4594417_127753_emenda.txt_22,22.100484928836128
6,4594417_127753_emenda.txt_24,23.780298119788014
7,4594417_127753_emenda.txt_28,19.593419106528813
8,4594417_127753_emenda.txt_30,19.85588767012332
9,4594417_127753_emenda.txt_38,21.777151148365387
10,4594417_127753_emenda.txt_40,21.46780985260859
11,4594417_127753_emenda.txt_42,18.97423040956052
12,4594417_127753_emenda.txt_44,17.260434605557766
13,4594417_127753_emenda.txt_46,16.64855546956444
14,4594417_127753_emenda.txt_48,22.61891381483087
15,4594417_127753_emenda.txt_50,20.77774126216651
16,4594417_127753_emenda.txt_60,20.20208030842115
17,4594417_127753_emenda.txt_62,19.1541805815036
18,4594417_127753_emenda.txt_64,21.200390493894293
19,4594417_127753_emenda.txt_72,18.989198742881378
20,4594417_127753_emenda.txt_74,18.51622262691499
21,4594417_127753_emenda.txt_76,22.112028773605882
22,4594417_127753_emenda.txt_78,18.75520670003324
23,4594417_127753_emenda.txt_80,22.845717011137022
24,4594417_127753_emenda.txt_88,20.395415210513058
25,4594417_127753_emenda.txt_90,16.918837112285694
26,4594417_127753_emenda.txt_92,16.645326413035832
27,4594417_127753_emenda.txt_94,21.805280700072387
28,4594417_127753_emenda.txt_96,14.464855551765456
29,4594417_127753_emenda.txt_98,16.807779713111238
30,4594417_127753_emenda.txt_100,19.888547585527895
31,4594417_127753_emenda.txt_102,14.520412628677379
32,4594417_127753_emenda.txt_104,17.396905700563366
33,4594417_127753_emenda.txt_106,16.61966410431916
34,4594417_127753_emenda.txt_116,19.539915408350183
35,4594417_127753_emenda.txt_118,20.22052524373286
36,4594417_127753_emenda.txt_120,21.71297634212894
37,4594417_127753_emenda.txt_122,20.710589962193584
38,4594417_127753_emenda.txt_124,19.071661661886107
39,4594417_127753_emenda.txt_128,20.199675103808843
40,4594417_127753_emenda.txt_134,21.71679266283494
41,4594417_127753_emenda.txt_136,21.90994231978471
42,4594417_127753_emenda.txt_140,18.682300283041393
43,4594417_127753_emenda.txt_144,19.2473203206339
44,4594417_127753_emenda.txt_150,19.539633945629156
45,4594417_127753_emenda.txt_152,21.958106860655224
46,4594417_127753_emenda.txt_154,18.532216979043973
47,4594417_127753_emenda.txt_160,19.881258546220653
48,4594417_127753_emenda.txt_162,21.87989109937395
49,4594417_127753_emenda.txt_164,16.159573630811348
50,4594417_127753_emenda.txt_166,18.206653557007435
51,4594417_127753_emenda.txt_168,8.974725247268688
52,4594417_127753_emenda.txt_170,18.552787248300845
53,4594417_127753_emenda.txt_172,19.308112644335793
54,4594417_127753_emenda.txt_174,25.233225523034264
55,4594417_127753_emenda.txt_182,20.644901599395634
56,4594417_127753_emenda.txt_194,21.05509284443628
57,4594417_127753_emenda.txt_196,16.070523019685755
58,4594417_127753_emenda.txt_198,20.448267323392148
59,4594417_127753_emenda.txt_200,17.922815612957837
60,4594417_127753_emenda.txt_204,15.54070063659297
61,4594417_127753_emenda.txt_206,16.97528080544406
