index,comparacao,distancia
0,5371720_129778_proposta_de_emenda_a_constituicao.txt_8,16.353537899272418
1,5371720_129778_proposta_de_emenda_a_constituicao.txt_10,27.11460518484822
2,5371720_129778_proposta_de_emenda_a_constituicao.txt_12,20.8107225620384
3,5371720_129778_proposta_de_emenda_a_constituicao.txt_18,20.456964798789464
4,5371720_129778_proposta_de_emenda_a_constituicao.txt_26,17.358985618954456
5,5371720_129778_proposta_de_emenda_a_constituicao.txt_30,16.276261936555102
6,5371720_129778_proposta_de_emenda_a_constituicao.txt_34,17.445040524295425
7,5371720_129778_proposta_de_emenda_a_constituicao.txt_36,17.07708831195254
8,5371720_129778_proposta_de_emenda_a_constituicao.txt_38,15.951989187583125
9,5371720_129778_proposta_de_emenda_a_constituicao.txt_40,18.61796338456918
10,5371720_129778_proposta_de_emenda_a_constituicao.txt_44,20.456964798789464
11,5371720_129778_proposta_de_emenda_a_constituicao.txt_46,19.864849038655773
12,5371720_129778_proposta_de_emenda_a_constituicao.txt_48,14.107122340761364
13,5371720_129778_proposta_de_emenda_a_constituicao.txt_50,20.405018645782647
14,5371720_129778_proposta_de_emenda_a_constituicao.txt_52,19.474625544791234
15,5371720_129778_proposta_de_emenda_a_constituicao.txt_56,16.58645310954448
16,5371720_129778_proposta_de_emenda_a_constituicao.txt_58,19.53171761143374
17,5371720_129778_proposta_de_emenda_a_constituicao.txt_60,18.134929346621625
18,5371720_129778_proposta_de_emenda_a_constituicao.txt_62,16.170414636325535
19,5371720_129778_proposta_de_emenda_a_constituicao.txt_64,13.236585637809156
20,5371720_129778_proposta_de_emenda_a_constituicao.txt_68,20.456964798789464
21,5371720_129778_proposta_de_emenda_a_constituicao.txt_70,15.049964940566314
22,5371720_129778_proposta_de_emenda_a_constituicao.txt_72,18.522934538880108
23,5371720_129778_proposta_de_emenda_a_constituicao.txt_76,16.806418778691075
24,5371720_129778_proposta_de_emenda_a_constituicao.txt_78,19.365386347393034
25,5371720_129778_proposta_de_emenda_a_constituicao.txt_80,15.996411804795118
26,5371720_129778_proposta_de_emenda_a_constituicao.txt_82,19.22414175122262
27,5371720_129778_proposta_de_emenda_a_constituicao.txt_84,12.923418545058075
28,5371720_129778_proposta_de_emenda_a_constituicao.txt_86,19.10315062894744
29,5371720_129778_proposta_de_emenda_a_constituicao.txt_90,20.456964798789464
30,5371720_129778_proposta_de_emenda_a_constituicao.txt_92,17.6720529935213
31,5371720_129778_proposta_de_emenda_a_constituicao.txt_94,17.477397308806232
32,5371720_129778_proposta_de_emenda_a_constituicao.txt_98,17.743680781234474
33,5371720_129778_proposta_de_emenda_a_constituicao.txt_100,17.25014395031103
34,5371720_129778_proposta_de_emenda_a_constituicao.txt_102,15.12715834077878
35,5371720_129778_proposta_de_emenda_a_constituicao.txt_104,18.191772779114746
36,5371720_129778_proposta_de_emenda_a_constituicao.txt_114,15.933917217244119
37,5371720_129778_proposta_de_emenda_a_constituicao.txt_116,15.21639478060115
38,5371720_129778_proposta_de_emenda_a_constituicao.txt_120,20.456964798789464
39,5371720_129778_proposta_de_emenda_a_constituicao.txt_122,18.507648981496132
40,5371720_129778_proposta_de_emenda_a_constituicao.txt_124,18.026825653744936
