index,comparacao,distancia
0,2176196_1307190_emenda_na_comissao.txt_8,22.364885843291603
1,2176196_1307190_emenda_na_comissao.txt_14,19.645225978899052
2,2176196_1307190_emenda_na_comissao.txt_18,21.805325760534473
3,2176196_1307190_emenda_na_comissao.txt_20,24.855157485511995
4,2176196_1307190_emenda_na_comissao.txt_36,16.904629826736823
5,2176196_1307190_emenda_na_comissao.txt_38,20.780253592873887
6,2176196_1307190_emenda_na_comissao.txt_40,20.960834085566866
7,2176196_1307190_emenda_na_comissao.txt_42,20.102340150451553
8,2176196_1307190_emenda_na_comissao.txt_54,18.866742338780686
9,2176196_1307190_emenda_na_comissao.txt_58,17.938621852037954
10,2176196_1307190_emenda_na_comissao.txt_60,16.959103212644195
11,2176196_1307190_emenda_na_comissao.txt_62,17.47601559368801
12,2176196_1307190_emenda_na_comissao.txt_64,20.99449188622008
13,2176196_1307190_emenda_na_comissao.txt_66,17.920781402047567
14,2176196_1307190_emenda_na_comissao.txt_68,18.663080444580345
15,2176196_1307190_emenda_na_comissao.txt_74,18.598168965732444
16,2176196_1307190_emenda_na_comissao.txt_78,18.39349839968996
17,2176196_1307190_emenda_na_comissao.txt_80,19.489155058111734
18,2176196_1307190_emenda_na_comissao.txt_92,19.71696110283844
19,2176196_1307190_emenda_na_comissao.txt_94,21.28511016570264
20,2176196_1307190_emenda_na_comissao.txt_96,18.448831470805743
21,2176196_1307190_emenda_na_comissao.txt_98,20.946153601447534
22,2176196_1307190_emenda_na_comissao.txt_100,16.643918401547705
23,2176196_1307190_emenda_na_comissao.txt_109,20.909659420723656
24,2176196_1307190_emenda_na_comissao.txt_111,20.289000855111656
25,2176196_1307190_emenda_na_comissao.txt_113,19.0825698142465
26,2176196_1307190_emenda_na_comissao.txt_125,19.03774799865858
27,2176196_1307190_emenda_na_comissao.txt_127,17.31450425503235
28,2176196_1307190_emenda_na_comissao.txt_133,20.347717017684356
29,2176196_1307190_emenda_na_comissao.txt_135,18.132782175265156
30,2176196_1307190_emenda_na_comissao.txt_137,18.151316657385618
31,2176196_1307190_emenda_na_comissao.txt_139,19.448475577845905
32,2176196_1307190_emenda_na_comissao.txt_141,19.206168170896735
33,2176196_1307190_emenda_na_comissao.txt_143,16.9737344947812
34,2176196_1307190_emenda_na_comissao.txt_145,17.962614667772485
35,2176196_1307190_emenda_na_comissao.txt_147,21.206712011069484
36,2176196_1307190_emenda_na_comissao.txt_149,18.033081893979656
37,2176196_1307190_emenda_na_comissao.txt_161,16.138084990503245
38,2176196_1307190_emenda_na_comissao.txt_163,19.460334400185463
39,2176196_1307190_emenda_na_comissao.txt_165,18.23007126287896
40,2176196_1307190_emenda_na_comissao.txt_167,19.522335893630576
41,2176196_1307190_emenda_na_comissao.txt_169,17.128211150142697
42,2176196_1307190_emenda_na_comissao.txt_171,19.543152885458113
43,2176196_1307190_emenda_na_comissao.txt_173,19.049728965512273
44,2176196_1307190_emenda_na_comissao.txt_179,22.970259491199414
45,2176196_1307190_emenda_na_comissao.txt_183,17.05209466677233
46,2176196_1307190_emenda_na_comissao.txt_195,17.540091473416304
47,2176196_1307190_emenda_na_comissao.txt_197,18.936285243165134
48,2176196_1307190_emenda_na_comissao.txt_199,17.49083418739795
49,2176196_1307190_emenda_na_comissao.txt_201,17.650722791574555
50,2176196_1307190_emenda_na_comissao.txt_203,17.297310434086036
51,2176196_1307190_emenda_na_comissao.txt_205,17.765479017171526
