index,comparacao,distancia
0,2187894_2170839_emenda_de_relator.txt_2,22.080508084489786
1,2187894_2170839_emenda_de_relator.txt_10,23.782585172136404
2,2187894_2170839_emenda_de_relator.txt_12,18.236580528536823
3,2187894_2170839_emenda_de_relator.txt_16,18.551868061156537
4,2187894_2170839_emenda_de_relator.txt_18,18.498912029935113
5,2187894_2170839_emenda_de_relator.txt_20,16.571742384893046
6,2187894_2170839_emenda_de_relator.txt_22,20.1492100913224
7,2187894_2170839_emenda_de_relator.txt_24,17.91842206383849
8,2187894_2170839_emenda_de_relator.txt_26,17.82832596718173
9,2187894_2170839_emenda_de_relator.txt_32,22.080508084489786
10,2187894_2170839_emenda_de_relator.txt_36,18.83951454211337
11,2187894_2170839_emenda_de_relator.txt_38,18.054901340815988
12,2187894_2170839_emenda_de_relator.txt_40,20.188946335918356
13,2187894_2170839_emenda_de_relator.txt_42,18.687826498964856
14,2187894_2170839_emenda_de_relator.txt_44,18.346551641712693
15,2187894_2170839_emenda_de_relator.txt_50,22.080508084489786
16,2187894_2170839_emenda_de_relator.txt_54,19.267783732466114
17,2187894_2170839_emenda_de_relator.txt_56,19.337015236848217
18,2187894_2170839_emenda_de_relator.txt_58,17.719841788716437
19,2187894_2170839_emenda_de_relator.txt_60,17.974722570573768
20,2187894_2170839_emenda_de_relator.txt_66,22.080508084489786
21,2187894_2170839_emenda_de_relator.txt_70,22.111654877335
22,2187894_2170839_emenda_de_relator.txt_72,21.320777045554014
23,2187894_2170839_emenda_de_relator.txt_74,19.651192245120573
24,2187894_2170839_emenda_de_relator.txt_78,19.67804883454221
25,2187894_2170839_emenda_de_relator.txt_80,19.698781072245165
26,2187894_2170839_emenda_de_relator.txt_82,19.232936084676634
27,2187894_2170839_emenda_de_relator.txt_88,22.080508084489786
28,2187894_2170839_emenda_de_relator.txt_92,22.75802616250626
29,2187894_2170839_emenda_de_relator.txt_94,18.237253027928222
30,2187894_2170839_emenda_de_relator.txt_96,19.850326041855247
31,2187894_2170839_emenda_de_relator.txt_98,18.18509069915027
32,2187894_2170839_emenda_de_relator.txt_100,18.005130521231916
33,2187894_2170839_emenda_de_relator.txt_102,18.38885033123865
34,2187894_2170839_emenda_de_relator.txt_104,22.796229571188363
35,2187894_2170839_emenda_de_relator.txt_106,19.81838146894136
36,2187894_2170839_emenda_de_relator.txt_108,17.587301837667262
37,2187894_2170839_emenda_de_relator.txt_110,17.525856231936405
38,2187894_2170839_emenda_de_relator.txt_116,22.080508084489786
39,2187894_2170839_emenda_de_relator.txt_120,19.12909194881558
40,2187894_2170839_emenda_de_relator.txt_122,20.86962905891
41,2187894_2170839_emenda_de_relator.txt_124,18.418015442477785
42,2187894_2170839_emenda_de_relator.txt_126,16.833439517562933
43,2187894_2170839_emenda_de_relator.txt_128,18.60852303823831
44,2187894_2170839_emenda_de_relator.txt_130,19.664099743565423
45,2187894_2170839_emenda_de_relator.txt_132,19.807006126351926
46,2187894_2170839_emenda_de_relator.txt_134,20.169530620942567
47,2187894_2170839_emenda_de_relator.txt_136,21.484963215003283
48,2187894_2170839_emenda_de_relator.txt_138,20.414088588206994
49,2187894_2170839_emenda_de_relator.txt_140,16.098933270690523
50,2187894_2170839_emenda_de_relator.txt_146,22.080508084489786
51,2187894_2170839_emenda_de_relator.txt_150,17.52847679011984
52,2187894_2170839_emenda_de_relator.txt_152,17.354041146221643
53,2187894_2170839_emenda_de_relator.txt_154,18.01444415400358
54,2187894_2170839_emenda_de_relator.txt_156,19.505255645039764
55,2187894_2170839_emenda_de_relator.txt_158,18.765220054677048
56,2187894_2170839_emenda_de_relator.txt_160,17.9054359717914
57,2187894_2170839_emenda_de_relator.txt_162,19.975219886218188
58,2187894_2170839_emenda_de_relator.txt_164,24.094005492964268
59,2187894_2170839_emenda_de_relator.txt_166,18.84370316656166
60,2187894_2170839_emenda_de_relator.txt_168,20.19315929125489
61,2187894_2170839_emenda_de_relator.txt_174,22.080508084489786
62,2187894_2170839_emenda_de_relator.txt_178,20.54615120333627
63,2187894_2170839_emenda_de_relator.txt_180,22.62971380636766
64,2187894_2170839_emenda_de_relator.txt_182,17.910903864457406
65,2187894_2170839_emenda_de_relator.txt_184,17.855091324506514
66,2187894_2170839_emenda_de_relator.txt_186,15.79481257791937
67,2187894_2170839_emenda_de_relator.txt_188,15.800352388428124
68,2187894_2170839_emenda_de_relator.txt_192,18.587026636808726
69,2187894_2170839_emenda_de_relator.txt_214,22.080508084489786
70,2187894_2170839_emenda_de_relator.txt_224,18.583924058816024
71,2187894_2170839_emenda_de_relator.txt_226,20.233188657763854
72,2187894_2170839_emenda_de_relator.txt_228,20.278330928069124
73,2187894_2170839_emenda_de_relator.txt_230,22.85673923518003
74,2187894_2170839_emenda_de_relator.txt_232,20.731896868978605
75,2187894_2170839_emenda_de_relator.txt_234,20.927204684773994
76,2187894_2170839_emenda_de_relator.txt_236,20.836198735110855
77,2187894_2170839_emenda_de_relator.txt_238,18.126922165959346
78,2187894_2170839_emenda_de_relator.txt_240,17.49516551626865
79,2187894_2170839_emenda_de_relator.txt_244,16.21261114623501
80,2187894_2170839_emenda_de_relator.txt_246,19.890405798898744
81,2187894_2170839_emenda_de_relator.txt_252,22.080508084489786
82,2187894_2170839_emenda_de_relator.txt_256,20.488771276206034
83,2187894_2170839_emenda_de_relator.txt_258,22.230492347054692
84,2187894_2170839_emenda_de_relator.txt_260,18.841943856725724
85,2187894_2170839_emenda_de_relator.txt_262,19.250557062360254
86,2187894_2170839_emenda_de_relator.txt_264,17.8631100557495
87,2187894_2170839_emenda_de_relator.txt_266,18.174820016755366
88,2187894_2170839_emenda_de_relator.txt_268,19.573561806932982
89,2187894_2170839_emenda_de_relator.txt_270,17.923878413992202
90,2187894_2170839_emenda_de_relator.txt_272,18.99549451594172
91,2187894_2170839_emenda_de_relator.txt_274,19.641872283868054
92,2187894_2170839_emenda_de_relator.txt_276,17.933822592599622
93,2187894_2170839_emenda_de_relator.txt_282,22.080508084489786
94,2187894_2170839_emenda_de_relator.txt_286,17.065049960053827
95,2187894_2170839_emenda_de_relator.txt_288,21.64533277812455
96,2187894_2170839_emenda_de_relator.txt_290,21.191395648052048
97,2187894_2170839_emenda_de_relator.txt_292,20.189280402144867
98,2187894_2170839_emenda_de_relator.txt_294,19.35779846290249
99,2187894_2170839_emenda_de_relator.txt_296,20.678268343729478
100,2187894_2170839_emenda_de_relator.txt_302,19.826461701614218
101,2187894_2170839_emenda_de_relator.txt_304,19.1534693067861
102,2187894_2170839_emenda_de_relator.txt_310,22.080508084489786
103,2187894_2170839_emenda_de_relator.txt_314,20.690029536294094
104,2187894_2170839_emenda_de_relator.txt_316,17.801167572744905
105,2187894_2170839_emenda_de_relator.txt_318,19.845888345785724
106,2187894_2170839_emenda_de_relator.txt_320,16.815417877705205
107,2187894_2170839_emenda_de_relator.txt_322,20.70775011981807
108,2187894_2170839_emenda_de_relator.txt_324,18.969989307627625
109,2187894_2170839_emenda_de_relator.txt_332,22.080508084489786
110,2187894_2170839_emenda_de_relator.txt_336,18.86530666433208
111,2187894_2170839_emenda_de_relator.txt_338,19.78389506700168
112,2187894_2170839_emenda_de_relator.txt_340,18.867229463535985
113,2187894_2170839_emenda_de_relator.txt_342,16.425885467984067
114,2187894_2170839_emenda_de_relator.txt_344,17.194918637792284
115,2187894_2170839_emenda_de_relator.txt_346,24.27907001097835
116,2187894_2170839_emenda_de_relator.txt_348,17.091991103502917
117,2187894_2170839_emenda_de_relator.txt_350,16.984897412755515
118,2187894_2170839_emenda_de_relator.txt_360,16.673457534821136
119,2187894_2170839_emenda_de_relator.txt_366,22.080508084489786
120,2187894_2170839_emenda_de_relator.txt_370,16.63223802660324
121,2187894_2170839_emenda_de_relator.txt_372,19.971208165994945
122,2187894_2170839_emenda_de_relator.txt_374,19.192787768728955
123,2187894_2170839_emenda_de_relator.txt_376,19.357747563911538
124,2187894_2170839_emenda_de_relator.txt_378,18.16442012416846
125,2185848_2170839_emenda_de_relator.txt_2,22.10361932437184
126,2185848_2170839_emenda_de_relator.txt_10,23.794180276073327
127,2185848_2170839_emenda_de_relator.txt_12,18.218323642184473
128,2185848_2170839_emenda_de_relator.txt_16,18.565932809278927
129,2185848_2170839_emenda_de_relator.txt_18,18.617780907094122
130,2185848_2170839_emenda_de_relator.txt_20,16.577444688085095
131,2185848_2170839_emenda_de_relator.txt_22,20.16119546931269
132,2185848_2170839_emenda_de_relator.txt_24,17.98620210531634
133,2185848_2170839_emenda_de_relator.txt_26,17.864366344251597
134,2185848_2170839_emenda_de_relator.txt_32,22.10361932437184
135,2185848_2170839_emenda_de_relator.txt_36,18.890582819514773
136,2185848_2170839_emenda_de_relator.txt_38,18.155556991225932
137,2185848_2170839_emenda_de_relator.txt_40,20.250220743561734
138,2185848_2170839_emenda_de_relator.txt_42,18.825545597616983
139,2185848_2170839_emenda_de_relator.txt_44,18.396246128166357
140,2185848_2170839_emenda_de_relator.txt_50,22.10361932437184
141,2185848_2170839_emenda_de_relator.txt_54,19.288051135493628
142,2185848_2170839_emenda_de_relator.txt_56,19.359045189357058
143,2185848_2170839_emenda_de_relator.txt_58,17.74861958105762
144,2185848_2170839_emenda_de_relator.txt_60,18.002593338191843
145,2185848_2170839_emenda_de_relator.txt_66,22.10361932437184
146,2185848_2170839_emenda_de_relator.txt_70,22.093279019506955
147,2185848_2170839_emenda_de_relator.txt_72,21.426668103430465
148,2185848_2170839_emenda_de_relator.txt_74,19.615859132380947
149,2185848_2170839_emenda_de_relator.txt_78,19.661366577702058
150,2185848_2170839_emenda_de_relator.txt_80,19.701947777454812
151,2185848_2170839_emenda_de_relator.txt_82,19.267189688119572
152,2185848_2170839_emenda_de_relator.txt_88,22.10361932437184
153,2185848_2170839_emenda_de_relator.txt_92,22.77244916725642
154,2185848_2170839_emenda_de_relator.txt_94,18.21343490862694
155,2185848_2170839_emenda_de_relator.txt_96,19.856033443503303
156,2185848_2170839_emenda_de_relator.txt_98,18.16005876349698
157,2185848_2170839_emenda_de_relator.txt_100,17.9888029055063
158,2185848_2170839_emenda_de_relator.txt_102,18.377345132855552
159,2185848_2170839_emenda_de_relator.txt_104,22.795785083891385
160,2185848_2170839_emenda_de_relator.txt_106,19.800602222222754
161,2185848_2170839_emenda_de_relator.txt_108,17.550047176748606
162,2185848_2170839_emenda_de_relator.txt_110,17.61210382260882
163,2185848_2170839_emenda_de_relator.txt_116,22.10361932437184
164,2185848_2170839_emenda_de_relator.txt_120,19.16725446330068
165,2185848_2170839_emenda_de_relator.txt_122,20.844339273973752
166,2185848_2170839_emenda_de_relator.txt_124,18.428265973303557
167,2185848_2170839_emenda_de_relator.txt_126,16.885095584067862
168,2185848_2170839_emenda_de_relator.txt_128,18.628166384990255
169,2185848_2170839_emenda_de_relator.txt_130,19.69078301438185
170,2185848_2170839_emenda_de_relator.txt_132,19.86215910470488
171,2185848_2170839_emenda_de_relator.txt_134,20.113622752032
172,2185848_2170839_emenda_de_relator.txt_136,21.454665254036804
173,2185848_2170839_emenda_de_relator.txt_138,20.438282353275994
174,2185848_2170839_emenda_de_relator.txt_140,16.182865410202353
175,2185848_2170839_emenda_de_relator.txt_146,22.10361932437184
176,2185848_2170839_emenda_de_relator.txt_150,17.541172950030614
177,2185848_2170839_emenda_de_relator.txt_152,17.425381500622226
178,2185848_2170839_emenda_de_relator.txt_154,18.104513860217505
179,2185848_2170839_emenda_de_relator.txt_156,19.871654525441375
180,2185848_2170839_emenda_de_relator.txt_158,18.816682926236645
181,2185848_2170839_emenda_de_relator.txt_160,17.911579413665795
182,2185848_2170839_emenda_de_relator.txt_162,19.936083339151136
183,2185848_2170839_emenda_de_relator.txt_164,24.094692411402683
184,2185848_2170839_emenda_de_relator.txt_166,18.897177078882773
185,2185848_2170839_emenda_de_relator.txt_168,20.170465409818867
186,2185848_2170839_emenda_de_relator.txt_174,22.10361932437184
187,2185848_2170839_emenda_de_relator.txt_178,20.563295512533006
188,2185848_2170839_emenda_de_relator.txt_180,22.637506427231564
189,2185848_2170839_emenda_de_relator.txt_182,17.872247203298087
190,2185848_2170839_emenda_de_relator.txt_184,17.878160729625808
191,2185848_2170839_emenda_de_relator.txt_186,15.833170678468651
192,2185848_2170839_emenda_de_relator.txt_188,15.83085558391487
193,2185848_2170839_emenda_de_relator.txt_192,18.655029632787805
194,2185848_2170839_emenda_de_relator.txt_214,22.10361932437184
195,2185848_2170839_emenda_de_relator.txt_224,18.580486492217403
196,2185848_2170839_emenda_de_relator.txt_226,20.191656833755452
197,2185848_2170839_emenda_de_relator.txt_228,20.27381032769133
198,2185848_2170839_emenda_de_relator.txt_230,22.824515519672268
199,2185848_2170839_emenda_de_relator.txt_232,20.730100612497605
200,2185848_2170839_emenda_de_relator.txt_234,20.901771307708763
201,2185848_2170839_emenda_de_relator.txt_236,20.81632520671384
202,2185848_2170839_emenda_de_relator.txt_238,18.163853630700853
203,2185848_2170839_emenda_de_relator.txt_240,17.52342566223774
204,2185848_2170839_emenda_de_relator.txt_244,16.279499996726326
205,2185848_2170839_emenda_de_relator.txt_246,19.970275458359495
206,2185848_2170839_emenda_de_relator.txt_252,22.10361932437184
207,2185848_2170839_emenda_de_relator.txt_256,20.741975483280882
208,2185848_2170839_emenda_de_relator.txt_258,22.193274004505
209,2185848_2170839_emenda_de_relator.txt_260,18.861917947480343
210,2185848_2170839_emenda_de_relator.txt_262,19.25546231472541
211,2185848_2170839_emenda_de_relator.txt_264,17.892169959244004
212,2185848_2170839_emenda_de_relator.txt_266,18.160830282974555
213,2185848_2170839_emenda_de_relator.txt_268,19.552434579294886
214,2185848_2170839_emenda_de_relator.txt_270,17.961501188802295
215,2185848_2170839_emenda_de_relator.txt_272,19.031275513169827
216,2185848_2170839_emenda_de_relator.txt_274,19.641304871279686
217,2185848_2170839_emenda_de_relator.txt_276,17.84839388838064
218,2185848_2170839_emenda_de_relator.txt_282,22.10361932437184
219,2185848_2170839_emenda_de_relator.txt_286,17.117637337728016
220,2185848_2170839_emenda_de_relator.txt_288,21.618111686386364
221,2185848_2170839_emenda_de_relator.txt_290,21.178338847118564
222,2185848_2170839_emenda_de_relator.txt_292,20.207493617816194
223,2185848_2170839_emenda_de_relator.txt_294,19.380182358715807
224,2185848_2170839_emenda_de_relator.txt_296,20.663937067437445
225,2185848_2170839_emenda_de_relator.txt_302,19.850144546104364
226,2185848_2170839_emenda_de_relator.txt_304,19.17646550093081
227,2185848_2170839_emenda_de_relator.txt_310,22.10361932437184
228,2185848_2170839_emenda_de_relator.txt_314,20.68247741149957
229,2185848_2170839_emenda_de_relator.txt_316,17.72606818338854
230,2185848_2170839_emenda_de_relator.txt_318,19.9227704944327
231,2185848_2170839_emenda_de_relator.txt_320,16.742442843494135
232,2185848_2170839_emenda_de_relator.txt_322,20.86154208258593
233,2185848_2170839_emenda_de_relator.txt_324,19.090442136516916
234,2185848_2170839_emenda_de_relator.txt_332,22.10361932437184
235,2185848_2170839_emenda_de_relator.txt_336,18.87853130460379
236,2185848_2170839_emenda_de_relator.txt_338,19.81881997402427
237,2185848_2170839_emenda_de_relator.txt_340,18.843710049458565
238,2185848_2170839_emenda_de_relator.txt_342,16.377317724779566
239,2185848_2170839_emenda_de_relator.txt_344,17.185421314870037
240,2185848_2170839_emenda_de_relator.txt_346,24.30333161480639
241,2185848_2170839_emenda_de_relator.txt_348,17.131548592555067
242,2185848_2170839_emenda_de_relator.txt_350,17.229334070620727
243,2185848_2170839_emenda_de_relator.txt_360,16.80107005245621
244,2185848_2170839_emenda_de_relator.txt_366,22.10361932437184
245,2185848_2170839_emenda_de_relator.txt_370,16.984393781463336
246,2185848_2170839_emenda_de_relator.txt_372,20.043399776704124
247,2185848_2170839_emenda_de_relator.txt_374,19.177511894436062
248,2185848_2170839_emenda_de_relator.txt_376,19.297767397007032
249,2185848_2170839_emenda_de_relator.txt_378,18.322163057899324
250,2187657_2170839_emenda_de_relator.txt_2,22.100594820675628
251,2187657_2170839_emenda_de_relator.txt_10,23.78885108979779
252,2187657_2170839_emenda_de_relator.txt_12,18.21074235232829
253,2187657_2170839_emenda_de_relator.txt_16,18.563317304247875
254,2187657_2170839_emenda_de_relator.txt_18,18.585358468106953
255,2187657_2170839_emenda_de_relator.txt_20,16.569020716548785
256,2187657_2170839_emenda_de_relator.txt_22,20.143673164648852
257,2187657_2170839_emenda_de_relator.txt_24,17.975481064714117
258,2187657_2170839_emenda_de_relator.txt_26,17.856384065346532
259,2187657_2170839_emenda_de_relator.txt_32,22.100594820675628
260,2187657_2170839_emenda_de_relator.txt_36,18.879459202924522
261,2187657_2170839_emenda_de_relator.txt_38,18.147952819329316
262,2187657_2170839_emenda_de_relator.txt_40,20.243202018857307
263,2187657_2170839_emenda_de_relator.txt_42,18.819864582498546
264,2187657_2170839_emenda_de_relator.txt_44,18.39344449662635
265,2187657_2170839_emenda_de_relator.txt_50,22.100594820675628
266,2187657_2170839_emenda_de_relator.txt_54,19.279825290886926
267,2187657_2170839_emenda_de_relator.txt_56,19.344408839602014
268,2187657_2170839_emenda_de_relator.txt_58,17.74152142682087
269,2187657_2170839_emenda_de_relator.txt_60,17.998449778092127
270,2187657_2170839_emenda_de_relator.txt_66,22.100594820675628
271,2187657_2170839_emenda_de_relator.txt_70,22.092839161834114
272,2187657_2170839_emenda_de_relator.txt_72,21.42065609350491
273,2187657_2170839_emenda_de_relator.txt_74,19.615620144509638
274,2187657_2170839_emenda_de_relator.txt_78,19.658331090644797
275,2187657_2170839_emenda_de_relator.txt_80,19.699490414504883
276,2187657_2170839_emenda_de_relator.txt_82,19.271808267093448
277,2187657_2170839_emenda_de_relator.txt_88,22.100594820675628
278,2187657_2170839_emenda_de_relator.txt_92,22.769914358026906
279,2187657_2170839_emenda_de_relator.txt_94,18.211161785156815
280,2187657_2170839_emenda_de_relator.txt_96,19.851202743892724
281,2187657_2170839_emenda_de_relator.txt_98,18.16167441348488
282,2187657_2170839_emenda_de_relator.txt_100,17.981554673375342
283,2187657_2170839_emenda_de_relator.txt_102,18.36916039965677
284,2187657_2170839_emenda_de_relator.txt_104,22.786205536901438
285,2187657_2170839_emenda_de_relator.txt_106,19.7952960630689
286,2187657_2170839_emenda_de_relator.txt_108,17.47795058937737
287,2187657_2170839_emenda_de_relator.txt_110,17.597466242142723
288,2187657_2170839_emenda_de_relator.txt_116,22.100594820675628
289,2187657_2170839_emenda_de_relator.txt_120,19.156274394785044
290,2187657_2170839_emenda_de_relator.txt_122,20.84483843708977
291,2187657_2170839_emenda_de_relator.txt_124,18.424086119204745
292,2187657_2170839_emenda_de_relator.txt_126,16.80514239667179
293,2187657_2170839_emenda_de_relator.txt_128,18.618990767892356
294,2187657_2170839_emenda_de_relator.txt_130,19.67608728682842
295,2187657_2170839_emenda_de_relator.txt_132,19.84404492905943
296,2187657_2170839_emenda_de_relator.txt_134,20.110297060063594
297,2187657_2170839_emenda_de_relator.txt_136,21.44542944600993
298,2187657_2170839_emenda_de_relator.txt_138,20.357282847734492
299,2187657_2170839_emenda_de_relator.txt_140,16.16713109980076
300,2187657_2170839_emenda_de_relator.txt_146,22.100594820675628
301,2187657_2170839_emenda_de_relator.txt_150,17.530621821063068
302,2187657_2170839_emenda_de_relator.txt_152,17.411710671967317
303,2187657_2170839_emenda_de_relator.txt_154,18.092752936543633
