index,comparacao,distancia
0,7967362_128634_emenda.txt_10,24.102185524540904
1,7967362_128634_emenda.txt_12,24.915555441490177
2,7967362_128634_emenda.txt_14,29.76302090697861
3,7967362_128634_emenda.txt_22,20.761673310637004
4,7967362_128634_emenda.txt_24,23.741374246473317
5,7967362_128634_emenda.txt_38,21.76737362251492
6,7967362_128634_emenda.txt_40,21.466133921412613
7,7967362_128634_emenda.txt_54,26.004157114921572
8,7967362_128634_emenda.txt_62,24.1712150481246
9,7967362_128634_emenda.txt_80,23.36784462798958
10,7967362_128634_emenda.txt_86,24.16450336335087
11,7967362_128634_emenda.txt_94,20.027205761810116
12,7967362_128634_emenda.txt_98,28.20181464240189
13,7967362_128634_emenda.txt_102,25.466605071609596
14,7967362_128634_emenda.txt_104,22.109161215051742
15,7967362_128634_emenda.txt_110,22.044255755509568
16,7967362_128634_emenda.txt_116,26.409705022750856
17,7967362_128634_emenda.txt_120,28.01711086395264
18,7967362_128634_emenda.txt_122,26.556194365706283
19,7967362_128634_emenda.txt_128,23.229196070224003
20,7967362_128634_emenda.txt_134,21.466133921412613
21,7967362_128634_emenda.txt_136,22.52792862105866
22,7967362_128634_emenda.txt_144,26.43322233794022
23,7967362_128634_emenda.txt_152,24.24289426612702
24,7967362_128634_emenda.txt_158,21.57166571122742
25,7967362_128634_emenda.txt_172,22.1040047308178
26,7967362_128634_emenda.txt_176,21.13298323739319
27,7967362_128634_emenda.txt_182,24.714886691854865
28,7967362_128634_emenda.txt_194,21.466133921412613
29,7967368_128634_emenda.txt_10,25.12207904359538
30,7967368_128634_emenda.txt_12,25.873367600801007
31,7967368_128634_emenda.txt_14,30.62641871199497
32,7967368_128634_emenda.txt_22,22.6316623333844
33,7967368_128634_emenda.txt_24,25.449626312098058
34,7967368_128634_emenda.txt_38,23.01849751169848
35,7967368_128634_emenda.txt_40,23.19571927772232
36,7967368_128634_emenda.txt_54,27.054788160776003
37,7967368_128634_emenda.txt_62,25.17444430140021
38,7967368_128634_emenda.txt_80,24.598086991961594
39,7967368_128634_emenda.txt_86,25.103355507514554
40,7967368_128634_emenda.txt_94,21.627767759781136
41,7967368_128634_emenda.txt_98,28.676313013562392
42,7967368_128634_emenda.txt_102,26.597596643770448
43,7967368_128634_emenda.txt_104,23.51332543848638
44,7967368_128634_emenda.txt_110,23.609060072114328
45,7967368_128634_emenda.txt_116,27.681265784130122
46,7967368_128634_emenda.txt_120,29.017022988253213
47,7967368_128634_emenda.txt_122,27.453401655950984
48,7967368_128634_emenda.txt_128,24.744850577361778
49,7967368_128634_emenda.txt_134,23.19571927772232
50,7967368_128634_emenda.txt_136,23.871702263391388
51,7967368_128634_emenda.txt_144,26.993454389060826
52,7967368_128634_emenda.txt_152,25.096245594124674
53,7967368_128634_emenda.txt_158,23.023905767862917
54,7967368_128634_emenda.txt_172,23.24056288892834
55,7967368_128634_emenda.txt_176,22.22030959942592
56,7967368_128634_emenda.txt_182,25.676004629511695
57,7967368_128634_emenda.txt_194,23.19571927772232
58,7968215_128634_emenda.txt_10,23.902425336577906
59,7968215_128634_emenda.txt_12,21.919899560559163
60,7968215_128634_emenda.txt_14,26.13731118704139
61,7968215_128634_emenda.txt_22,20.47374034048732
62,7968215_128634_emenda.txt_24,23.15120686760814
63,7968215_128634_emenda.txt_38,21.037791052206476
64,7968215_128634_emenda.txt_40,20.92301808862909
65,7968215_128634_emenda.txt_54,22.715535711811704
66,7968215_128634_emenda.txt_62,21.26746032880283
67,7968215_128634_emenda.txt_80,23.136851036985558
68,7968215_128634_emenda.txt_86,25.130212102933395
69,7968215_128634_emenda.txt_94,20.13357845654045
70,7968215_128634_emenda.txt_98,27.89976069147652
71,7968215_128634_emenda.txt_102,24.36896076652721
72,7968215_128634_emenda.txt_104,21.065796485417838
73,7968215_128634_emenda.txt_110,20.63244781828425
74,7968215_128634_emenda.txt_116,26.455695080789283
75,7968215_128634_emenda.txt_120,26.29554447217198
76,7968215_128634_emenda.txt_122,25.147778095292374
77,7968215_128634_emenda.txt_128,19.16027681674954
78,7968215_128634_emenda.txt_134,20.92301808862909
79,7968215_128634_emenda.txt_136,22.318964854794782
80,7968215_128634_emenda.txt_144,26.839250293813915
81,7968215_128634_emenda.txt_152,24.691874447336673
82,7968215_128634_emenda.txt_158,20.49888393904549
83,7968215_128634_emenda.txt_172,21.876500186535516
84,7968215_128634_emenda.txt_176,22.2504034905812
85,7968215_128634_emenda.txt_182,23.975162838257347
86,7968215_128634_emenda.txt_194,20.92301808862909
87,7971504_128634_emenda.txt_10,22.976839635531427
88,7971504_128634_emenda.txt_12,23.820272819160465
89,7971504_128634_emenda.txt_14,28.69644739264298
90,7971504_128634_emenda.txt_22,19.78031096144593
91,7971504_128634_emenda.txt_24,23.35426359570542
92,7971504_128634_emenda.txt_38,19.07811233950768
93,7971504_128634_emenda.txt_40,21.04525511758181
94,7971504_128634_emenda.txt_54,24.896240994396212
95,7971504_128634_emenda.txt_62,23.05405449186671
96,7971504_128634_emenda.txt_80,22.385953962121587
97,7971504_128634_emenda.txt_86,23.85825631338406
98,7971504_128634_emenda.txt_94,19.510907525595098
99,7971504_128634_emenda.txt_98,27.80957490470467
100,7971504_128634_emenda.txt_102,24.52149096448721
101,7971504_128634_emenda.txt_104,21.24007644916353
102,7971504_128634_emenda.txt_110,21.16587774097557
103,7971504_128634_emenda.txt_116,25.835408606288915
104,7971504_128634_emenda.txt_120,27.403365862228398
105,7971504_128634_emenda.txt_122,25.939893778101776
106,7971504_128634_emenda.txt_128,22.523753877774052
107,7971504_128634_emenda.txt_134,21.04525511758181
108,7971504_128634_emenda.txt_136,21.70766225322247
109,7971504_128634_emenda.txt_144,26.042507498368078
110,7971504_128634_emenda.txt_152,23.705997291252142
111,7971504_128634_emenda.txt_158,20.784350626702313
112,7971504_128634_emenda.txt_172,20.871028136669928
113,7971504_128634_emenda.txt_176,20.68909633481522
114,7971504_128634_emenda.txt_182,23.71806491743775
115,7971504_128634_emenda.txt_194,21.04525511758181
116,7966836_128634_emenda.txt_10,24.230256567025553
117,7966836_128634_emenda.txt_12,24.146399023643887
118,7966836_128634_emenda.txt_14,29.43577452696896
119,7966836_128634_emenda.txt_22,21.08184946977319
120,7966836_128634_emenda.txt_24,24.453397844906927
121,7966836_128634_emenda.txt_38,21.786063108453778
122,7966836_128634_emenda.txt_40,22.111987473874787
123,7966836_128634_emenda.txt_54,25.376336722603977
124,7966836_128634_emenda.txt_62,23.48355222620685
125,7966836_128634_emenda.txt_80,22.887902886379848
126,7966836_128634_emenda.txt_86,24.012789746532256
127,7966836_128634_emenda.txt_94,20.53789876713741
128,7966836_128634_emenda.txt_98,27.781748784945496
129,7966836_128634_emenda.txt_102,25.31645544177934
130,7966836_128634_emenda.txt_104,22.27306020210534
131,7966836_128634_emenda.txt_110,21.945030614677293
132,7966836_128634_emenda.txt_116,26.611201678566637
133,7966836_128634_emenda.txt_120,28.192334706551794
134,7966836_128634_emenda.txt_122,26.668792006605816
135,7966836_128634_emenda.txt_128,23.44825576925207
136,7966836_128634_emenda.txt_134,22.111987473874787
137,7966836_128634_emenda.txt_136,22.890869827232468
138,7966836_128634_emenda.txt_144,26.13586904898358
139,7966836_128634_emenda.txt_152,24.022041420008385
140,7966836_128634_emenda.txt_158,21.664523778573603
141,7966836_128634_emenda.txt_172,21.85679076039573
142,7966836_128634_emenda.txt_176,20.325885490959294
143,7966836_128634_emenda.txt_182,24.394860683444833
144,7966836_128634_emenda.txt_194,22.111987473874787
145,5233252_128634_emenda.txt_10,23.362324075523357
146,5233252_128634_emenda.txt_12,22.576157926918018
147,5233252_128634_emenda.txt_14,27.01918025057993
148,5233252_128634_emenda.txt_22,19.894839593440178
149,5233252_128634_emenda.txt_24,22.579887498777563
150,5233252_128634_emenda.txt_38,20.41570325115089
151,5233252_128634_emenda.txt_40,19.935367921033315
152,5233252_128634_emenda.txt_54,23.578941276029713
153,5233252_128634_emenda.txt_62,21.804823777069657
154,5233252_128634_emenda.txt_80,22.658347443358043
155,5233252_128634_emenda.txt_86,24.322934018636673
156,5233252_128634_emenda.txt_94,19.40450008412095
157,5233252_128634_emenda.txt_98,27.662848339775238
158,5233252_128634_emenda.txt_102,24.041639013413125
159,5233252_128634_emenda.txt_104,20.472879152005373
160,5233252_128634_emenda.txt_110,20.15690205020706
161,5233252_128634_emenda.txt_116,24.96217493395045
162,5233252_128634_emenda.txt_120,26.192626536727513
163,5233252_128634_emenda.txt_122,24.82148945390868
164,5233252_128634_emenda.txt_128,21.380916840863737
165,5233252_128634_emenda.txt_134,19.935367921033315
166,5233252_128634_emenda.txt_136,21.472305978030906
167,5233252_128634_emenda.txt_144,26.38359527470857
168,5233252_128634_emenda.txt_152,23.933441680037195
169,5233252_128634_emenda.txt_158,19.934876267275023
170,5233252_128634_emenda.txt_172,21.678351607146087
171,5233252_128634_emenda.txt_176,21.64117621971869
172,5233252_128634_emenda.txt_182,23.742786509909607
173,5233252_128634_emenda.txt_194,19.935367921033315
174,7971498_128634_emenda.txt_10,22.796366212711284
175,7971498_128634_emenda.txt_12,22.67536341033624
176,7971498_128634_emenda.txt_14,27.60328379580808
177,7971498_128634_emenda.txt_22,18.671080696365458
178,7971498_128634_emenda.txt_24,22.24647559841967
179,7971498_128634_emenda.txt_38,19.39871689232111
